o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
28,28,12,12,4.248812962277752,31.701733209062112,"LINESTRING (-96.6876374 43.51963418, -96.7362052 43.534467)"
28,28,13,13,4.91475890153527,39.54674760560678,"LINESTRING (-96.6876374 43.51963418, -96.70905 43.56101859)"
28,28,14,14,3.300139712303915,57.28938138885353,"LINESTRING (-96.6876374 43.51963418, -96.711464 43.54376797)"
28,28,15,15,4.715752831127336,102.81545185386474,"LINESTRING (-96.6876374 43.51963418, -96.7452581 43.5269131)"
28,28,16,16,7.7758468132224,26.706190227658777,"LINESTRING (-96.6876374 43.51963418, -96.7681911 43.55810928)"
28,28,17,17,5.2632429039158675,52.20722922882636,"LINESTRING (-96.6876374 43.51963418, -96.6712058 43.5654446)"
28,28,18,18,8.4889603743543,22.955375302896257,"LINESTRING (-96.6876374 43.51963418, -96.7917233 43.50821253)"
28,28,19,19,8.238212398466086,30.946379855536524,"LINESTRING (-96.6876374 43.51963418, -96.7866942 43.53782919)"
28,28,20,20,2.7460256117015645,34.017796231408695,"LINESTRING (-96.6876374 43.51963418, -96.6635714 43.53711037)"
28,28,21,21,3.3121941215325394,69.99514133697843,"LINESTRING (-96.6876374 43.51963418, -96.6975179 43.54854738)"
28,28,22,22,3.8773333713155798,19.246889784696013,"LINESTRING (-96.6876374 43.51963418, -96.6521748 43.4960893)"
28,28,23,23,10.183041632738133,10.588783429788899,"LINESTRING (-96.6876374 43.51963418, -96.8053034 43.48643221)"
28,28,24,24,5.981914802721009,61.72763833384333,"LINESTRING (-96.6876374 43.51963418, -96.752947 43.54517242)"
28,28,25,25,5.975450957736894,60.303973274974105,"LINESTRING (-96.6876374 43.51963418, -96.7607271 43.52853515)"
28,28,26,26,2.8847465664270238,24.659274241063066,"LINESTRING (-96.6876374 43.51963418, -96.721541 43.52792378)"
28,28,27,27,1.819679912250529,38.43829420908407,"LINESTRING (-96.6876374 43.51963418, -96.7067076 43.52838662)"
28,28,28,28,9.493529796600342e-05,63.44195410447127,"LINESTRING (-96.6876374 43.51963418, -96.6876374 43.51963418)"
28,28,29,29,2.4645314970252508,34.45220802136795,"LINESTRING (-96.6876374 43.51963418, -96.6859654 43.54176507)"
28,28,30,30,3.787945708100771,23.008523201882,"LINESTRING (-96.6876374 43.51963418, -96.667363 43.55036606)"
28,28,31,31,10.367563262526255,17.297227006827473,"LINESTRING (-96.6876374 43.51963418, -96.81496 43.50670107)"
28,28,32,32,8.298865870871023,17.80687717235564,"LINESTRING (-96.6876374 43.51963418, -96.7904729 43.52275925)"
28,28,33,33,1.3598060470538593,38.96465291613034,"LINESTRING (-96.6876374 43.51963418, -96.6737007 43.52652104)"
28,28,34,34,9.651599002893928,29.557220863712896,"LINESTRING (-96.6876374 43.51963418, -96.7998333 43.54993806)"
28,28,35,35,2.2619195616085004,37.97118878951119,"LINESTRING (-96.6876374 43.51963418, -96.7121553 43.50975217)"
28,28,36,36,7.667101401884501,20.250924393845825,"LINESTRING (-96.6876374 43.51963418, -96.7250354 43.58303538)"
28,28,37,37,3.6121103306456295,20.094353532143302,"LINESTRING (-96.6876374 43.51963418, -96.7246296 43.53796199)"
28,28,38,38,2.6427984304236176,21.95976532142627,"LINESTRING (-96.6876374 43.51963418, -96.7203159 43.51780541)"
28,28,39,39,10.079903561882658,9.925692757270452,"LINESTRING (-96.6876374 43.51963418, -96.8080311 43.49528612)"
28,28,40,40,4.229766160240265,31.611687598283904,"LINESTRING (-96.6876374 43.51963418, -96.7275889 43.49498959)"
28,28,41,41,8.466558173332295,21.844446063401715,"LINESTRING (-96.6876374 43.51963418, -96.7801873 43.48370497)"
28,28,42,42,6.916087220751442,36.776888387573344,"LINESTRING (-96.6876374 43.51963418, -96.7574349 43.48350413)"
28,28,43,43,2.7368846663327826,57.77753488241703,"LINESTRING (-96.6876374 43.51963418, -96.6884539 43.49502791)"
28,28,44,44,6.667823555041972,11.29753408670409,"LINESTRING (-96.6876374 43.51963418, -96.6049435 43.51938223)"
28,28,45,45,4.683516302135094,19.732051994902847,"LINESTRING (-96.6876374 43.51963418, -96.6295528 43.51944343)"
28,28,46,46,6.178172515577782,47.15435446788212,"LINESTRING (-96.6876374 43.51963418, -96.7436002 43.55759907)"
28,28,47,47,10.61105667843721,41.64804637570187,"LINESTRING (-96.6876374 43.51963418, -96.7802259 43.5874853)"
28,28,48,48,9.320914736019374,15.666895073619225,"LINESTRING (-96.6876374 43.51963418, -96.7105486 43.60179858)"
28,28,49,49,12.108536817248782,14.851774880261289,"LINESTRING (-96.6876374 43.51963418, -96.8374217 43.52754142)"
28,28,50,50,5.7896975699540425,118.53430784238337,"LINESTRING (-96.6876374 43.51963418, -96.634446 43.55462286)"
29,29,1,1,6.786812506488781,19.375598067636474,"LINESTRING (-96.6859654 43.54176507, -96.7063404 43.48254549)"
29,29,2,2,7.9463317459129135,30.527994798759114,"LINESTRING (-96.6859654 43.54176507, -96.7375223 43.48086448)"
29,29,3,3,3.732666667440396,29.03869140503769,"LINESTRING (-96.6859654 43.54176507, -96.6602782 43.51383671)"
29,29,4,4,7.792028325044377,30.05185260853421,"LINESTRING (-96.6859654 43.54176507, -96.767326 43.50394702)"
29,29,5,5,7.401216530375882,16.70442601088643,"LINESTRING (-96.6859654 43.54176507, -96.7701623 43.51523608)"
29,29,6,6,3.51518623926264,26.33877222711637,"LINESTRING (-96.6859654 43.54176507, -96.676201 43.5109552)"
29,29,7,7,10.192297454802569,15.603561821055271,"LINESTRING (-96.6859654 43.54176507, -96.8115915 43.53137476)"
29,29,8,8,4.179349346186366,47.45314185430857,"LINESTRING (-96.6859654 43.54176507, -96.7375061 43.5458864)"
29,29,9,9,11.171632016211074,12.209339245936151,"LINESTRING (-96.6859654 43.54176507, -96.8221851 43.52329746)"
29,29,10,10,5.109296692799806,36.67987674319619,"LINESTRING (-96.6859654 43.54176507, -96.7380157 43.51555147)"
29,29,11,11,3.36352200554923,57.138265921985756,"LINESTRING (-96.6859654 43.54176507, -96.7273338 43.54574568)"
29,29,12,12,4.130188251122069,29.457557321534804,"LINESTRING (-96.6859654 43.54176507, -96.7362052 43.534467)"
29,29,13,13,2.8362661686302943,47.25484139172723,"LINESTRING (-96.6859654 43.54176507, -96.70905 43.56101859)"
29,29,14,14,2.0672393186237428,61.592432816529644,"LINESTRING (-96.6859654 43.54176507, -96.711464 43.54376797)"
29,29,15,15,5.056968266311379,90.1063776958705,"LINESTRING (-96.6859654 43.54176507, -96.7452581 43.5269131)"
29,29,16,16,6.871364418586115,27.38627226236674,"LINESTRING (-96.6859654 43.54176507, -96.7681911 43.55810928)"
29,29,17,17,2.88922866588976,64.75700295998323,"LINESTRING (-96.6859654 43.54176507, -96.6712058 43.5654446)"
29,29,18,18,9.307187127286523,18.963039482746044,"LINESTRING (-96.6859654 43.54176507, -96.7917233 43.50821253)"
29,29,19,19,8.131007550646686,28.706574033166962,"LINESTRING (-96.6859654 43.54176507, -96.7866942 43.53782919)"
29,29,20,20,1.8778124828563159,34.90733323446241,"LINESTRING (-96.6859654 43.54176507, -96.6635714 43.53711037)"
29,29,21,21,1.1982108506708316,84.79218367414018,"LINESTRING (-96.6859654 43.54176507, -96.6975179 43.54854738)"
29,29,22,22,5.7635884261902754,13.857600004604887,"LINESTRING (-96.6859654 43.54176507, -96.6521748 43.4960893)"
29,29,23,23,11.42209215952112,8.302174857789169,"LINESTRING (-96.6859654 43.54176507, -96.8053034 43.48643221)"
29,29,24,24,5.411985745746407,60.71905135678019,"LINESTRING (-96.6859654 43.54176507, -96.752947 43.54517242)"
29,29,25,25,6.203563909583941,53.62486060738069,"LINESTRING (-96.6859654 43.54176507, -96.7607271 43.52853515)"
29,29,26,26,3.254694858625239,21.51301632606158,"LINESTRING (-96.6859654 43.54176507, -96.721541 43.52792378)"
29,29,27,27,2.238024893477675,33.27748618623893,"LINESTRING (-96.6859654 43.54176507, -96.7067076 43.52838662)"
29,29,28,28,2.4645314970252508,34.99255460815797,"LINESTRING (-96.6859654 43.54176507, -96.6876374 43.51963418)"
29,29,30,30,1.778351512877995,27.373886540193816,"LINESTRING (-96.6859654 43.54176507, -96.667363 43.55036606)"
29,29,31,31,11.107077177043944,14.434626588328113,"LINESTRING (-96.6859654 43.54176507, -96.81496 43.50670107)"
29,29,32,32,8.685875012213716,15.525642252495208,"LINESTRING (-96.6859654 43.54176507, -96.7904729 43.52275925)"
29,29,33,33,1.962326230030434,32.87232477406267,"LINESTRING (-96.6859654 43.54176507, -96.6737007 43.52652104)"
29,29,34,34,9.222260145293287,28.544628898230187,"LINESTRING (-96.6859654 43.54176507, -96.7998333 43.54993806)"
29,29,35,35,4.138815145423556,27.256923878866335,"LINESTRING (-96.6859654 43.54176507, -96.7121553 43.50975217)"
29,29,36,36,5.565031163338089,24.157279591949465,"LINESTRING (-96.6859654 43.54176507, -96.7250354 43.58303538)"
29,29,37,37,3.145075180480166,19.53241187572325,"LINESTRING (-96.6859654 43.54176507, -96.7246296 43.53796199)"
29,29,38,38,3.8427592731391322,17.2110507927685,"LINESTRING (-96.6859654 43.54176507, -96.7203159 43.51780541)"
29,29,39,39,11.116934887525627,7.980772547174441,"LINESTRING (-96.6859654 43.54176507, -96.8080311 43.49528612)"
29,29,40,40,6.190057568237062,22.5608720687648,"LINESTRING (-96.6859654 43.54176507, -96.7275889 43.49498959)"
29,29,41,41,9.970532972281807,16.561977731390968,"LINESTRING (-96.6859654 43.54176507, -96.7801873 43.48370497)"
29,29,42,42,8.670936691491757,27.002313900859463,"LINESTRING (-96.6859654 43.54176507, -96.7574349 43.48350413)"
29,29,43,43,5.200807348969872,38.55630474583334,"LINESTRING (-96.6859654 43.54176507, -96.6884539 43.49502791)"
29,29,44,44,6.989862010148876,9.92892652996797,"LINESTRING (-96.6859654 43.54176507, -96.6049435 43.51938223)"
29,29,45,45,5.18104537240912,16.953105876201835,"LINESTRING (-96.6859654 43.54176507, -96.6295528 43.51944343)"
29,29,46,46,4.96737495336249,50.30673896652797,"LINESTRING (-96.6859654 43.54176507, -96.7436002 43.55759907)"
29,29,47,47,9.13921785740174,45.8190084468762,"LINESTRING (-96.6859654 43.54176507, -96.7802259 43.5874853)"
29,29,48,48,6.963010970639107,19.27534842975571,"LINESTRING (-96.6859654 43.54176507, -96.7105486 43.60179858)"
29,29,49,49,12.311154767725949,13.253841509047785,"LINESTRING (-96.6859654 43.54176507, -96.8374217 43.52754142)"
29,29,50,50,4.391388314471384,129.56013453098925,"LINESTRING (-96.6859654 43.54176507, -96.634446 43.55462286)"
30,30,1,1,8.170041348160535,14.344803066599443,"LINESTRING (-96.667363 43.55036606, -96.7063404 43.48254549)"
30,30,2,2,9.577685550599252,21.921620185311486,"LINESTRING (-96.667363 43.55036606, -96.7375223 43.48086448)"
30,30,3,3,4.101836014175338,24.399321857389687,"LINESTRING (-96.667363 43.55036606, -96.6602782 43.51383671)"
30,30,4,4,9.57037790442126,21.18505878971281,"LINESTRING (-96.667363 43.55036606, -96.767326 43.50394702)"
30,30,5,5,9.161581846410005,11.80002404144747,"LINESTRING (-96.667363 43.55036606, -96.7701623 43.51523608)"
30,30,6,6,4.439830105005891,20.611737446341934,"LINESTRING (-96.667363 43.55036606, -96.676201 43.5109552)"
30,30,7,7,11.815537761146464,11.22457158596952,"LINESTRING (-96.667363 43.55036606, -96.8115915 43.53137476)"
30,30,8,8,5.6749898620460435,34.566360411033386,"LINESTRING (-96.667363 43.55036606, -96.7375061 43.5458864)"
30,30,9,9,12.837838907142753,8.738142297005513,"LINESTRING (-96.667363 43.55036606, -96.8221851 43.52329746)"
30,30,10,10,6.886652023022967,25.812616730985372,"LINESTRING (-96.667363 43.55036606, -96.7380157 43.51555147)"
30,30,11,11,4.860499036624156,41.562698794954066,"LINESTRING (-96.667363 43.55036606, -96.7273338 43.54574568)"
30,30,12,12,5.823596765603089,20.92636026232724,"LINESTRING (-96.667363 43.55036606, -96.7362052 43.534467)"
30,30,13,13,3.562001134274759,37.900083210375605,"LINESTRING (-96.667363 43.55036606, -96.70905 43.56101859)"
30,30,14,14,3.6292537924974497,44.27301087182939,"LINESTRING (-96.667363 43.55036606, -96.711464 43.54376797)"
30,30,15,15,6.798872643778375,63.690613206749454,"LINESTRING (-96.667363 43.55036606, -96.7452581 43.5269131)"
30,30,16,16,8.170769623638447,20.490703680938985,"LINESTRING (-96.667363 43.55036606, -96.7681911 43.55810928)"
30,30,17,17,1.705011843864694,66.69094223885132,"LINESTRING (-96.667363 43.55036606, -96.6712058 43.5654446)"
30,30,18,18,11.067367140478995,13.406580258806102,"LINESTRING (-96.667363 43.55036606, -96.7917233 43.50821253)"
30,30,19,19,9.718477626442509,20.72873148075716,"LINESTRING (-96.667363 43.55036606, -96.7866942 43.53782919)"
30,30,20,20,1.5053126696522856,32.33521295245523,"LINESTRING (-96.667363 43.55036606, -96.6635714 43.53711037)"
30,30,21,21,2.4386386876708506,63.22114440605004,"LINESTRING (-96.667363 43.55036606, -96.6975179 43.54854738)"
30,30,22,22,6.158282258755847,11.613660128174054,"LINESTRING (-96.667363 43.55036606, -96.6521748 43.4960893)"
30,30,23,23,13.200443636474674,5.859747630407487,"LINESTRING (-96.667363 43.55036606, -96.8053034 43.48643221)"
30,30,24,24,6.921699700054611,44.20606800948283,"LINESTRING (-96.667363 43.55036606, -96.752947 43.54517242)"
30,30,25,25,7.907455884778442,38.1223490449122,"LINESTRING (-96.667363 43.55036606, -96.7607271 43.52853515)"
30,30,26,26,5.029761670811859,15.102189606132743,"LINESTRING (-96.667363 43.55036606, -96.721541 43.52792378)"
30,30,27,27,4.003851288296332,23.319069255147934,"LINESTRING (-96.667363 43.55036606, -96.7067076 43.52838662)"
30,30,28,28,3.787945708100771,25.970965445528485,"LINESTRING (-96.667363 43.55036606, -96.6876374 43.51963418)"
30,30,29,29,1.778351512877995,30.421261872201168,"LINESTRING (-96.667363 43.55036606, -96.6859654 43.54176507)"
30,30,31,31,12.851697405487327,10.230199337160935,"LINESTRING (-96.667363 43.55036606, -96.81496 43.50670107)"
30,30,32,32,10.387714390581749,11.054178668628126,"LINESTRING (-96.667363 43.55036606, -96.7904729 43.52275925)"
30,30,33,33,2.700211127405001,26.277355469221575,"LINESTRING (-96.667363 43.55036606, -96.6737007 43.52652104)"
30,30,34,34,10.67600841131667,20.96701422843764,"LINESTRING (-96.667363 43.55036606, -96.7998333 43.54993806)"
30,30,35,35,5.782257952567216,19.48600847694244,"LINESTRING (-96.667363 43.55036606, -96.7121553 43.50975217)"
30,30,36,36,5.898057669859523,20.402988270454955,"LINESTRING (-96.667363 43.55036606, -96.7250354 43.58303538)"
30,30,37,37,4.817301303339931,13.88881966395468,"LINESTRING (-96.667363 43.55036606, -96.7246296 43.53796199)"
30,30,38,38,5.5973254295267045,12.12704813931933,"LINESTRING (-96.667363 43.55036606, -96.7203159 43.51780541)"
30,30,39,39,12.889731171561179,5.6363817421056615,"LINESTRING (-96.667363 43.55036606, -96.8080311 43.49528612)"
30,30,40,40,7.841894808202095,16.14371251848283,"LINESTRING (-96.667363 43.55036606, -96.7275889 43.49498959)"
30,30,41,41,11.734979350328356,11.705328228074686,"LINESTRING (-96.667363 43.55036606, -96.7801873 43.48370497)"
30,30,42,42,10.393540198597691,19.175596503630924,"LINESTRING (-96.667363 43.55036606, -96.7574349 43.48350413)"
