name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,700022,,828,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9355867 33.4256907 ,-111.9368847647059 33.42570965294118)"
,700023,,829,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9356033 33.4258915 ,-111.9368847647059 33.42570965294118)"
,700024,,830,100007,,,,,,connector with poi,-1,"LINESTRING (-111.935856 33.4259113 ,-111.9368847647059 33.42570965294118)"
,700025,,831,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9360971 33.4259148 ,-111.9368847647059 33.42570965294118)"
,700026,,832,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9364101 33.4258879 ,-111.9368847647059 33.42570965294118)"
,700027,,905,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9386383 33.4263144 ,-111.9368847647059 33.42570965294118)"
,700028,,906,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9388406 33.4258244 ,-111.9368847647059 33.42570965294118)"
,700029,,908,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9361235 33.4258169 ,-111.9368847647059 33.42570965294118)"
,700030,,909,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9367903 33.426279 ,-111.9368847647059 33.42570965294118)"
,700031,,910,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9391693 33.4253545 ,-111.9368847647059 33.42570965294118)"
,700032,,911,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9388396 33.4253758 ,-111.9368847647059 33.42570965294118)"
,700033,,951,100007,,,,,,connector with poi,-1,"LINESTRING (-111.9388594 33.4264352 ,-111.9368847647059 33.42570965294118)"
,800000,,441,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9287466 33.4255082 ,-111.9302741 33.425639964285715)"
,800001,,442,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9324938 33.4248362 ,-111.9302741 33.425639964285715)"
,800002,,443,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9310035 33.4245108 ,-111.9302741 33.425639964285715)"
,800003,,559,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9301671 33.4254462 ,-111.9302741 33.425639964285715)"
,800004,,673,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9297048 33.4247148 ,-111.9302741 33.425639964285715)"
,800005,,690,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9297943 33.4274945 ,-111.9302741 33.425639964285715)"
,800006,,691,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9287527 33.4274982 ,-111.9302741 33.425639964285715)"
,800007,,744,100008,,,,,,connector with poi,-1,"LINESTRING (-111.929673 33.424508 ,-111.9302741 33.425639964285715)"
,800008,,746,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9297256 33.4248806 ,-111.9302741 33.425639964285715)"
,800009,,747,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9296996 33.425032 ,-111.9302741 33.425639964285715)"
,800010,,748,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9296396 33.4251944 ,-111.9302741 33.425639964285715)"
,800011,,749,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9295947 33.4253732 ,-111.9302741 33.425639964285715)"
,800012,,896,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9322502 33.4274587 ,-111.9302741 33.425639964285715)"
,800013,,936,100008,,,,,,connector with poi,-1,"LINESTRING (-111.9325919 33.4265037 ,-111.9302741 33.425639964285715)"
,900000,,0,100009,,,,,,connector with residential,-1,"LINESTRING (-111.9275146 33.4245016 ,-111.92559442857142 33.425397735714284)"
,900001,,156,100009,,,,,,connector with residential,-1,"LINESTRING (-111.9263814 33.4245047 ,-111.92559442857142 33.425397735714284)"
,900002,,440,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9280358 33.4250628 ,-111.92559442857142 33.425397735714284)"
,900003,,554,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9276731 33.4248114 ,-111.92559442857142 33.425397735714284)"
,900004,,555,100009,,,,,,connector with poi,-1,"LINESTRING (-111.927613 33.4252375 ,-111.92559442857142 33.425397735714284)"
,900005,,561,100009,,,,,,connector with poi,-1,"LINESTRING (-111.925024 33.4249976 ,-111.92559442857142 33.425397735714284)"
,900006,,562,100009,,,,,,connector with poi,-1,"LINESTRING (-111.924081 33.4255564 ,-111.92559442857142 33.425397735714284)"
,900007,,564,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9235159 33.4253469 ,-111.92559442857142 33.425397735714284)"
,900008,,565,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9233172 33.4262404 ,-111.92559442857142 33.425397735714284)"
,900009,,566,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9236948 33.4265306 ,-111.92559442857142 33.425397735714284)"
,900010,,626,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9234468 33.4248025 ,-111.92559442857142 33.425397735714284)"
,900011,,733,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9259114 33.4256487 ,-111.92559442857142 33.425397735714284)"
,900012,,735,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9241022 33.4262946 ,-111.92559442857142 33.425397735714284)"
,900013,,812,100009,,,,,,connector with poi,-1,"LINESTRING (-111.9280108 33.4260326 ,-111.92559442857142 33.425397735714284)"
,1000000,,563,100010,,,,,,connector with poi,-1,"LINESTRING (-111.9224203 33.4245643 ,-111.92269586666667 33.42601263333333)"
,1000001,,567,100010,,,,,,connector with poi,-1,"LINESTRING (-111.9227979 33.4268422 ,-111.92269586666667 33.42601263333333)"
,1000002,,736,100010,,,,,,connector with poi,-1,"LINESTRING (-111.9228694 33.4266314 ,-111.92269586666667 33.42601263333333)"
,1100000,,4,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9443033 33.4243197 ,-111.9416702627907 33.42286143255814)"
,1100001,,5,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9442993 33.4231771 ,-111.9416702627907 33.42286143255814)"
,1100002,,6,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9442661 33.4218936 ,-111.9416702627907 33.42286143255814)"
,1100003,,17,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9400786 33.4243437 ,-111.9416702627907 33.42286143255814)"
,1100004,,49,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9400687 33.4231956 ,-111.9416702627907 33.42286143255814)"
,1100005,,137,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9399685 33.4231886 ,-111.9416702627907 33.42286143255814)"
,1100006,,138,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9399523 33.4243448 ,-111.9416702627907 33.42286143255814)"
,1100007,,191,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9412665 33.4243385 ,-111.9416702627907 33.42286143255814)"
,1100008,,276,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9414555 33.4238427 ,-111.9416702627907 33.42286143255814)"
,1100009,,277,100011,,,,,,connector with residential,-1,"LINESTRING (-111.9416982 33.4236367 ,-111.9416702627907 33.42286143255814)"
,1100010,,582,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9414584 33.4230064 ,-111.9416702627907 33.42286143255814)"
,1100011,,583,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9419334 33.4230019 ,-111.9416702627907 33.42286143255814)"
,1100012,,588,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9431241 33.4232121 ,-111.9416702627907 33.42286143255814)"
,1100013,,589,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9417409 33.4222943 ,-111.9416702627907 33.42286143255814)"
,1100014,,597,100011,,,,,,connector with poi,-1,"LINESTRING (-111.941918 33.4239876 ,-111.9416702627907 33.42286143255814)"
,1100015,,598,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9424313 33.4236501 ,-111.9416702627907 33.42286143255814)"
,1100016,,604,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9396537 33.422608 ,-111.9416702627907 33.42286143255814)"
,1100017,,605,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9396398 33.4222083 ,-111.9416702627907 33.42286143255814)"
,1100018,,627,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9395879 33.4240592 ,-111.9416702627907 33.42286143255814)"
,1100019,,692,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9408694 33.4216672 ,-111.9416702627907 33.42286143255814)"
,1100020,,696,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9430581 33.4212854 ,-111.9416702627907 33.42286143255814)"
,1100021,,697,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9427063 33.4215114 ,-111.9416702627907 33.42286143255814)"
,1100022,,698,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9438609 33.4216046 ,-111.9416702627907 33.42286143255814)"
,1100023,,699,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9403549 33.4215581 ,-111.9416702627907 33.42286143255814)"
,1100024,,710,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9414222 33.4236071 ,-111.9416702627907 33.42286143255814)"
,1100025,,711,100011,,,,,,connector with poi,-1,"LINESTRING (-111.940901 33.4238554 ,-111.9416702627907 33.42286143255814)"
,1100026,,712,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9404718 33.4234407 ,-111.9416702627907 33.42286143255814)"
,1100027,,713,100011,,,,,,connector with poi,-1,"LINESTRING (-111.940282 33.4238233 ,-111.9416702627907 33.42286143255814)"
,1100028,,714,100011,,,,,,connector with poi,-1,"LINESTRING (-111.940576 33.4241433 ,-111.9416702627907 33.42286143255814)"
,1100029,,715,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9408928 33.4224433 ,-111.9416702627907 33.42286143255814)"
,1100030,,716,100011,,,,,,connector with poi,-1,"LINESTRING (-111.940386 33.4227341 ,-111.9416702627907 33.42286143255814)"
,1100031,,889,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9440948 33.4239595 ,-111.9416702627907 33.42286143255814)"
,1100032,,890,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9440853 33.4234235 ,-111.9416702627907 33.42286143255814)"
,1100033,,891,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9409164 33.4214064 ,-111.9416702627907 33.42286143255814)"
,1100034,,892,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9415994 33.4214416 ,-111.9416702627907 33.42286143255814)"
,1100035,,893,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9416592 33.421587 ,-111.9416702627907 33.42286143255814)"
,1100036,,915,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9398639 33.4225673 ,-111.9416702627907 33.42286143255814)"
,1100037,,916,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9398638 33.4225313 ,-111.9416702627907 33.42286143255814)"
,1100038,,917,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9421011 33.4215774 ,-111.9416702627907 33.42286143255814)"
,1100039,,918,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9429875 33.422444 ,-111.9416702627907 33.42286143255814)"
,1100040,,919,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9439911 33.4222844 ,-111.9416702627907 33.42286143255814)"
,1100041,,920,100011,,,,,,connector with poi,-1,"LINESTRING (-111.9445439 33.4221841 ,-111.9416702627907 33.42286143255814)"
,1100042,,950,100011,,,,,,connector with poi,-1,"LINESTRING (-111.941489 33.4216523 ,-111.9416702627907 33.42286143255814)"
,1200000,,18,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9391418 33.4243489 ,-111.93696253000002 33.422868258)"
,1200001,,19,100012,,,,,,connector with residential,-1,"LINESTRING (-111.936666 33.4243591 ,-111.93696253000002 33.422868258)"
,1200002,,53,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9366625 33.4219038 ,-111.93696253000002 33.422868258)"
,1200003,,62,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9366746 33.4232058 ,-111.93696253000002 33.422868258)"
,1200004,,64,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9381595 33.4231914 ,-111.93696253000002 33.422868258)"
,1200005,,124,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9381462 33.4218977 ,-111.93696253000002 33.422868258)"
,1200006,,129,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9366407 33.4212929 ,-111.93696253000002 33.422868258)"
,1200007,,130,100012,,,,,,connector with residential,-1,"LINESTRING (-111.936667 33.4212884 ,-111.93696253000002 33.422868258)"
,1200008,,148,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9376334 33.4243567 ,-111.93696253000002 33.422868258)"
,1200009,,181,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9366619 33.4219911 ,-111.93696253000002 33.422868258)"
,1200010,,182,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9381452 33.4219872 ,-111.93696253000002 33.422868258)"
,1200011,,333,100012,,,,,,connector with residential,-1,"LINESTRING (-111.9377644 33.4242905 ,-111.93696253000002 33.422868258)"
,1200012,,464,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9375169 33.4215848 ,-111.93696253000002 33.422868258)"
,1200013,,465,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9378248 33.421633 ,-111.93696253000002 33.422868258)"
,1200014,,466,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9370509 33.4215473 ,-111.93696253000002 33.422868258)"
,1200015,,479,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9344444 33.4222825 ,-111.93696253000002 33.422868258)"
,1200016,,511,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9353223 33.4215124 ,-111.93696253000002 33.422868258)"
,1200017,,513,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9361905 33.4215084 ,-111.93696253000002 33.422868258)"
,1200018,,514,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9363509 33.4217045 ,-111.93696253000002 33.422868258)"
,1200019,,534,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9343278 33.4230381 ,-111.93696253000002 33.422868258)"
,1200020,,535,100012,,,,,,connector with poi,-1,"LINESTRING (-111.9347613 33.422862 ,-111.93696253000002 33.422868258)"
