name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1641,6047580510,,-87.710987,41.851745,0,secondary,,,
,1642,261184370,,-87.710877,41.851661,-1,secondary,,1642,
,1643,4332860730,,-87.675838,41.851937,0,secondary,,,
,1644,4332860724,,-87.675750,41.848909,0,secondary,,,
,1645,4804710415,,-87.646620,41.857131,0,secondary,,,
,1646,256181093,,-87.646566,41.855352,0,secondary,,,
,1647,4332570065,,-87.646484,41.852343,0,secondary,,,
,1648,11940591787,,-87.646447,41.851103,0,secondary,,,
,1649,537526638,signal,-87.639955,41.857652,0,secondary,,,
,1650,9837472247,,-87.643356,41.856096,0,secondary,,,
,1651,537981666,,-87.623676,41.847665,0,secondary,,,
,1652,256181097,signal,-87.646483,41.847216,0,secondary,,,
,1653,2890560625,,-87.646471,41.846918,0,secondary,,,
,1654,261107736,signal,-87.675400,41.839650,0,secondary,,,
,1655,6997462508,,-87.673903,41.839744,-1,tertiary,,1655,
,1656,261142053,signal,-87.694629,41.822787,0,secondary,,,
,1657,261131993,signal,-87.704423,41.822599,0,secondary,,,
,1658,418471135,signal,-87.694565,41.820049,0,secondary,,,
,1659,261142059,signal,-87.694482,41.817367,0,secondary,,,
,1660,2419360900,,-87.694440,41.816018,0,secondary,,,
,1661,261195340,signal,-87.612629,41.823894,0,secondary,,,
,1662,414161459,,-87.609599,41.823929,0,secondary,,,
,1663,414171107,signal,-87.616729,41.823846,0,secondary,,,
,1664,414170781,signal,-87.617003,41.823843,0,secondary,,,
,1665,418456769,signal,-87.694195,41.808287,0,secondary,,,
,1666,709776400,,-87.694099,41.804665,-1,tertiary,,1666,
,1667,305519102,,-87.708788,41.990392,0,primary,,,
,1668,305519064,,-87.709435,41.990385,0,primary,,,
,1669,305519159,,-87.709924,41.991878,0,primary,,,
,1670,261198909,signal,-87.696484,41.975840,0,secondary,,,
,1671,4332586850,,-87.692779,41.975870,0,secondary,,,
,1672,305528528,,-87.705046,41.975769,0,secondary,,,
,1673,305528526,,-87.704404,41.975777,0,secondary,,,
,1674,305529331,,-87.727534,41.975533,0,secondary,,,
,1675,305529332,,-87.727021,41.975540,0,secondary,,,
,1676,305529334,,-87.724329,41.975572,0,secondary,,,
,1677,305529335,,-87.723826,41.975580,0,secondary,,,
,1678,305529177,,-87.724591,41.975568,0,secondary,,,
,1680,105288726,,-87.750132,41.984668,0,motorway,,,
,1681,305531404,,-87.750246,41.984797,0,motorway,,,
,1682,105287607,,-87.750286,41.984597,0,motorway,,,
,1683,305533026,,-87.749769,41.984026,0,motorway,,,
,1684,305531474,,-87.750393,41.984728,0,motorway,,,
,1685,5753374440,,-87.738528,41.990071,0,primary,,,
,1686,305515604,signal,-87.742491,41.990023,0,primary,,,
,1687,4334173775,,-87.747016,41.975350,0,secondary,,,
,1688,4334173776,,-87.746635,41.975354,0,secondary,,,
,1689,305531957,,-87.747717,41.975346,0,secondary,,,
,1690,4334173774,,-87.747522,41.975347,0,secondary,,,
,1691,305532794,,-87.747919,41.982009,0,motorway,,,
,1692,353712625,,-87.747379,41.970214,0,motorway,,,
,1693,105287608,,-87.748531,41.982686,0,motorway,,,
,1694,305532783,,-87.747924,41.982249,0,motorway,,,
,1695,105288725,,-87.748537,41.982931,0,motorway,,,
,1696,305533051,,-87.748982,41.983413,0,motorway,,,
,1697,305533052,,-87.749520,41.984006,0,motorway,,,
,1698,268165159,,-87.766171,41.989910,0,secondary,,,
,1699,261253204,,-87.766094,41.990405,0,secondary,,,
,1700,4326974776,signal,-87.766035,41.990778,0,secondary,,,
,1701,289546055,,-87.765576,41.992532,0,secondary,,,
,1702,4335987244,,-87.787207,41.996634,0,secondary,,,
,1703,10278833212,,-87.786450,41.995843,0,secondary,,,
,1704,261121795,signal,-87.783092,41.992245,0,secondary,,,
,1705,4335968103,,-87.781808,41.990980,0,secondary,,,
,1706,1343435596,,-87.781604,41.990771,0,secondary,,,
,1707,305897361,,-87.701396,41.968518,0,secondary,,,
,1708,371362302,,-87.702107,41.968510,0,secondary,,,
,1709,305897392,,-87.700514,41.968527,0,secondary,,,
,1710,4334221412,,-87.729009,41.975520,0,secondary,,,
,1711,158736274,signal,-87.728239,41.975527,0,secondary,,,
,1712,305898910,,-87.731001,41.975504,0,secondary,,,
,1713,4334221411,,-87.730674,41.975507,0,secondary,,,
,1714,8692336152,signal,-87.728588,41.988503,0,secondary,,,
,1715,3192274849,,-87.728623,41.989639,0,secondary,,,
,1716,288990084,signal,-87.728478,41.984923,0,secondary,,,
