name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,243,2316599984,,-87.667818,41.971877,0,secondary,,,
,244,4332542490,,-87.667527,41.969185,0,secondary,,,
,245,262162159,signal,-87.669866,41.986767,0,secondary,,,
,246,2447758416,,-87.669821,41.985945,0,secondary,,,
,247,2447758417,,-87.669792,41.986207,0,secondary,,,
,248,250278820,signal,-87.669576,41.986751,0,secondary,,,
,249,287215743,,-87.660394,41.993637,0,secondary,,,
,250,250278915,,-87.660365,41.992729,0,secondary,,,
,251,287215742,signal,-87.660424,41.994560,0,secondary,,,
,252,4332636365,,-87.660359,41.992533,0,secondary,,,
,253,262077480,,-87.659695,41.970251,0,secondary,,,
,254,3921165858,signal,-87.659673,41.969021,0,secondary,,,
,255,4337177809,,-87.659721,41.971225,0,secondary,,,
,256,4337264033,,-87.638565,41.940359,0,secondary,,,
,257,250278972,signal,-87.638796,41.940268,0,secondary,,,
,258,262170926,,-87.646812,41.946599,0,secondary,,,
,259,262170795,signal,-87.646142,41.945504,0,secondary,,,
,260,4387385896,signal,-87.647275,41.947355,0,secondary,,,
,261,10003267218,,-87.649608,41.947321,1,tertiary,,261,
,262,262224925,,-87.650709,41.947303,0,tertiary,,,
,263,250278999,,-87.651901,41.947285,0,tertiary,,,
,264,262224917,,-87.653133,41.947265,0,tertiary,,,
,265,4387385183,signal,-87.654325,41.947246,0,tertiary,,,
,266,262418616,,-87.641207,41.926815,0,secondary,,,
Clark & Fullerton,267,4334560476,,-87.640623,41.925828,0,secondary,,,
,268,262418692,,-87.642230,41.928546,0,secondary,,,
,269,262076927,,-87.641800,41.927819,0,secondary,,,
,270,262076981,,-87.641523,41.927349,0,secondary,,,
,271,262418648,,-87.641326,41.927017,0,secondary,,,
,272,250755854,,-87.627622,41.915310,0,motorway,,,
,273,250755872,,-87.627505,41.914429,0,motorway,,,
,274,250755865,signal,-87.631853,41.926001,0,motorway,,,
,275,250755868,,-87.630603,41.923776,0,motorway,,,
,276,4333091996,,-87.627325,41.913643,0,primary,,,
,277,1638702869,,-87.627206,41.913042,0,primary,,,
,278,250755878,,-87.628505,41.912247,0,primary,,,
,279,9698973070,,-87.627563,41.912197,0,primary,,,
,280,250755894,signal,-87.626017,41.913347,0,motorway,,,
,281,250755898,,-87.627574,41.915573,0,motorway,,,
,282,286369393,,-87.655914,41.921711,0,tertiary,,,
,283,286369395,,-87.657128,41.921694,0,tertiary,,,
,284,250756039,signal,-87.653490,41.921745,0,tertiary,,,
,285,286368854,,-87.654706,41.921728,0,tertiary,,,
,286,250756006,,-87.658340,41.921676,0,tertiary,,,
,287,261126868,,-87.659560,41.921659,0,tertiary,,,
,288,9272040586,signal,-87.676459,41.920934,0,motorway,,,
,289,250755918,,-87.677255,41.921395,0,motorway,,,
,290,26704163,,-87.675191,41.920831,0,motorway,,,
,291,310165564,,-87.675699,41.921239,0,motorway,,,
,292,90725711,,-87.624621,41.720520,0,motorway,,,
,293,366639834,,-87.625056,41.719028,0,motorway,,,
,294,401462151,,-87.632642,41.714662,0,motorway,,,
,295,250279048,,-87.621065,41.713653,0,motorway,,,
,296,387584291,,-87.613061,41.713481,0,motorway,,,
,297,253960177,,-87.620480,41.780096,0,secondary,,,
,298,253960175,,-87.620539,41.782891,0,tertiary,,,
,299,33404764,signal,-87.634827,41.852866,0,secondary,,,
,300,9486908548,,-87.632391,41.852783,0,secondary,,,
,301,917877787,signal,-87.615975,41.794814,0,secondary,,,
,302,1317509540,,-87.617597,41.794788,0,secondary,,,
,303,539183191,,-87.627813,41.794255,0,secondary,,,
,304,539183192,,-87.626796,41.794277,0,secondary,,,
,305,11250138675,,-87.628257,41.794246,0,secondary,,,
,306,254241295,signal,-87.625693,41.794300,0,secondary,,,
,307,12002233089,,-87.607937,41.838607,1,secondary,,307,
,308,712771421,,-87.608213,41.838601,0,secondary,,,
,309,11766518716,,-87.626712,41.891001,0,secondary,,,
,310,619628331,,-87.626653,41.889616,0,secondary,,,
,311,27477597,signal,-87.629504,41.885752,0,secondary,,,
,313,11831462309,,-87.632518,41.888008,0,secondary,,,
,314,6991303088,,-87.632518,41.887807,0,secondary,,,
,315,733197658,,-87.756227,41.887238,0,secondary,,,
,316,261221024,signal,-87.755309,41.887190,0,secondary,,,
,317,974236533,,-87.885005,41.957879,0,primary,,,
,318,4334560538,,-87.895843,41.952352,0,primary,,,
,319,1976164047,,-87.843752,41.938179,0,secondary,,,
,320,4275685381,,-87.836702,41.940276,0,primary,,,
,322,5496459612,,-87.778215,41.967608,-1,residential,,322,
,323,261160832,,-87.780616,41.792333,0,secondary,,,
,324,369656457,,-87.779547,41.792392,0,secondary,,,
,325,261160833,signal,-87.781804,41.792344,0,secondary,,,
,326,265650604,,-87.647254,41.878583,0,secondary,,,
,327,4336249478,,-87.647242,41.878228,0,secondary,,,
,328,258032427,signal,-87.647275,41.879223,0,secondary,,,
,329,261157254,,-87.642819,41.887428,0,residential,,,
,330,262247424,signal,-87.642802,41.886807,0,secondary,,,
,331,9741291018,,-87.642814,41.887937,1,residential,,331,
,332,27446710,signal,-87.626161,41.880802,0,secondary,,,
,333,9524267140,,-87.624895,41.880826,0,secondary,,,
,334,4156113214,,-87.627590,41.880776,0,secondary,,,
,335,256633050,,-87.648374,41.876656,0,tertiary,,,
,336,256613318,,-87.648413,41.877929,0,tertiary,,,
,337,261883442,,-87.648452,41.879202,0,tertiary,,,
,338,261886237,,-87.648492,41.880481,0,residential,,,
,339,288070450,signal,-87.648532,41.881763,0,secondary,,,
,340,256633049,,-87.648357,41.876126,1,residential,,340,
,341,257097046,signal,-87.652146,41.976444,0,primary,,,
,342,257095264,,-87.651758,41.975332,0,tertiary,,,
,343,257095265,,-87.651383,41.974350,0,tertiary,,,
,344,257118445,,-87.650432,41.971665,0,tertiary,,,
,345,257117891,,-87.650169,41.970890,0,tertiary,,,
,346,257095267,,-87.649907,41.970105,0,tertiary,,,
,347,257095268,signal,-87.649644,41.969172,0,secondary,,,
,348,257105719,,-87.651019,41.973379,0,tertiary,,,
,349,257119074,,-87.650720,41.972486,0,tertiary,,,
,350,3740681158,signal,-87.654931,41.973315,0,secondary,,,
,351,9727227090,,-87.647476,41.969453,0,secondary,,,
,352,9727227089,,-87.648577,41.969306,0,secondary,,,
,353,261222799,,-87.696080,41.964808,0,tertiary,,,
,354,261224270,,-87.693680,41.964830,0,tertiary,,,
,355,261141641,,-87.692465,41.964841,0,tertiary,,,
,356,261132268,,-87.691240,41.964853,0,tertiary,,,
,357,261156606,,-87.690019,41.964864,0,tertiary,,,
,358,263985482,signal,-87.688797,41.964875,0,secondary,,,
,359,257109633,,-87.649207,41.974381,0,motorway,,,
,360,9088272068,,-87.649420,41.975869,0,motorway,,,
,361,158733116,,-87.651786,41.976443,0,primary,,,
,362,7874586936,,-87.651211,41.976290,0,motorway,,,
,363,257107907,,-87.647242,41.969478,0,motorway,,,
,364,153401283,,-87.648244,41.970913,0,motorway,,,
,365,257110201,,-87.648547,41.970960,0,motorway,,,
,366,257107908,,-87.648880,41.969267,0,motorway,,,
,367,257109490,,-87.646428,41.965774,0,motorway,,,
,368,271135088,,-87.647437,41.967291,0,motorway,,,
,369,271135091,,-87.647684,41.967243,0,motorway,,,
,370,257112973,,-87.647973,41.965572,0,motorway,,,
,371,271135296,,-87.646868,41.963721,0,motorway,,,
,372,11702272199,,-87.647093,41.962397,0,tertiary,,,
,373,26794623,,-87.645534,41.962086,0,motorway,,,
,374,257113700,,-87.646617,41.963703,0,motorway,,,
,375,257095285,signal,-87.646878,41.961908,0,secondary,,,
,376,257114042,,-87.646312,41.960180,0,motorway,,,
,377,3740681165,,-87.654984,41.975290,0,secondary,,,
,378,257148600,,-87.656375,41.975268,0,residential,,,
,379,10707892257,,-87.657787,41.975246,0,residential,,,
,380,257148929,,-87.658492,41.975234,-1,residential,,380,
,381,257121401,,-87.655058,41.978575,0,secondary,,,
,382,257121807,,-87.654403,41.978583,-1,residential,,382,
,383,2174877665,,-87.661798,41.978124,0,residential,,,
,384,257171644,,-87.662403,41.978117,0,residential,,,
,385,257171882,,-87.663603,41.978095,0,residential,,,
,386,8127171103,,-87.664797,41.978073,0,residential,,,
,387,257147418,,-87.668351,41.978020,0,secondary,,,
,388,257149878,,-87.652386,41.981440,0,motorway,,,
,389,9236153596,,-87.652190,41.983864,0,motorway,,,
,390,4335560700,,-87.642251,41.947356,0,motorway,,,
,391,4335560701,,-87.642684,41.948450,0,motorway,,,
,392,261747541,,-87.658285,41.992322,0,residential,,,
,393,261747542,,-87.658221,41.990056,0,residential,,,
,394,262077308,,-87.658123,41.987303,0,residential,,,
,395,339269514,signal,-87.658662,41.998203,0,secondary,,,
,396,261747539,,-87.658403,41.996399,0,residential,,,
,397,261747540,,-87.658357,41.994584,0,tertiary,,,
,398,257154303,,-87.661128,41.972662,1,residential,,398,
,399,257154408,,-87.661102,41.971441,0,residential,,,
,400,262077482,,-87.661076,41.970230,0,residential,,,
,401,257154379,,-87.661050,41.969012,0,secondary,,,
,402,257154681,,-87.659790,41.973658,0,secondary,,,
,403,257154871,,-87.664680,41.973573,-1,residential,,403,
,404,257155045,,-87.664708,41.974559,0,residential,,,
,405,257155186,,-87.664730,41.975359,0,residential,,,
,406,257156232,,-87.664704,41.974422,1,residential,,406,
,407,3740681129,signal,-87.664755,41.976246,0,primary,,,
,408,369890932,signal,-87.620395,41.889573,0,secondary,,,
,409,12147857646,,-87.620328,41.890021,0,secondary,,,
,410,262167393,,-87.649754,41.956013,0,residential,,,
,411,262077007,,-87.649744,41.955658,0,residential,,,
,412,306080193,signal,-87.649713,41.954561,0,primary,,,
,413,257167965,signal,-87.649824,41.958494,0,residential,,,
,414,257393087,,-87.649805,41.957836,0,residential,,,
,415,262077010,,-87.649792,41.957352,0,residential,,,
,416,26794613,,-87.663543,41.961670,0,secondary,,,
,417,257168829,,-87.663732,41.961891,0,residential,,,
,418,257168958,,-87.666355,41.968919,0,secondary,,,
,419,1472093715,,-87.666152,41.968680,-1,residential,,419,
,420,26794614,signal,-87.658034,41.961741,0,secondary,,,
,421,257169184,,-87.658439,41.962988,-1,residential,,421,
,422,257169224,,-87.652394,41.965457,0,tertiary,,,
,423,257169227,,-87.652375,41.964490,0,residential,,,
,424,257169229,,-87.652353,41.962723,0,residential,,,
,425,257169230,signal,-87.652340,41.961800,0,secondary,,,
,426,257169228,,-87.652364,41.963633,0,residential,,,
,427,257152947,,-87.657970,41.981839,0,residential,,,
,428,257170276,signal,-87.660018,41.981805,0,primary,,,
,429,257170291,,-87.662499,41.981766,0,residential,,,
,430,2174877784,,-87.663099,41.981757,-1,residential,,430,
,431,257171193,,-87.661293,41.981785,0,residential,,,
,432,1139385099,,-87.664772,41.976957,-1,residential,,432,
,433,8322117468,,-87.669844,41.982554,0,secondary,,,
,434,257172533,,-87.672247,41.982525,0,residential,,,
,435,2447758409,,-87.669725,41.982555,0,secondary,,,
,436,257172534,,-87.674586,41.982494,0,tertiary,,,
,437,257172596,,-87.672193,41.980708,0,residential,,,
,438,257172597,,-87.674532,41.980675,0,tertiary,,,
,439,2869197175,,-87.669792,41.980742,0,secondary,,,
,440,2447758403,,-87.669674,41.980744,0,secondary,,,
,441,262162234,,-87.674641,41.988330,0,tertiary,,,
,442,257172600,,-87.674649,41.986688,0,tertiary,,,
,444,257172688,,-87.672096,41.977057,0,residential,,,
,445,257172689,,-87.674437,41.977019,0,tertiary,,,
,446,257172687,,-87.669687,41.977090,0,secondary,,,
,447,257172495,,-87.679477,41.983198,0,tertiary,,,
,448,257172787,,-87.679565,41.982043,0,tertiary,,,
,449,257173186,,-87.674239,41.971797,0,tertiary,,,
,450,257173201,,-87.672676,41.971815,0,residential,,,
,451,2746289365,,-87.669551,41.971850,0,secondary,,,
,452,257173203,,-87.669428,41.971851,0,secondary,,,
,453,257173202,,-87.671103,41.971832,0,residential,,,
,454,7182548802,,-87.674333,41.966993,1,residential,,454,
,455,257173235,,-87.674126,41.966996,0,residential,,,
,456,257173248,,-87.670970,41.967031,0,residential,,,
,458,257169234,,-87.651327,41.958473,0,residential,,,
,459,257372149,signal,-87.653040,41.958449,0,secondary,,,
,460,2393957357,,-87.638445,41.879336,0,secondary,,,
,461,2146994573,,-87.638627,41.879333,0,secondary,,,
,462,257381566,signal,-87.642602,41.880541,0,secondary,,,
,463,9524023606,,-87.641517,41.880561,0,secondary,,,
,466,9524151445,,-87.638829,41.880611,0,secondary,,,
,467,257431631,,-87.639062,41.861169,0,secondary,,,
,468,257431632,,-87.639014,41.860070,0,secondary,,,
,469,537528662,,-87.639012,41.860021,0,secondary,,,
,470,537528665,,-87.638974,41.858841,0,secondary,,,
,471,257431975,,-87.638758,41.855053,0,secondary,,,
,472,257432013,,-87.638643,41.854451,0,secondary,,,
,473,6946233798,,-87.638558,41.853571,0,secondary,,,
,474,4332572288,,-87.638548,41.853110,0,secondary,,,
,475,258964107,,-87.624861,41.904908,0,motorway,,,
,476,9333608455,,-87.618916,41.899873,0,motorway,,,
,477,26794487,,-87.645733,41.957427,0,motorway,,,
,478,2650379781,,-87.645546,41.955777,0,tertiary,,,
,479,26794425,,-87.636760,41.939073,0,motorway,,,
,480,10181900870,,-87.637672,41.940123,0,motorway,,,
,481,257973326,,-87.639567,41.942042,0,motorway,,,
,482,257972848,,-87.639196,41.940890,0,tertiary,,,
,483,257972850,,-87.638606,41.939931,0,tertiary,,,
,484,26794523,,-87.636826,41.938900,0,motorway,,,
,485,258016969,,-87.622411,41.847891,0,motorway,,,
,486,713056367,,-87.619892,41.847688,0,motorway,,,
,488,258017656,,-87.631153,41.850453,0,motorway,,,
,489,713242165,,-87.631767,41.848062,0,motorway,,,
,490,258017050,,-87.626818,41.847320,0,motorway,,,
,491,713242285,,-87.631873,41.847671,0,motorway,,,
,492,713243058,,-87.631001,41.844069,0,motorway,,,
,493,26098016,,-87.627591,41.846962,0,motorway,,,
,494,4332637063,,-87.627587,41.847153,0,motorway,,,
,495,4332637062,,-87.629371,41.847136,0,motorway,,,
,496,27729644,,-87.610426,41.843509,0,motorway,,,
,497,713056869,,-87.610826,41.845273,0,motorway,,,
,498,713057219,,-87.614116,41.847917,0,motorway,,,
,499,289550933,,-87.631733,41.840454,0,motorway,,,
,500,33718469,,-87.644772,41.875942,0,motorway,,,
,501,1647449809,,-87.645678,41.877361,0,motorway,,,
,502,1647504076,,-87.645999,41.873393,0,motorway,,,
,503,1655397917,,-87.645726,41.872579,0,motorway,,,
,504,1647610340,,-87.644588,41.872867,0,motorway,,,
,505,1647616671,,-87.644628,41.873521,0,motorway,,,
,506,11793311627,,-87.620588,41.889094,0,secondary,,,
,507,2052085915,,-87.634015,41.875932,0,motorway,,,
,508,740368806,,-87.634255,41.875796,0,motorway,,,
