o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
2,A2,6,B1,0.5646048253884931,"LINESTRING (-111.9370258 33.4298654,-111.9415443 33.4261476)"
2,A2,7,B2,0.38868386208000855,"LINESTRING (-111.9370258 33.4298654,-111.9369258 33.4258385)"
2,A2,8,B3,0.7501720056132353,"LINESTRING (-111.9370258 33.4298654,-111.9305188 33.4256106)"
2,A2,9,B4,1.1645384354976804,"LINESTRING (-111.9370258 33.4298654,-111.9257505 33.425561)"
2,A2,10,B5,1.4317996191196147,"LINESTRING (-111.9370258 33.4298654,-111.9226959 33.4260126)"
2,A2,11,C1,0.8277873388371377,"LINESTRING (-111.9370258 33.4298654,-111.9416434 33.4226352)"
2,A2,12,C2,0.6769545636389206,"LINESTRING (-111.9370258 33.4298654,-111.9368547 33.4228517)"
2,A2,13,C3,0.9149624419194393,"LINESTRING (-111.9370258 33.4298654,-111.9311424 33.4224288)"
2,A2,14,C4,1.2927142666357663,"LINESTRING (-111.9370258 33.4298654,-111.9258398 33.4224923)"
2,A2,15,C5,1.734171592677662,"LINESTRING (-111.9370258 33.4298654,-111.920573 33.4226323)"
2,A2,16,D1,1.0500580071493637,"LINESTRING (-111.9370258 33.4298654,-111.940984 33.4197283)"
2,A2,17,D2,0.9813291440098962,"LINESTRING (-111.9370258 33.4298654,-111.9367946 33.4196978)"
2,A2,18,D3,1.0895348195025765,"LINESTRING (-111.9370258 33.4298654,-111.9315452 33.419993)"
2,A2,19,D4,1.4472582053056737,"LINESTRING (-111.9370258 33.4298654,-111.9259415 33.4197604)"
2,A2,20,D5,1.8035150260022637,"LINESTRING (-111.9370258 33.4298654,-111.9213745 33.419648)"
2,A2,21,E1,1.301762756324128,"LINESTRING (-111.9370258 33.4298654,-111.9408989 33.4169422)"
2,A2,22,E2,1.3022616597394172,"LINESTRING (-111.9370258 33.4298654,-111.9366213 33.4163752)"
2,A2,23,E3,1.3755641034117927,"LINESTRING (-111.9370258 33.4298654,-111.9318168 33.4165951)"
2,A2,24,E4,1.675314654428868,"LINESTRING (-111.9370258 33.4298654,-111.925987 33.4164638)"
2,A2,25,E5,2.058760231197866,"LINESTRING (-111.9370258 33.4298654,-111.9207683 33.4160473)"
2,A2,26,Gate1,1.6508178396607878,"LINESTRING (-111.9370258 33.4298654,-111.947725 33.416515)"
2,A2,27,Gate2,1.4250317989258843,"LINESTRING (-111.9370258 33.4298654,-111.947725 33.419685)"
2,A2,28,Gate3,1.2342401174253326,"LINESTRING (-111.9370258 33.4298654,-111.947725 33.422855)"
2,A2,29,Gate4,1.0968585406883862,"LINESTRING (-111.9370258 33.4298654,-111.947725 33.426025)"
2,A2,30,Gate5,1.0343914154735514,"LINESTRING (-111.9370258 33.4298654,-111.947725 33.429195)"
2,A2,31,Gate6,0.5609458257887561,"LINESTRING (-111.9370258 33.4298654,-111.942275 33.432364)"
2,A2,32,Gate7,0.2418622718452537,"LINESTRING (-111.9370258 33.4298654,-111.936825 33.432364)"
2,A2,33,Gate8,0.5961661372098261,"LINESTRING (-111.9370258 33.4298654,-111.931375 33.432364)"
2,A2,34,Gate9,1.097911805797212,"LINESTRING (-111.9370258 33.4298654,-111.925925 33.432364)"
2,A2,35,Gate10,1.6150808552520917,"LINESTRING (-111.9370258 33.4298654,-111.920475 33.432364)"
2,A2,36,Gate11,2.1238448866283135,"LINESTRING (-111.9370258 33.4298654,-111.915025 33.429194)"
2,A2,37,Gate12,2.154973221639989,"LINESTRING (-111.9370258 33.4298654,-111.915025 33.426024)"
2,A2,38,Gate13,2.228052741929601,"LINESTRING (-111.9370258 33.4298654,-111.915025 33.422854)"
2,A2,39,Gate14,2.3391548488630542,"LINESTRING (-111.9370258 33.4298654,-111.915025 33.419684)"
2,A2,40,Gate15,2.4831811743016825,"LINESTRING (-111.9370258 33.4298654,-111.915025 33.416514)"
2,A2,41,Gate16,2.256409520877078,"LINESTRING (-111.9370258 33.4298654,-111.920475 33.413345)"
2,A2,42,Gate17,1.9204968342103013,"LINESTRING (-111.9370258 33.4298654,-111.925925 33.413345)"
2,A2,43,Gate18,1.6847290049313821,"LINESTRING (-111.9370258 33.4298654,-111.931375 33.413345)"
2,A2,44,Gate19,1.5941753716091096,"LINESTRING (-111.9370258 33.4298654,-111.936825 33.413345)"
2,A2,45,Gate20,1.6725901997718164,"LINESTRING (-111.9370258 33.4298654,-111.942275 33.413345)"
3,A3,1,A1,1.060610963434121,"LINESTRING (-111.9314053 33.4290999,-111.9423966 33.4292176)"
3,A3,2,A2,0.547325582545949,"LINESTRING (-111.9314053 33.4290999,-111.9370258 33.4298654)"
3,A3,3,A3,0.0,"LINESTRING (-111.9314053 33.4290999,-111.9314053 33.4290999)"
3,A3,4,A4,0.49608945655207376,"LINESTRING (-111.9314053 33.4290999,-111.926268 33.4288957)"
3,A3,5,A5,1.1363571389046776,"LINESTRING (-111.9314053 33.4290999,-111.9196324 33.4294071)"
3,A3,6,B1,1.0189390142420534,"LINESTRING (-111.9314053 33.4290999,-111.9415443 33.4261476)"
3,A3,7,B2,0.6186830491946271,"LINESTRING (-111.9314053 33.4290999,-111.9369258 33.4258385)"
3,A3,8,B3,0.34737980080373054,"LINESTRING (-111.9314053 33.4290999,-111.9305188 33.4256106)"
3,A3,9,B4,0.643677637757878,"LINESTRING (-111.9314053 33.4290999,-111.9257505 33.425561)"
3,A3,10,B5,0.8916128401956782,"LINESTRING (-111.9314053 33.4290999,-111.9226959 33.4260126)"
3,A3,11,C1,1.1683294501378605,"LINESTRING (-111.9314053 33.4290999,-111.9416434 33.4226352)"
3,A3,12,C2,0.7999667583070158,"LINESTRING (-111.9314053 33.4290999,-111.9368547 33.4228517)"
3,A3,13,C3,0.6441916500672384,"LINESTRING (-111.9314053 33.4290999,-111.9311424 33.4224288)"
3,A3,14,C4,0.833599018021805,"LINESTRING (-111.9314053 33.4290999,-111.9258398 33.4224923)"
3,A3,15,C5,1.2173408168311257,"LINESTRING (-111.9314053 33.4290999,-111.920573 33.4226323)"
3,A3,16,D1,1.2930348784991028,"LINESTRING (-111.9314053 33.4290999,-111.940984 33.4197283)"
3,A3,17,D2,1.045678548667014,"LINESTRING (-111.9314053 33.4290999,-111.9367946 33.4196978)"
