link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
191,North Scottsdale Road,408813155,34,250,1,"LINESTRING (-111.9263519 33.4360228, -111.926352 33.4358591)",1,18.20,primary,3,35,35 mph,3,5400,auto,,
192,North Scottsdale Road,408813155,245,243,1,"LINESTRING (-111.9263557 33.4353727, -111.9263557 33.4351102, -111.9263554 33.4349488, -111.9263568 33.4347462)",1,69.66,primary,3,35,35 mph,3,5400,auto,,
193,,408813161,34,251,1,"LINESTRING (-111.9263519 33.4360228, -111.9262829 33.436123)",1,12.85,motorway,1,120,,2,4600,auto,,
194,,408813164,252,137,1,"LINESTRING (-111.9263517 33.4362445, -111.9264302 33.43634, -111.9265119 33.4363903, -111.926613 33.4364373, -111.9267352 33.4364739, -111.9268329 33.4364836, -111.9269553 33.4364825)",1,65.57,motorway,1,120,,2,4600,auto,,
195,North Scottsdale Road,408813167,252,34,1,"LINESTRING (-111.9263517 33.4362445, -111.9263519 33.4360228)",1,24.65,primary,3,80,,6,10800,auto,,
196,,408813172,253,247,1,"LINESTRING (-111.9262542 33.4361705, -111.9262326 33.4361251)",1,5.43,motorway,1,120,,2,4600,auto,,
197,,408813173,253,248,1,"LINESTRING (-111.9262542 33.4361705, -111.9261502 33.4363625)",1,23.43,motorway,1,120,,2,4600,auto,,
198,,408813174,254,250,1,"LINESTRING (-111.9262543 33.4360798, -111.926284 33.4360178, -111.926352 33.4358591)",1,26.17,motorway,1,120,,2,4600,auto,,
199,,408813175,254,251,1,"LINESTRING (-111.9262543 33.4360798, -111.9262829 33.436123)",1,5.49,motorway,1,120,,2,4600,auto,,
200,,408813176,247,254,1,"LINESTRING (-111.9262326 33.4361251, -111.9262543 33.4360798)",1,5.42,motorway,1,120,,2,4600,auto,,
201,,408813177,247,249,1,"LINESTRING (-111.9262326 33.4361251, -111.92616 33.4359786)",1,17.63,motorway,1,120,,2,4600,auto,,
202,,408813178,251,252,1,"LINESTRING (-111.9262829 33.436123, -111.9263517 33.4362445)",1,14.94,motorway,1,120,,2,4600,auto,,
203,,408813179,251,253,1,"LINESTRING (-111.9262829 33.436123, -111.9262542 33.4361705)",1,5.92,motorway,1,120,,2,4600,auto,,
204,,408813180,255,238,1,"LINESTRING (-111.9263708 33.4381489, -111.9263218 33.4380189, -111.9263116 33.4379588, -111.9262844 33.4378116, -111.9262785 33.437692, -111.9262775 33.4376326, -111.9262746 33.4376062, -111.9262607 33.437579, -111.92624 33.4375641, -111.9262103 33.4375559, -111.9261931 33.4375578)",1,71.67,primary,3,80,,1,1800,auto,,
205,,408813181,256,146,1,"LINESTRING (-111.9261721 33.4371623, -111.9262399 33.4372775, -111.9262597 33.4373625, -111.9262646 33.4374334, -111.9262705 33.4374912, -111.9262844 33.4375299, -111.9262962 33.4375456, -111.9263198 33.437555, -111.9263537 33.4375533)",1,50.38,primary,3,80,,1,1800,auto,,
206,East Apache Boulevard,422264710,257,258,1,"LINESTRING (-111.901575 33.4149014, -111.9016837 33.4149, -111.9018562 33.4148961, -111.902322 33.4148731, -111.9026342 33.4148603, -111.9026945 33.4148578, -111.9030994 33.4148494, -111.9038104 33.4148523, -111.9040397 33.4148621)",1,228.93,primary,3,35,35 mph,2,3600,auto,,
207,East Apache Boulevard,422264711,259,179,1,"LINESTRING (-111.909114 33.4146219, -111.9089295 33.4146202, -111.9077033 33.414636, -111.9073058 33.4146476, -111.9071727 33.4146618)",1,180.32,primary,3,35,35 mph,2,3600,auto,,
208,East Apache Boulevard,422264712,260,261,1,"LINESTRING (-111.907599 33.4148463, -111.907629 33.414846, -111.9077868 33.414845, -111.9080631 33.414842, -111.9083981 33.4148384, -111.9087124 33.4148353, -111.9089329 33.4148331, -111.909113 33.4148353)",1,140.53,primary,3,35,35 mph,3,5400,auto,,
209,East Apache Boulevard,422266084,731,263,1,"LINESTRING (-111.934959 33.4147529, -111.9350542 33.4147522, -111.9351945 33.4147511, -111.9361331 33.4147441)",1,108.98,primary,3,35,35 mph,2,3600,auto,,
210,East Apache Boulevard,422266087,264,265,1,"LINESTRING (-111.932805 33.4147645, -111.933487 33.4147609, -111.9342173 33.4147571)",1,131.09,primary,3,35,35 mph,2,3600,auto,,
213,South Mill Avenue,422267251,751,268,1,"LINESTRING (-111.939874 33.4074072, -111.9398722 33.4072576, -111.9398676 33.406926, -111.9398081 33.4067486)",1,73.99,secondary,4,40,40 mph,2,3200,auto,,
214,South Mill Avenue,422267252,269,751,1,"LINESTRING (-111.9397915 33.4068077, -111.939755 33.4069372, -111.9397584 33.4072713, -111.93976 33.4074084)",1,67.19,secondary,4,40,40 mph,4,6400,auto,,
215,East Rio Salado Parkway,428666893,270,271,1,"LINESTRING (-111.937493 33.4305413, -111.937634 33.430489, -111.93779 33.430425, -111.9381333 33.4302428, -111.9383837 33.430091)",1,96.92,secondary,4,35,35 mph,2,3200,auto,,
216,East Rio Salado Parkway,428666893,271,272,1,"LINESTRING (-111.9383837 33.430091, -111.9384173 33.4300695, -111.9385843 33.4299677, -111.9387265 33.4298922, -111.9388275 33.4298464)",1,49.43,secondary,4,35,35 mph,2,3200,auto,,
218,West Washington Street,436780967,116,739,1,"LINESTRING (-111.9442708 33.4372675, -111.9441346 33.4372898, -111.9439926 33.437322, -111.9437999 33.4373751, -111.9436715 33.437419, -111.9435384 33.4374629, -111.943427 33.4375041)",1,82.83,primary,3,35,35 mph,5,9000,auto,,
219,North Mill Avenue,436781034,273,739,1,"LINESTRING (-111.9436253 33.4381192, -111.943463 33.4376481)",1,54.51,primary,3,45,45 mph,5,9000,auto,,
220,North Mill Avenue,436781096,274,275,1,"LINESTRING (-111.9426974 33.4365403, -111.9427334 33.436582, -111.9428672 33.4367597)",1,29.05,primary,3,45,45 mph,4,7200,auto,,
221,North Mill Avenue,436781097,275,82,1,"LINESTRING (-111.9428672 33.4367597, -111.942967 33.4368993, -111.9430207 33.436988)",1,29.13,primary,3,45,45 mph,5,9000,auto,,
222,South Mill Avenue,436781232,58,276,1,"LINESTRING (-111.9409696 33.4323251, -111.9408777 33.4321631, -111.9407559 33.4319312, -111.9406421 33.4316966, -111.9405747 33.431551)",1,93.58,primary,3,30,30 mph,2,3600,auto,,
223,South Mill Avenue,436781558,276,86,1,"LINESTRING (-111.9405747 33.431551, -111.940473 33.431309)",1,28.52,primary,3,30,30 mph,2,3600,auto,,
224,West Rio Salado Parkway,436781559,277,124,1,"LINESTRING (-111.9426335 33.4294665, -111.9427111 33.4295249)",1,9.70,secondary,4,30,30 mph,2,3200,auto,,
225,West Rio Salado Parkway,436781672,278,279,1,"LINESTRING (-111.9496236 33.4308757, -111.9502834 33.430953, -111.9508673 33.4310161, -111.9511175 33.4310437, -111.9513196 33.4310574, -111.9515386 33.4310649, -111.9515872 33.4310641)",1,183.55,secondary,4,40,40 mph,2,3200,auto,,
226,West Rio Salado Parkway,436781675,737,281,1,"LINESTRING (-111.95242 33.4309952, -111.9525681 33.4309675, -111.9527606 33.4309301, -111.9529517 33.4308879, -111.9530412 33.4308661, -111.9535307 33.4307486, -111.9539746 33.4306434, -111.9541691 33.4306131, -111.954367 33.4305926, -111.9545286 33.4305784, -111.9547404 33.4305751, -111.9549912 33.4305818, -111.9550775 33.4305868, -111.9552859 33.4306048, -111.955486 33.4306299, -111.9557441 33.4306829, -111.9559581 33.4307307, -111.9563277 33.4308086, -111.9566281 33.4308601, -111.9568575 33.4308903, -111.9570659 33.4309064, -111.9573006 33.4309053, -111.9573297 33.4309038, -111.957491 33.4308952, -111.9576474 33.430878, -111.9578767 33.4308444, -111.9580891 33.4308034, -111.9583574 33.4307284, -111.9584943 33.4306805, -111.9585676 33.4306504, -111.9586549 33.4306138, -111.9588048 33.4305468)",1,609.09,secondary,4,40,40 mph,2,3200,auto,,
227,West Rio Salado Parkway,436781676,282,283,1,"LINESTRING (-111.943241 33.4309221, -111.9432598 33.4313735, -111.9432674 33.4314582, -111.943279 33.431512, -111.9432908 33.4315395, -111.9433397 33.4315899, -111.9433914 33.4316223, -111.9434148 33.4316316, -111.9434785 33.4316378, -111.9435436 33.4316395, -111.9436656 33.4316361, -111.9439638 33.4316276, -111.9443088 33.4316138, -111.9445267 33.4315981, -111.9447039 33.4315766, -111.9448785 33.4315468, -111.9450786 33.4315075, -111.9452223 33.4314757, -111.9453297 33.4314491, -111.9453632 33.4314408, -111.9454868 33.4314089, -111.9457711 33.4313317, -111.9461332 33.4312388, -111.9465087 33.4311369, -111.9466573 33.4310941, -111.9467564 33.4310665)",1,403.46,secondary,4,30,30 mph,2,3200,auto,,
228,West Rio Salado Parkway,436781678,283,284,1,"LINESTRING (-111.9467564 33.4310665, -111.9470615 33.4309933, -111.9472777 33.4309495, -111.9472983 33.4309458, -111.947371 33.4309329)",1,58.96,secondary,4,30,30 mph,3,4800,auto,,
229,West Rio Salado Parkway,436781679,279,737,1,"LINESTRING (-111.9515872 33.4310641, -111.9517277 33.4310616, -111.9519222 33.4310493, -111.9520193 33.431041, -111.9521145 33.4310329, -111.9522836 33.4310172, -111.95242 33.4309952)",1,77.76,secondary,4,40,40 mph,3,4800,auto,,
230,,436781910,285,50,1,"LINESTRING (-111.9479063 33.4364964, -111.94878 33.4365786)",1,81.59,motorway,1,120,,2,4600,auto,,
231,,436781911,286,32,1,"LINESTRING (-111.9279434 33.4356902, -111.9270745 33.4357101)",1,80.66,motorway,1,120,,4,9200,auto,,
232,,436781912,140,286,1,"LINESTRING (-111.9290194 33.4356309, -111.9286427 33.4356669, -111.9283676 33.4356815, -111.9281205 33.4356865, -111.9279434 33.4356902)",1,100.14,motorway,1,120,,1,2300,auto,,
233,,436781913,53,287,1,"LINESTRING (-111.9456392 33.4362112, -111.9460551 33.436275, -111.9472751 33.4364274)",1,153.71,motorway,1,120,,1,2300,auto,,
234,West Washington Street,436782339,739,288,1,"LINESTRING (-111.943463 33.4376481, -111.9435808 33.4376024, -111.9437987 33.437531, -111.944005 33.4374645, -111.944187 33.43742, -111.9443665 33.4373926, -111.9445147 33.4373795, -111.9446666 33.4373745, -111.9448181 33.4373762, -111.9449604 33.437386, -111.9451907 33.437424, -111.9453992 33.4374727, -111.9455345 33.4375146, -111.9456706 33.4375646, -111.9457784 33.4376208, -111.9458772 33.4376717, -111.9459784 33.4377343)",1,247.39,primary,3,35,35 mph,2,3600,auto,,
235,West Washington Street,436782339,288,289,1,"LINESTRING (-111.9459784 33.4377343, -111.94607 33.4377954, -111.9462612 33.4379238, -111.9466618 33.4381915, -111.9472549 33.4385944, -111.9476271 33.4388429, -111.9478273 33.4389642)",1,219.43,primary,3,35,35 mph,2,3600,auto,,
236,Red Mountain Freeway,436786672,70,290,1,"LINESTRING (-111.950993 33.4360399, -111.9501917 33.4359923)",1,74.54,motorway,1,65,65 mph,7,16100,auto,,
237,Red Mountain Freeway,436786675,291,75,1,"LINESTRING (-111.9490385 33.435924, -111.9444915 33.435651)",1,423.02,motorway,1,65,65 mph,6,13800,auto,,
238,,436786676,50,71,1,"LINESTRING (-111.94878 33.4365786, -111.9490477 33.4365882, -111.9495253 33.4366291)",1,69.41,motorway,1,120,,1,2300,auto,,
239,South Mill Avenue,436789319,292,211,1,"LINESTRING (-111.9398834 33.4126638, -111.9398827 33.4125946)",1,7.69,secondary,4,35,35 mph,5,8000,auto,,
240,South Mill Avenue,436789320,208,293,1,"LINESTRING (-111.9399183 33.4152719, -111.9399169 33.4151943)",1,8.63,secondary,4,35,35 mph,5,8000,auto,,
241,South Mill Avenue,436789322,294,292,1,"LINESTRING (-111.9398829 33.4130694, -111.9398834 33.4126638)",1,45.10,secondary,4,35,35 mph,5,8000,auto,,
242,South Mill Avenue,436789324,295,208,1,"LINESTRING (-111.939981 33.4162084, -111.9399777 33.4161231, -111.9399673 33.4155001, -111.9399183 33.4152719)",1,104.55,secondary,4,60,,2,3200,auto,,
243,East Apache Boulevard,436789539,296,297,1,"LINESTRING (-111.9176995 33.4146345, -111.9175798 33.4146212, -111.9173605 33.4146095, -111.9171222 33.414605, -111.9168985 33.4146168, -111.9166303 33.4146459, -111.9160141 33.4146817, -111.9159113 33.4146823, -111.9158751 33.4146825, -111.9151426 33.4146832, -111.9150355 33.4146833, -111.9149784 33.4146834, -111.9147511 33.4146836, -111.9145783 33.4146828, -111.9142668 33.4146813, -111.9136957 33.414677)",1,372.15,primary,3,35,35 mph,2,3600,auto,,
244,East Apache Boulevard,436789540,746,299,1,"LINESTRING (-111.912477 33.4148608, -111.91258 33.4148586, -111.9133844 33.4148388)",1,84.26,primary,3,35,35 mph,2,3600,auto,,
245,East Apache Boulevard,436789541,300,296,1,"LINESTRING (-111.9186464 33.4146574, -111.917846 33.414642, -111.9176995 33.4146345)",1,87.93,primary,3,35,35 mph,2,3600,auto,,
246,East Apache Boulevard,436789544,301,302,1,"LINESTRING (-111.9212488 33.4147092, -111.9210748 33.4147082, -111.920699 33.4147061, -111.9204498 33.4146974)",1,74.18,primary,3,35,35 mph,3,5400,auto,,
247,East Apache Boulevard,436789551,303,744,1,"LINESTRING (-111.9133779 33.4146776, -111.913334 33.4146782, -111.9127952 33.4146755, -111.9125786 33.4146748, -111.912472 33.4146766)",1,84.08,primary,3,35,35 mph,3,5400,auto,,
248,East Apache Boulevard,436789558,305,746,1,"LINESTRING (-111.9113845 33.414865, -111.9114081 33.4148644, -111.911611 33.4148681, -111.9117365 33.4148662, -111.9118315 33.4148654, -111.9122444 33.4148666, -111.912338 33.4148643)",1,88.51,primary,3,35,35 mph,3,5400,auto,,
249,East Apache Boulevard,436789564,261,305,1,"LINESTRING (-111.909113 33.4148353, -111.9093116 33.4148372, -111.9095739 33.4148443, -111.90993 33.4148536, -111.9101184 33.4148585, -111.9102121 33.4148609, -111.9103279 33.4148639, -111.9104423 33.4148669, -111.9109141 33.4148697, -111.9111951 33.4148674, -111.9112905 33.4148647, -111.9113845 33.414865)",1,210.89,primary,3,35,35 mph,2,3600,auto,,
250,East Apache Boulevard,436789570,744,308,1,"LINESTRING (-111.912339 33.4146772, -111.9123029 33.4146776, -111.9122521 33.4146782, -111.9121185 33.4146811, -111.9118839 33.4146862, -111.9116264 33.4146923, -111.9111217 33.4147021, -111.9107844 33.4147022, -111.9105698 33.4147035)",1,164.24,primary,3,35,35 mph,2,3600,auto,,
251,East Apache Boulevard,436789576,302,309,1,"LINESTRING (-111.9204498 33.4146974, -111.9201988 33.4146756, -111.9200499 33.414669, -111.9199608 33.4146664, -111.9191579 33.4146605)",1,120.06,primary,3,35,35 mph,2,3600,auto,,
252,East Apache Boulevard,436789580,308,259,1,"LINESTRING (-111.9105698 33.4147035, -111.9103833 33.4146985, -111.910074 33.4146845, -111.9098252 33.4146709, -111.9095514 33.4146493, -111.9093186 33.4146284, -111.909114 33.4146219)",1,135.47,primary,3,35,35 mph,3,5400,auto,,
253,East Apache Boulevard,436789584,310,311,1,"LINESTRING (-111.9190036 33.4148637, -111.9196193 33.414883, -111.9200638 33.4148835, -111.9203059 33.4148826)",1,120.91,primary,3,35,35 mph,3,5400,auto,,
254,East Apache Boulevard,436790482,263,150,1,"LINESTRING (-111.9361331 33.4147441, -111.9364829 33.4147406, -111.9365984 33.414741)",1,43.19,primary,3,35,35 mph,3,5400,auto,,
255,East Apache Boulevard,436790483,3,312,1,"LINESTRING (-111.9370216 33.4146084, -111.9368432 33.4146033, -111.9366036 33.4145994)",1,38.81,primary,3,80,,3,5400,auto,,
256,East Apache Boulevard,436790484,313,728,1,"LINESTRING (-111.931443 33.4146608, -111.9307984 33.4146636, -111.930665 33.4146657)",1,72.21,primary,3,35,35 mph,3,5400,auto,,
257,East Apache Boulevard,436790485,315,728,1,"LINESTRING (-111.9300149 33.4147941, -111.9305118 33.414788, -111.9306617 33.4147862)",1,60.04,primary,3,35,35 mph,3,5400,auto,,
258,East Apache Boulevard,436790486,317,318,1,"LINESTRING (-111.9335205 33.4146455, -111.9329616 33.4146434, -111.932794 33.4146458)",1,67.43,primary,3,35,35 mph,2,3600,auto,,
259,East Apache Boulevard,436790487,728,319,1,"LINESTRING (-111.9306617 33.4147862, -111.9307998 33.4147857, -111.931143 33.4147838, -111.9322177 33.4147716)",1,144.43,primary,3,35,35 mph,2,3600,auto,,
260,East Apache Boulevard,436790488,265,731,1,"LINESTRING (-111.9342173 33.4147571, -111.9348498 33.4147534, -111.934959 33.4147529)",1,68.84,primary,3,35,35 mph,3,5400,auto,,
261,East Apache Boulevard,436790489,319,264,1,"LINESTRING (-111.9322177 33.4147716, -111.9327145 33.4147655, -111.932805 33.4147645)",1,54.52,primary,3,35,35 mph,3,5400,auto,,
262,East Apache Boulevard,436790490,320,726,1,"LINESTRING (-111.926748 33.414692, -111.9264832 33.414693, -111.926292 33.4146937)",1,42.32,primary,3,35,35 mph,3,5400,auto,,
263,East Apache Boulevard,436790491,321,726,1,"LINESTRING (-111.9258589 33.414832, -111.926107 33.4148301, -111.9262852 33.4148286)",1,39.57,primary,3,35,35 mph,3,5400,auto,,
264,East Apache Boulevard,436790492,318,313,1,"LINESTRING (-111.932794 33.4146458, -111.9327144 33.4146467, -111.931443 33.4146608)",1,125.40,primary,3,35,35 mph,2,3600,auto,,
265,East Apache Boulevard,436790493,312,731,1,"LINESTRING (-111.9366036 33.4145994, -111.9364858 33.4146, -111.9361365 33.4146038, -111.9350489 33.4146138, -111.934955 33.4146147)",1,153.02,primary,3,35,35 mph,2,3600,auto,,
266,East Apache Boulevard,436790494,324,325,1,"LINESTRING (-111.929145 33.4146674, -111.9285601 33.4146783, -111.9273992 33.4146867, -111.927372 33.4146858)",1,164.58,primary,3,35,35 mph,2,3600,auto,,
267,East Apache Boulevard,436790495,726,326,1,"LINESTRING (-111.9262852 33.4148286, -111.9264822 33.4148249, -111.9273946 33.4148143)",1,102.98,primary,3,35,35 mph,2,3600,auto,,
268,South Mill Avenue,436790496,327,328,1,"LINESTRING (-111.9400226 33.4174248, -111.9400112 33.4170704, -111.9399489 33.4167178)",1,79.05,primary,3,30,30 mph,3,5400,auto,,
269,South Mill Avenue,436791111,329,330,1,"LINESTRING (-111.9398502 33.4186881, -111.9398505 33.4187373)",1,5.47,primary,3,35,35 mph,3,5400,auto,,
270,South Mill Avenue,436791112,331,332,1,"LINESTRING (-111.9398611 33.4195538, -111.9398626 33.4197761)",1,24.72,primary,3,30,30 mph,2,3600,auto,,
271,South Mill Avenue,436791113,333,734,1,"LINESTRING (-111.939899 33.4215064, -111.9399182 33.421791, -111.939932 33.4219356)",1,47.83,primary,3,30,30 mph,4,7200,auto,,
272,South Mill Avenue,436791114,332,334,1,"LINESTRING (-111.9398626 33.4197761, -111.9398662 33.4200134)",1,26.39,primary,3,30,30 mph,2,3600,auto,,
273,South Mill Avenue,436791115,335,331,1,"LINESTRING (-111.9398606 33.4193366, -111.9398611 33.4195538)",1,24.15,primary,3,30,30 mph,2,3600,auto,,
274,South Mill Avenue,436791116,336,337,1,"LINESTRING (-111.9398851 33.4211703, -111.9398957 33.4212893)",1,13.27,primary,3,30,30 mph,3,5400,auto,,
275,South Mill Avenue,436791117,334,338,1,"LINESTRING (-111.9398662 33.4200134, -111.93987 33.4202363)",1,24.79,primary,3,30,30 mph,2,3600,auto,,
276,South Mill Avenue,436791119,339,336,1,"LINESTRING (-111.9398765 33.420491, -111.9398795 33.4205853, -111.9398839 33.4209588, -111.9398832 33.4209802, -111.9398851 33.4211703)",1,75.54,primary,3,30,30 mph,2,3600,auto,,
277,South Mill Avenue,436791120,330,340,1,"LINESTRING (-111.9398505 33.4187373, -111.9398509 33.4189562, -111.9398514 33.4189884, -111.9398533 33.4190667)",1,36.63,primary,3,35,35 mph,3,5400,auto,,
278,South Mill Avenue,436791121,340,335,1,"LINESTRING (-111.9398533 33.4190667, -111.9398559 33.4191444, -111.9398606 33.4193366)",1,30.02,primary,3,30,30 mph,2,3600,auto,,
279,South Mill Avenue,436791122,338,339,1,"LINESTRING (-111.93987 33.4202363, -111.9398737 33.4203631, -111.9398742 33.4204041, -111.9398765 33.420491)",1,28.33,primary,3,30,30 mph,3,5400,auto,,
280,South Mill Avenue,436791123,341,342,1,"LINESTRING (-111.9400398 33.4194368, -111.9400383 33.4191729, -111.9400382 33.4191362, -111.940038 33.4190663)",1,41.20,primary,3,30,30 mph,4,7200,auto,,
281,South Mill Avenue,436791124,343,329,1,"LINESTRING (-111.9398424 33.4176211, -111.9398489 33.4177038, -111.939845 33.4181798, -111.939845 33.4184462, -111.9398502 33.4186881)",1,118.67,primary,3,30,30 mph,2,3600,auto,,
282,South Mill Avenue,436791125,342,344,1,"LINESTRING (-111.940038 33.4190663, -111.9400376 33.4189889, -111.9400338 33.4185957, -111.9400322 33.4184121, -111.9400316 33.4183497, -111.9400284 33.4179958, -111.9400255 33.4177061, -111.9400253 33.4176249)",1,160.28,primary,3,30,30 mph,3,5400,auto,,
283,South Mill Avenue,436791490,345,346,1,"LINESTRING (-111.9399706 33.4249019, -111.9399694 33.4252155)",1,34.87,primary,3,30,30 mph,3,5400,auto,,
284,South Mill Avenue,436791491,347,348,1,"LINESTRING (-111.940068 33.4231956, -111.940069 33.4231326, -111.9400741 33.4225274)",1,74.30,primary,3,30,30 mph,2,3600,auto,,
285,South Mill Avenue,436791492,349,347,1,"LINESTRING (-111.9400674 33.4234466, -111.940067 33.423276, -111.940068 33.4231956)",1,27.91,primary,3,30,30 mph,2,3600,auto,,
286,South Mill Avenue,436791493,350,727,1,"LINESTRING (-111.9400785 33.4260353, -111.940078 33.4256087, -111.9400786 33.4255509, -111.940079 33.4255092)",1,58.50,primary,3,30,30 mph,3,5400,auto,,
287,South Mill Avenue,436791494,351,345,1,"LINESTRING (-111.9399724 33.4246029, -111.939972 33.4246877, -111.9399706 33.4249019)",1,33.25,primary,3,30,30 mph,1,1800,auto,,
288,South Mill Avenue,436791495,352,353,1,"LINESTRING (-111.939969 33.4240329, -111.9399695 33.424226, -111.939969 33.4242561, -111.939969 33.4243446)",1,34.66,primary,3,30,30 mph,3,5400,auto,,
289,South Mill Avenue,436791496,228,349,1,"LINESTRING (-111.940071 33.424345, -111.94007 33.4242561, -111.9400684 33.4240361, -111.9400674 33.4234466)",1,99.90,primary,3,30,30 mph,1,1800,auto,,
290,South Mill Avenue,436791497,727,227,1,"LINESTRING (-111.940079 33.4255092, -111.9400785 33.4254513, -111.9400789 33.4253939, -111.9400789 33.424691)",1,90.98,primary,3,30,30 mph,1,1800,auto,,
291,South Mill Avenue,436791498,348,734,1,"LINESTRING (-111.9400741 33.4225274, -111.9400767 33.4221049, -111.9400773 33.4220661, -111.940081 33.4219788, -111.9400858 33.4219347)",1,65.93,primary,3,30,30 mph,5,9000,auto,,
292,South Mill Avenue,436792108,354,355,1,"LINESTRING (-111.93997 33.4264657, -111.9399704 33.4265386, -111.9399733 33.427036)",1,63.42,primary,3,30,30 mph,2,3600,auto,,
293,South Mill Avenue,436792109,230,356,1,"LINESTRING (-111.9399894 33.4281863, -111.9399892 33.4282941, -111.939989 33.4283679)",1,20.19,primary,3,30,30 mph,3,5400,auto,,
294,South Mill Avenue,436792110,727,357,1,"LINESTRING (-111.939965 33.4255082, -111.9399654 33.4255455, -111.9399665 33.4256075, -111.9399674 33.4257592, -111.9399678 33.4258453, -111.9399696 33.4261494)",1,71.30,primary,3,30,30 mph,1,1800,auto,,
295,South Mill Avenue,436792111,358,359,1,"LINESTRING (-111.9399887 33.4290761, -111.9399845 33.4292269)",1,16.77,primary,3,30,30 mph,2,3600,auto,,
296,South Mill Avenue,436792112,155,360,1,"LINESTRING (-111.9399651 33.4229201, -111.939972 33.4231341, -111.93997 33.4231952)",1,30.60,primary,3,30,30 mph,2,3600,auto,,
297,South Mill Avenue,436792113,357,361,1,"LINESTRING (-111.9399696 33.4261494, -111.939968 33.4262632)",1,12.65,primary,3,30,30 mph,3,5400,auto,,
298,South Mill Avenue,436792114,360,352,1,"LINESTRING (-111.93997 33.4231952, -111.939972 33.4232763, -111.9399714 33.423709, -111.939969 33.4240329)",1,93.15,primary,3,30,30 mph,2,3600,auto,,
299,South Mill Avenue,436792115,359,362,1,"LINESTRING (-111.9399845 33.4292269, -111.939989 33.4293932, -111.9399694 33.4294678, -111.9399608 33.4294989)",1,30.54,primary,3,30,30 mph,3,5400,auto,,
300,South Mill Avenue,436792116,355,363,1,"LINESTRING (-111.9399733 33.427036, -111.9399709 33.4271729, -111.9399691 33.4272764, -111.939967 33.4273845)",1,38.76,primary,3,30,30 mph,3,5400,auto,,
301,South Mill Avenue,436792117,356,358,1,"LINESTRING (-111.939989 33.4283679, -111.9399917 33.4284947, -111.9399859 33.4286719, -111.9399887 33.4290761)",1,78.76,primary,3,30,30 mph,2,3600,auto,,
302,South Mill Avenue,436792118,364,365,1,"LINESTRING (-111.9400691 33.4277606, -111.940067 33.427576, -111.9400695 33.4275261, -111.9400695 33.4274911)",1,29.97,primary,3,30,30 mph,3,5400,auto,,
303,South Mill Avenue,436792119,729,364,1,"LINESTRING (-111.940087 33.4295692, -111.9400836 33.4294932, -111.9400792 33.4291306, -111.9400739 33.4285325, -111.9400691 33.4277606)",1,201.12,primary,3,30,30 mph,1,1800,auto,,
304,East University Drive,436794668,367,368,1,"LINESTRING (-111.9248836 33.4220268, -111.9245967 33.4220289, -111.924569 33.4220289, -111.9240913 33.4220281, -111.9238665 33.4220269, -111.9237973 33.4220267, -111.923216 33.4220268, -111.9228964 33.4220263, -111.922644 33.4220242, -111.9218866 33.4220175, -111.9214318 33.4220136, -111.9208212 33.4220148, -111.9207233 33.422015, -111.9192834 33.4220178, -111.9188028 33.4220181, -111.9181401 33.4220184)",1,625.86,secondary,4,40,40 mph,2,3200,auto,,
305,East University Drive,436794668,368,367,1,"LINESTRING (-111.9181401 33.4220184, -111.9188028 33.4220181, -111.9192834 33.4220178, -111.9207233 33.422015, -111.9208212 33.4220148, -111.9214318 33.4220136, -111.9218866 33.4220175, -111.922644 33.4220242, -111.9228964 33.4220263, -111.923216 33.4220268, -111.9237973 33.4220267, -111.9238665 33.4220269, -111.9240913 33.4220281, -111.924569 33.4220289, -111.9245967 33.4220289, -111.9248836 33.4220268)",1,625.86,secondary,4,40,40 mph,2,3200,auto,,
306,East University Drive,436794669,369,370,1,"LINESTRING (-111.9102088 33.4219858, -111.9100774 33.421985)",1,12.20,secondary,4,40,40 mph,5,8000,auto,,
307,East University Drive,436794669,370,369,1,"LINESTRING (-111.9100774 33.421985, -111.9102088 33.4219858)",1,12.20,secondary,4,40,40 mph,2,3200,auto,,
308,East University Drive,436794670,371,372,1,"LINESTRING (-111.927387 33.4220144, -111.9271823 33.4220171)",1,19.00,secondary,4,35,35 mph,4,6400,auto,,
309,East University Drive,436794670,372,371,1,"LINESTRING (-111.9271823 33.4220171, -111.927387 33.4220144)",1,19.00,secondary,4,35,35 mph,2,3200,auto,,
312,East University Drive,436794672,375,376,1,"LINESTRING (-111.9295985 33.4220148, -111.929074 33.4220195, -111.928941 33.4220194)",1,61.02,secondary,4,35,35 mph,3,4800,auto,,
313,East University Drive,436794672,376,375,1,"LINESTRING (-111.928941 33.4220194, -111.929074 33.4220195, -111.9295985 33.4220148)",1,61.02,secondary,4,35,35 mph,2,3200,auto,,
314,East University Drive,436794673,377,378,1,"LINESTRING (-111.917702 33.4220187, -111.917575 33.4220179, -111.9171959 33.4220165)",1,46.97,secondary,4,40,40 mph,2,3200,auto,,
315,East University Drive,436794673,378,377,1,"LINESTRING (-111.9171959 33.4220165, -111.917575 33.4220179, -111.917702 33.4220187)",1,46.97,secondary,4,40,40 mph,3,4800,auto,,
