o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
1,A1,1,A1,0.0,"LINESTRING (-122.3350413 47.6646348,-122.3350413 47.6646348)"
1,A1,2,A2,0.8489814375920499,"LINESTRING (-122.3350413 47.6646348,-122.326244 47.6647903)"
1,A1,3,A3,1.9254263173987798,"LINESTRING (-122.3350413 47.6646348,-122.3150913 47.6650657)"
1,A1,4,A4,2.8568217675137917,"LINESTRING (-122.3350413 47.6646348,-122.3054422 47.6653385)"
1,A1,5,A5,4.03363183917305,"LINESTRING (-122.3350413 47.6646348,-122.2932399 47.6650669)"
1,A1,6,B1,0.3865771902878539,"LINESTRING (-122.3350413 47.6646348,-122.3346316 47.6606494)"
1,A1,7,B2,0.9179936182690639,"LINESTRING (-122.3350413 47.6646348,-122.3263591 47.6607448)"
1,A1,8,B3,1.9157056737867937,"LINESTRING (-122.3350413 47.6646348,-122.315612 47.6605504)"
1,A1,9,B4,2.933314315874,"LINESTRING (-122.3350413 47.6646348,-122.3048268 47.6612797)"
1,A1,10,B5,4.171985090716198,"LINESTRING (-122.3350413 47.6646348,-122.2919496 47.6610875)"
1,A1,11,C1,0.8363763382258421,"LINESTRING (-122.3350413 47.6646348,-122.335218 47.6559686)"
1,A1,12,C2,1.15327071742412,"LINESTRING (-122.3350413 47.6646348,-122.3263143 47.6564681)"
1,A1,13,C3,2.035165636045038,"LINESTRING (-122.3350413 47.6646348,-122.315679 47.6562699)"
1,A1,14,C4,3.0641919177037193,"LINESTRING (-122.3350413 47.6646348,-122.3045641 47.6557117)"
1,A1,15,C5,4.051663455674594,"LINESTRING (-122.3350413 47.6646348,-122.2937548 47.6569778)"
1,A1,16,D1,1.2526091719110202,"LINESTRING (-122.3350413 47.6646348,-122.3358049 47.6516755)"
1,A1,17,D2,1.5624647839929173,"LINESTRING (-122.3350413 47.6646348,-122.3253726 47.6516452)"
1,A1,18,D3,2.2396786849415506,"LINESTRING (-122.3350413 47.6646348,-122.3159891 47.6513763)"
1,A1,19,D4,3.187988076253506,"LINESTRING (-122.3350413 47.6646348,-122.3046421 47.6516926)"
1,A1,20,D5,3.708288943625718,"LINESTRING (-122.3350413 47.6646348,-122.2986984 47.6521368)"
1,A1,21,E1,1.640403997350655,"LINESTRING (-122.3350413 47.6646348,-122.3358997 47.6476557)"
1,A1,22,E2,1.9863275361229527,"LINESTRING (-122.3350413 47.6646348,-122.322545 47.6482757)"
1,A1,23,E3,2.2833718972206825,"LINESTRING (-122.3350413 47.6646348,-122.3179648 47.648252)"
1,A1,24,E4,3.3209482679190945,"LINESTRING (-122.3350413 47.6646348,-122.304544 47.6486824)"
1,A1,25,E5,4.316947567438989,"LINESTRING (-122.3350413 47.6646348,-122.2938921 47.6470736)"
1,A1,26,Gate1,2.028453850271258,"LINESTRING (-122.3350413 47.6646348,-122.3465921 47.64707)"
1,A1,27,Gate2,1.6783301504596886,"LINESTRING (-122.3350413 47.6646348,-122.3465921 47.65163)"
