name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,10,4644170,24,575,1,159.65873893435156,1,,,motorway,1,"LINESTRING (-122.3224548 47.6556961, -122.3223491 47.6560351, -122.3222443 47.6563216, -122.3221283 47.6565476, -122.3220115 47.6566937, -122.3217318 47.6570344)",auto,1
,11,4644170,575,24,1,159.65873893435156,1,,,motorway,1,"LINESTRING (-122.3217318 47.6570344, -122.3220115 47.6566937, -122.3221283 47.6565476, -122.3222443 47.6563216, -122.3223491 47.6560351, -122.3224548 47.6556961)",auto,1
Ship Canal Bridge,12,4644173,58,59,1,808.1751517072917,2,60,,motorway,1,"LINESTRING (-122.3226507 47.6467029, -122.3225758 47.6485001, -122.3225385 47.6511199, -122.3224808 47.6539699)",auto,1
Ship Canal Bridge,13,4644173,59,58,1,808.1751517072917,2,60,,motorway,1,"LINESTRING (-122.3224808 47.6539699, -122.3225385 47.6511199, -122.3225758 47.6485001, -122.3226507 47.6467029)",auto,1
,14,4644190,27,26,1,69.1501855700192,1,40,,motorway,1,"LINESTRING (-122.3224858 47.6629897, -122.3224978 47.6628668, -122.3225475 47.6627368, -122.3226507 47.6625489, -122.3227366 47.6623953)",auto,0
,15,4644191,906,27,1,508.8577288320362,1,40,,motorway,1,"LINESTRING (-122.3225632 47.6675654, -122.322471 47.6636454, -122.3224858 47.6629897)",auto,0
,16,4644192,907,645,1,261.48763480332354,1,40,,motorway,1,"LINESTRING (-122.3225951 47.6675654, -122.3226051 47.6673475, -122.3228237 47.6655051, -122.3228704 47.6652215)",auto,0
,17,4644194,28,499,1,41.656588124691524,1,,,motorway,1,"LINESTRING (-122.3207388 47.661721, -122.320766 47.6617745, -122.3207993 47.6618377, -122.3208409 47.6619099, -122.3209357 47.6620713)",auto,0
Memorial Way Northeast,18,4708342,896,715,1,83.14810449828363,2,20,,tertiary,5,"LINESTRING (-122.3097324 47.6612523, -122.3097303 47.661183, -122.3097297 47.6611622, -122.3097363 47.6608092, -122.3097418 47.6605046)",auto,0
East Stevens Way Northeast,19,4708348,29,704,1,62.30271592965045,1,20,,tertiary,5,"LINESTRING (-122.3096608 47.6597571, -122.3094675 47.6597543, -122.309 47.6597598, -122.3089569 47.6597607, -122.3088805 47.6597624, -122.3088291 47.6597618)",auto,1
East Stevens Way Northeast,20,4708348,704,29,1,62.30271592965044,1,20,,tertiary,5,"LINESTRING (-122.3088291 47.6597618, -122.3088805 47.6597624, -122.3089569 47.6597607, -122.309 47.6597598, -122.3094675 47.6597543, -122.3096608 47.6597571)",auto,1
Pend Oreille Road Northeast,21,4714349,120,31,1,170.89495223180026,1,20,,tertiary,5,"LINESTRING (-122.3027247 47.6581335, -122.3027681 47.6580675, -122.302821 47.6580045, -122.3028406 47.6579857, -122.3028827 47.6579451, -122.3029525 47.6578901, -122.30303 47.6578398, -122.3031142 47.6577948, -122.3032045 47.6577555, -122.3035595 47.6576239, -122.303991 47.6574687, -122.3044004 47.6573695, -122.3045476 47.6573623, -122.3046 47.6573624)",auto,1
Pend Oreille Road Northeast,22,4714349,31,120,1,170.89495223180026,1,20,,tertiary,5,"LINESTRING (-122.3046 47.6573624, -122.3045476 47.6573623, -122.3044004 47.6573695, -122.303991 47.6574687, -122.3035595 47.6576239, -122.3032045 47.6577555, -122.3031142 47.6577948, -122.30303 47.6578398, -122.3029525 47.6578901, -122.3028827 47.6579451, -122.3028406 47.6579857, -122.302821 47.6580045, -122.3027681 47.6580675, -122.3027247 47.6581335)",auto,1
6th Avenue Northeast,23,4725116,713,712,1,33.04715341865488,2,30,,secondary,4,"LINESTRING (-122.3225424 47.6549912, -122.3225419 47.654694)",auto,1
6th Avenue Northeast,24,4725116,712,713,1,33.04715341865488,1,30,,secondary,4,"LINESTRING (-122.3225419 47.654694, -122.3225424 47.6549912)",auto,1
Northeast Pacific Street,25,4729721,66,67,1,50.77265377195414,3,30,,secondary,4,"LINESTRING (-122.3151843 47.6535999, -122.3146403 47.6535921, -122.3145066 47.6535902)",auto,1
Northeast Pacific Street,26,4729721,67,66,1,50.77265377195414,1,30,,secondary,4,"LINESTRING (-122.3145066 47.6535902, -122.3146403 47.6535921, -122.3151843 47.6535999)",auto,1
15th Avenue Northeast,27,4794346,102,670,1,48.99748363374124,1,30,,tertiary,5,"LINESTRING (-122.3137088 47.65159, -122.3137173 47.6516526, -122.3137163 47.6517018, -122.3137051 47.6517781, -122.3136846 47.6518397, -122.3136548 47.6518994, -122.3136159 47.6519567, -122.3135686 47.6520108)",auto,1
15th Avenue Northeast,28,4794346,670,102,1,48.99748363374125,1,30,,tertiary,5,"LINESTRING (-122.3135686 47.6520108, -122.3136159 47.6519567, -122.3136548 47.6518994, -122.3136846 47.6518397, -122.3137051 47.6517781, -122.3137163 47.6517018, -122.3137173 47.6516526, -122.3137088 47.65159)",auto,1
University Way Northeast,29,4842987,821,538,1,10.902085042962455,1,20,,tertiary,5,"LINESTRING (-122.3133082 47.655437, -122.3133126 47.655339)",auto,1
University Way Northeast,30,4842987,538,821,1,10.902085042962455,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3133082 47.655437)",auto,1
University Way Northeast,31,4842987,538,65,1,211.27075437757614,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.313313 47.6553127, -122.3133151 47.6552773, -122.3133412 47.6546411, -122.3133568 47.654257, -122.3133589 47.6542066, -122.3133615 47.6541439, -122.3133657 47.6540414, -122.3133781 47.6536007, -122.3133739 47.6534396)",auto,1
University Way Northeast,32,4842987,65,538,1,211.2707543775761,1,20,,tertiary,5,"LINESTRING (-122.3133739 47.6534396, -122.3133781 47.6536007, -122.3133657 47.6540414, -122.3133615 47.6541439, -122.3133589 47.6542066, -122.3133568 47.654257, -122.3133412 47.6546411, -122.3133151 47.6552773, -122.313313 47.6553127, -122.3133126 47.655339)",auto,1
Brooklyn Avenue Northeast,33,4848663,101,677,1,93.28743264758117,1,20,,residential,6,"LINESTRING (-122.3145931 47.6518391, -122.3145618 47.6519035, -122.314556 47.6519413, -122.3145435 47.6520234, -122.3145222 47.6526739)",auto,1
Brooklyn Avenue Northeast,34,4848663,677,101,1,93.28743264758118,1,20,,residential,6,"LINESTRING (-122.3145222 47.6526739, -122.3145435 47.6520234, -122.314556 47.6519413, -122.3145618 47.6519035, -122.3145931 47.6518391)",auto,1
,35,4869147,576,70,1,891.9799501311937,2,60,,motorway,1,"LINESTRING (-122.3220069 47.6653526, -122.322028 47.6635823, -122.3220758 47.6628215, -122.3221425 47.6620951, -122.3224218 47.6585699, -122.3224499 47.6580069, -122.3224551 47.6573383)",auto,1
,36,4869147,70,576,1,891.9799501311937,2,60,,motorway,1,"LINESTRING (-122.3224551 47.6573383, -122.3224499 47.6580069, -122.3224218 47.6585699, -122.3221425 47.6620951, -122.3220758 47.6628215, -122.322028 47.6635823, -122.3220069 47.6653526)",auto,1
,37,4869148,7,8,1,238.5327005841619,4,60,,motorway,1,"LINESTRING (-122.3223299 47.6562897, -122.3222595 47.6573276, -122.3221538 47.6584315)",auto,0
,38,4869196,842,15,1,88.33019089430779,2,,,motorway,1,"LINESTRING (-122.3213333 47.6628587, -122.3213789 47.6629531, -122.3214205 47.6630484, -122.3214579 47.6631444, -122.3214913 47.6632411, -122.3215205 47.6633385, -122.3215455 47.6634363, -122.3215664 47.6635346, -122.321583 47.6636333)",auto,0
,39,4869197,69,842,1,68.99584196231272,2,,,motorway,1,"LINESTRING (-122.321036 47.6622714, -122.3213333 47.6628587)",auto,0
,40,4869198,26,22,1,43.0245683761525,1,40,,motorway,1,"LINESTRING (-122.3227366 47.6623953, -122.3227873 47.6622282, -122.3228629 47.6620179)",auto,0
Montlake Boulevard Northeast,41,4869277,72,805,1,53.44231607654108,6,30,,primary,3,"LINESTRING (-122.3045829 47.6490186, -122.3046044 47.6485382)",auto,0
,42,4869343,75,76,1,60.16494405706112,1,30,,secondary,4,"LINESTRING (-122.304585 47.6509642, -122.3044488 47.6509705, -122.3043296 47.6509611, -122.3042884 47.6509494, -122.3042511 47.6509327, -122.3042191 47.6509116, -122.3042135 47.650906, -122.3041935 47.6508869, -122.3041751 47.6508593, -122.3041647 47.65083, -122.3041496 47.6507776, -122.3041263 47.6506446)",auto,0
Northeast Pacific Place,43,4869344,77,727,1,95.0005933374567,1,30,,secondary,4,"LINESTRING (-122.3034889 47.6518032, -122.3037298 47.6515764, -122.3038723 47.6514395, -122.3040292 47.6513099, -122.3042967 47.6511498)",auto,0
25th Avenue Northeast,44,4869363,82,42,1,38.09839720307199,2,30,,primary,3,"LINESTRING (-122.3009961 47.659056, -122.3009897 47.6593986)",auto,0
Northeast 44th Street,45,4869367,47,46,1,41.79424968200553,2,30,,secondary,4,"LINESTRING (-122.3003541 47.6605031, -122.3007011 47.6605028, -122.3007718 47.660501, -122.300912 47.6604973)",auto,1
Northeast 44th Street,46,4869367,46,47,1,41.79424968200553,2,30,,secondary,4,"LINESTRING (-122.300912 47.6604973, -122.3007718 47.660501, -122.3007011 47.6605028, -122.3003541 47.6605031)",auto,1
,47,4869368,41,47,1,57.715805339121886,1,30,,secondary,4,"LINESTRING (-122.2996269 47.6606498, -122.2998734 47.6605551, -122.2999603 47.6605449, -122.3002934 47.6605097, -122.3003541 47.6605031)",auto,0
,48,4869369,39,703,1,38.30856546012461,1,30,,secondary,4,"LINESTRING (-122.2992283 47.6612182, -122.2991381 47.6611694, -122.2990973 47.6611191, -122.299084 47.6610763, -122.2990933 47.6610145, -122.2991272 47.6609657, -122.2991696 47.6609252)",auto,0
Northeast 45th Street,49,4869372,37,38,1,224.74168374693488,1,30,,secondary,4,"LINESTRING (-122.3024314 47.6612422, -122.3018467 47.6612407, -122.2994305 47.6612374)",auto,1
Northeast 45th Street,50,4869372,38,37,1,224.74168374693488,2,30,,secondary,4,"LINESTRING (-122.2994305 47.6612374, -122.3018467 47.6612407, -122.3024314 47.6612422)",auto,1
Northeast 45th Street,51,4869373,38,39,1,15.292760862704691,1,30,,secondary,4,"LINESTRING (-122.2994305 47.6612374, -122.2992283 47.6612182)",auto,0
Northeast 45th Street,52,4869373,39,671,1,38.87838273514521,1,30,,secondary,4,"LINESTRING (-122.2992283 47.6612182, -122.2988371 47.6611916, -122.2987123 47.6611802)",auto,0
Northeast 45th Street,53,4869375,40,84,1,41.14003352435794,1,30,,secondary,4,"LINESTRING (-122.2983074 47.6610722, -122.2983366 47.6611687, -122.298404 47.661212, -122.2985089 47.6612344, -122.2987058 47.6612577)",auto,0
,54,4869376,79,84,1,109.39228897123036,1,30,,secondary,4,"LINESTRING (-122.2972604 47.6612217, -122.2975598 47.6612852, -122.2977578 47.6612835, -122.2987058 47.6612577)",auto,0
Northeast 45th Street,55,4910384,827,578,1,135.9069899621719,7,35,,primary,3,"LINESTRING (-122.2938147 47.6612091, -122.2942734 47.6612107, -122.2945578 47.6612117, -122.2956294 47.6612155)",auto,0
6th Avenue Northeast,56,4910540,92,748,1,16.8571775036459,1,30,,tertiary,5,"LINESTRING (-122.3225415 47.654485, -122.3225419 47.6543334)",auto,1
6th Avenue Northeast,57,4910540,748,92,1,16.8571775036459,1,30,,tertiary,5,"LINESTRING (-122.3225419 47.6543334, -122.3225415 47.654485)",auto,1
Northeast Pacific Street,58,4910552,93,94,1,119.26011739544342,1,30,,secondary,4,"LINESTRING (-122.3153297 47.6536421, -122.3157938 47.6536488, -122.3167436 47.6536625, -122.3169215 47.6536663)",auto,0
Northeast Pacific Street,59,4910554,843,87,1,83.13508200382702,1,30,,secondary,4,"LINESTRING (-122.3179804 47.6539433, -122.3183424 47.6541547, -122.3184815 47.6542304, -122.3187873 47.6543808, -122.3188466 47.6544099)",auto,0
Northeast Northlake Way,60,4910555,88,89,1,26.07266610435886,1,30,,secondary,4,"LINESTRING (-122.31946 47.6545022, -122.3195336 47.6545152, -122.3196193 47.6545303, -122.3198019 47.654542)",auto,1
Northeast Northlake Way,61,4910555,89,88,1,26.07266610435886,1,30,,secondary,4,"LINESTRING (-122.3198019 47.654542, -122.3196193 47.6545303, -122.3195336 47.6545152, -122.31946 47.6545022)",auto,1
Northeast Northlake Way,62,4910555,89,902,1,17.302854249964927,1,30,,secondary,4,"LINESTRING (-122.3198019 47.654542, -122.320032 47.6545282)",auto,1
Northeast Northlake Way,63,4910555,902,89,1,17.302854249964927,1,30,,secondary,4,"LINESTRING (-122.320032 47.6545282, -122.3198019 47.654542)",auto,1
Northeast Northlake Way,64,4910560,88,95,1,44.22688442973548,1,30,,secondary,4,"LINESTRING (-122.31946 47.6545022, -122.3192969 47.6544212, -122.3189419 47.654316)",auto,0
Northeast Pacific Street,65,4910574,96,97,1,116.09778933073511,1,30,,secondary,4,"LINESTRING (-122.3168765 47.6535859, -122.315796 47.6535676, -122.315327 47.6535596)",auto,0
Northeast Pacific Street,66,4910579,67,653,1,47.312122229543846,2,30,,secondary,4,"LINESTRING (-122.3145066 47.6535902, -122.3143495 47.6535884, -122.3142345 47.6535858, -122.314083 47.653581, -122.3138776 47.6535598)",auto,1
Northeast Pacific Street,67,4910579,653,67,1,47.31212222954385,2,30,,secondary,4,"LINESTRING (-122.3138776 47.6535598, -122.314083 47.653581, -122.3142345 47.6535858, -122.3143495 47.6535884, -122.3145066 47.6535902)",auto,1
,68,4910588,4,98,1,51.6837033266186,1,30,,secondary,4,"LINESTRING (-122.3045452 47.6495139, -122.3046688 47.6493835, -122.304728 47.6493329, -122.3047888 47.6492962, -122.3048972 47.6492783, -122.3050664 47.6492598)",auto,0
Northeast 40th Street,69,4915022,100,538,1,93.61668159635333,1,20,,tertiary,5,"LINESTRING (-122.3120637 47.6553443, -122.3122715 47.6553314, -122.3127304 47.6553376, -122.3131814 47.6553374, -122.3133126 47.655339)",auto,1
Northeast 40th Street,70,4915022,538,100,1,93.61668159635332,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3131814 47.6553374, -122.3127304 47.6553376, -122.3122715 47.6553314, -122.3120637 47.6553443)",auto,1
Northeast 40th Street,71,4915022,538,99,1,83.72785118970442,1,20,,tertiary,5,"LINESTRING (-122.3133126 47.655339, -122.3134111 47.65534, -122.3138769 47.6553454, -122.3142668 47.65535, -122.3142923 47.6553506, -122.3144303 47.6553518)",auto,1
Northeast 40th Street,72,4915022,99,538,1,83.72785118970441,1,20,,tertiary,5,"LINESTRING (-122.3144303 47.6553518, -122.3142923 47.6553506, -122.3142668 47.65535, -122.3138769 47.6553454, -122.3134111 47.65534, -122.3133126 47.655339)",auto,1
Northeast Boat Street,73,4915339,760,101,1,292.82047180392453,1,20,,tertiary,5,"LINESTRING (-122.3175576 47.6534001, -122.3175694 47.6533603, -122.3175729 47.6533199, -122.3175683 47.6532795, -122.3175539 47.6532364, -122.3175302 47.6531953, -122.3174976 47.653157, -122.317457 47.6531224, -122.3170301 47.6528331, -122.3168755 47.6527283, -122.3167847 47.6526698, -122.316685 47.6526181, -122.3165778 47.6525739, -122.3151899 47.6520586, -122.3148667 47.6519376, -122.3147807 47.6519066, -122.3145931 47.6518391)",auto,1
Northeast Boat Street,74,4915339,101,760,1,292.82047180392453,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3147807 47.6519066, -122.3148667 47.6519376, -122.3151899 47.6520586, -122.3165778 47.6525739, -122.316685 47.6526181, -122.3167847 47.6526698, -122.3168755 47.6527283, -122.3170301 47.6528331, -122.317457 47.6531224, -122.3174976 47.653157, -122.3175302 47.6531953, -122.3175539 47.6532364, -122.3175683 47.6532795, -122.3175729 47.6533199, -122.3175694 47.6533603, -122.3175576 47.6534001)",auto,1
Northeast Boat Street,75,4915339,101,102,1,73.36512928839053,1,20,,tertiary,5,"LINESTRING (-122.3145931 47.6518391, -122.3144557 47.6517885, -122.3140328 47.6516327, -122.313936 47.651597, -122.3138899 47.6515863, -122.313827 47.6515831, -122.3137088 47.65159)",auto,1
Northeast Boat Street,76,4915339,102,101,1,73.36512928839053,1,20,,tertiary,5,"LINESTRING (-122.3137088 47.65159, -122.313827 47.6515831, -122.3138899 47.6515863, -122.313936 47.651597, -122.3140328 47.6516327, -122.3144557 47.6517885, -122.3145931 47.6518391)",auto,1
Pasadena Place Northeast,77,4915352,766,105,1,47.154021003817995,1,25,,unclassified,11,"LINESTRING (-122.3220333 47.6544846, -122.3219934 47.6546295, -122.3219861 47.6546479, -122.3219833 47.6546572, -122.3219633 47.6547237, -122.3219206 47.6549017)",auto,1
Pasadena Place Northeast,78,4915352,105,766,1,47.154021003818,1,25,,unclassified,11,"LINESTRING (-122.3219206 47.6549017, -122.3219633 47.6547237, -122.3219833 47.6546572, -122.3219861 47.6546479, -122.3219934 47.6546295, -122.3220333 47.6544846)",auto,1
Pasadena Place Northeast,79,4915352,105,108,1,46.755352788288945,1,25,,unclassified,11,"LINESTRING (-122.3219206 47.6549017, -122.3219139 47.6550581, -122.3219096 47.6553221)",auto,1
Pasadena Place Northeast,80,4915352,108,105,1,46.755352788288945,1,25,,unclassified,11,"LINESTRING (-122.3219096 47.6553221, -122.3219139 47.6550581, -122.3219206 47.6549017)",auto,1
7th Avenue Northeast,81,4920530,91,106,1,63.57275649391859,1,25,,unclassified,11,"LINESTRING (-122.3208676 47.6544733, -122.3208655 47.6546328, -122.3208653 47.6546485, -122.3208599 47.655045)",auto,1
7th Avenue Northeast,82,4920530,106,91,1,63.57275649391859,1,25,,unclassified,11,"LINESTRING (-122.3208599 47.655045, -122.3208653 47.6546485, -122.3208655 47.6546328, -122.3208676 47.6544733)",auto,1
7th Avenue Northeast,83,4920530,106,109,1,43.878346706575854,1,25,,unclassified,11,"LINESTRING (-122.3208599 47.655045, -122.3208606 47.6551196, -122.3208635 47.6554396)",auto,1
7th Avenue Northeast,84,4920530,109,106,1,43.878346706575854,1,25,,unclassified,11,"LINESTRING (-122.3208635 47.6554396, -122.3208606 47.6551196, -122.3208599 47.655045)",auto,1
8th Avenue Northeast,85,4920538,89,107,1,35.98277528701911,1,25,,unclassified,11,"LINESTRING (-122.3198019 47.654542, -122.3198022 47.6546166, -122.3198023 47.6546366, -122.319803 47.6548656)",auto,1
8th Avenue Northeast,86,4920538,107,89,1,35.98277528701911,1,25,,unclassified,11,"LINESTRING (-122.319803 47.6548656, -122.3198023 47.6546366, -122.3198022 47.6546166, -122.3198019 47.654542)",auto,1
8th Avenue Northeast,87,4920538,107,110,1,50.833518981744724,1,25,,unclassified,11,"LINESTRING (-122.319803 47.6548656, -122.3198048 47.6549421, -122.3198137 47.6553227)",auto,1
8th Avenue Northeast,88,4920538,110,107,1,50.833518981744724,1,25,,unclassified,11,"LINESTRING (-122.3198137 47.6553227, -122.3198048 47.6549421, -122.319803 47.6548656)",auto,1
Northeast Lincoln Way,89,4920925,99,111,1,89.31635426097304,1,20,,unclassified,11,"LINESTRING (-122.3144303 47.6553518, -122.3145609 47.6553544, -122.3145961 47.6553551, -122.315571 47.6553736, -122.3156223 47.6553746)",auto,1
Northeast Lincoln Way,90,4920925,111,99,1,89.31635426097306,1,20,,unclassified,11,"LINESTRING (-122.3156223 47.6553746, -122.315571 47.6553736, -122.3145961 47.6553551, -122.3145609 47.6553544, -122.3144303 47.6553518)",auto,1
Northeast Columbia Road,91,4921004,104,559,1,44.74699033354157,1,15,,unclassified,11,"LINESTRING (-122.3127223 47.6508048, -122.3126417 47.6507537, -122.3125476 47.6507367, -122.3124525 47.6507228, -122.3123565 47.6507121, -122.3122598 47.6507046, -122.3121627 47.6507003)",auto,0
Northeast Columbia Road,92,4921005,115,104,1,114.91304400441659,1,15,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3113074 47.6507041, -122.311357 47.6507295, -122.3114115 47.6507498, -122.3114699 47.6507646, -122.3115308 47.6507735, -122.311593 47.6507764, -122.3120342 47.6507827, -122.3121109 47.6507719, -122.3122662 47.6507766, -122.3123392 47.6507795, -122.3124118 47.6507846, -122.3124841 47.6507918, -122.3125559 47.6508012, -122.3126269 47.6508128, -122.3127223 47.6508048)",auto,0
San Juan Road Northeast,93,4921074,115,116,1,121.95556255546522,1,20,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3113321 47.6505873, -122.3116015 47.65034, -122.31164 47.6503064, -122.3121948 47.6498223, -122.3122379 47.6497846)",auto,1
San Juan Road Northeast,94,4921074,116,115,1,121.9555625554652,1,20,,unclassified,11,"LINESTRING (-122.3122379 47.6497846, -122.3121948 47.6498223, -122.31164 47.6503064, -122.3116015 47.65034, -122.3113321 47.6505873, -122.3112545 47.6506586)",auto,1
Northeast Columbia Road,95,4921076,115,669,1,295.40714850294603,1,15,,unclassified,11,"LINESTRING (-122.3112545 47.6506586, -122.3111376 47.6506001, -122.310496 47.6502789, -122.3104576 47.6502596, -122.3103698 47.6502154, -122.3099701 47.6500143, -122.3097516 47.6498896, -122.3096393 47.649804, -122.3095378 47.6497156, -122.3094812 47.6496705, -122.3094156 47.6496222, -122.309293 47.6495431, -122.3091992 47.6494823, -122.3089121 47.649306, -122.3088977 47.6492976, -122.3088544 47.6492721, -122.3087686 47.6492243, -122.3086781 47.6491786, -122.3085589 47.6491209, -122.3085209 47.6491015, -122.3084491 47.6490693, -122.3083949 47.6490474, -122.3083411 47.6490286, -122.3082965 47.6490148, -122.3082124 47.6489888)",auto,1
Northeast Columbia Road,96,4921076,669,115,1,295.40714850294614,2,15,,unclassified,11,"LINESTRING (-122.3082124 47.6489888, -122.3082965 47.6490148, -122.3083411 47.6490286, -122.3083949 47.6490474, -122.3084491 47.6490693, -122.3085209 47.6491015, -122.3085589 47.6491209, -122.3086781 47.6491786, -122.3087686 47.6492243, -122.3088544 47.6492721, -122.3088977 47.6492976, -122.3089121 47.649306, -122.3091992 47.6494823, -122.309293 47.6495431, -122.3094156 47.6496222, -122.3094812 47.6496705, -122.3095378 47.6497156, -122.3096393 47.649804, -122.3097516 47.6498896, -122.3099701 47.6500143, -122.3103698 47.6502154, -122.3104576 47.6502596, -122.310496 47.6502789, -122.3111376 47.6506001, -122.3112545 47.6506586)",auto,1
Memorial Way Northeast,97,4921240,29,733,1,265.1003655576409,1,20,,tertiary,5,"LINESTRING (-122.3096608 47.6597571, -122.3096637 47.6596977, -122.3096579 47.6592929, -122.3096614 47.658949, -122.3096628 47.6588112, -122.3096694 47.6585568, -122.3096701 47.6580978, -122.3096945 47.6574478, -122.3097116 47.6573742)",auto,1
Memorial Way Northeast,98,4921240,733,29,1,265.1003655576409,1,20,,tertiary,5,"LINESTRING (-122.3097116 47.6573742, -122.3096945 47.6574478, -122.3096701 47.6580978, -122.3096694 47.6585568, -122.3096628 47.6588112, -122.3096614 47.658949, -122.3096579 47.6592929, -122.3096637 47.6596977, -122.3096608 47.6597571)",auto,1
George Washington Lane Northeast,99,4921280,119,743,1,11.175092638003221,1,20,,unclassified,11,"LINESTRING (-122.3113625 47.656812, -122.3113624 47.6567115)",auto,1
George Washington Lane Northeast,100,4921280,743,119,1,11.175092638003221,1,20,,unclassified,11,"LINESTRING (-122.3113624 47.6567115, -122.3113625 47.656812)",auto,1
Mason Road Northeast,101,4921392,120,126,1,218.26756850104601,1,20,,unclassified,11,"LINESTRING (-122.3027247 47.6581335, -122.302658 47.658082, -122.3026374 47.6580645, -122.3026164 47.6580428, -122.3025739 47.657992, -122.3025401 47.6579384, -122.3025197 47.6578835, -122.3024987 47.6578203, -122.3024933 47.6577572, -122.3024849 47.6575945, -122.3024845 47.6575876, -122.3024816 47.65753, -122.302473 47.6574095, -122.3024718 47.6573449, -122.3024768 47.6572804, -122.3024879 47.6572163, -122.3025051 47.6571527, -122.3025264 47.6570836, -122.3025459 47.6570186, -122.302595 47.6568546, -122.3026159 47.6567828, -122.3026367 47.656711, -122.3026574 47.6565417, -122.3026379 47.6563732, -122.3026217 47.6562241)",auto,1
Mason Road Northeast,102,4921392,126,120,1,218.26756850104601,1,20,,unclassified,11,"LINESTRING (-122.3026217 47.6562241, -122.3026379 47.6563732, -122.3026574 47.6565417, -122.3026367 47.656711, -122.3026159 47.6567828, -122.302595 47.6568546, -122.3025459 47.6570186, -122.3025264 47.6570836, -122.3025051 47.6571527, -122.3024879 47.6572163, -122.3024768 47.6572804, -122.3024718 47.6573449, -122.302473 47.6574095, -122.3024816 47.65753, -122.3024845 47.6575876, -122.3024849 47.6575945, -122.3024933 47.6577572, -122.3024987 47.6578203, -122.3025197 47.6578835, -122.3025401 47.6579384, -122.3025739 47.657992, -122.3026164 47.6580428, -122.3026374 47.6580645, -122.302658 47.658082, -122.3027247 47.6581335)",auto,1
Walla Walla Road Northeast,103,4921402,663,48,1,10.874309027987989,2,30,,tertiary,5,"LINESTRING (-122.3000485 47.6603965, -122.2999419 47.6603301)",auto,1
