node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry,_zone_id
56,-96.7306095,43.4967428,50,50,0,,,,tertiary,POINT (-96.7306095 43.4967428),-1.0
57,-96.7802392,43.5375947,50,50,0,,,,motorway,POINT (-96.7802392 43.5375947),-1.0
58,-96.7798656,43.540865,50,50,0,,,,motorway,POINT (-96.7798656 43.540865),-1.0
59,-96.6207929,43.5301444,50,50,0,,,,secondary,POINT (-96.6207929 43.5301444),-1.0
60,-96.6194386,43.5302007,50,50,0,,,,primary,POINT (-96.6194386 43.5302007),-1.0
61,-96.7114625,43.5157653,50,50,0,,,,secondary,POINT (-96.7114625 43.5157653),-1.0
62,-96.7118392,43.5158,50,50,0,,,,motorway,POINT (-96.7118392 43.5158),-1.0
63,-96.7266613,43.5119483,50,50,0,,,,motorway,POINT (-96.7266613 43.5119483),-1.0
64,-96.7295768,43.5113069,50,50,0,,,,motorway,POINT (-96.7295768 43.5113069),-1.0
65,-96.7808691,43.5115013,50,50,0,,,,motorway,POINT (-96.7808691 43.5115013),-1.0
66,-96.7795842,43.5143313,50,50,0,,,,motorway,POINT (-96.7795842 43.5143313),-1.0
67,-96.7795274,43.5144566,50,50,0,,,,motorway,POINT (-96.7795274 43.5144566),-1.0
68,-96.7782266,43.5661176,50,50,0,,,,motorway,POINT (-96.7782266 43.5661176),-1.0
69,-96.7742921,43.5704152,50,50,0,,,,motorway,POINT (-96.7742921 43.5704152),-1.0
70,-96.7696296,43.5690352,50,50,0,,,,trunk,POINT (-96.7696296 43.5690352),-1.0
71,-96.7721489,43.5755574,50,50,0,,,,motorway,POINT (-96.7721489 43.5755574),-1.0
72,-96.7709762,43.5972274,50,50,0,,,,motorway,POINT (-96.7709762 43.5972274),-1.0
73,-96.7697327,43.6007043,50,50,0,,,,motorway,POINT (-96.7697327 43.6007043),-1.0
74,-96.7707108,43.6124231,50,50,0,,,,motorway,POINT (-96.7707108 43.6124231),-1.0
75,-96.7710173,43.6126185,50,50,0,,,,motorway,POINT (-96.7710173 43.6126185),-1.0
76,-96.6931456,43.5815276,50,50,0,,,,motorway,POINT (-96.6931456 43.5815276),-1.0
77,-96.6901859,43.5872385,50,50,0,signal,,,motorway,POINT (-96.6901859 43.5872385),-1.0
78,-96.7806783,43.5488234,50,50,0,,,,motorway,POINT (-96.7806783 43.5488234),-1.0
79,-96.7807328,43.5477998,50,50,0,,,,motorway,POINT (-96.7807328 43.5477998),-1.0
80,-96.6910729,43.5930424,50,50,0,,,,motorway,POINT (-96.6910729 43.5930424),-1.0
81,-96.6941618,43.5872274,50,50,0,,,,secondary,POINT (-96.6941618 43.5872274),-1.0
82,-96.7712362,43.6023053,50,50,0,,,,motorway,POINT (-96.7712362 43.6023053),-1.0
83,-96.7737595,43.6005808,50,50,0,,,,motorway,POINT (-96.7737595 43.6005808),-1.0
84,-96.6939481,43.5437938,50,50,0,,,,motorway,POINT (-96.6939481 43.5437938),-1.0
85,-96.6936644,43.5458983,50,50,0,,,,motorway,POINT (-96.6936644 43.5458983),-1.0
86,-96.6936179,43.5676932,50,50,0,,,,motorway,POINT (-96.6936179 43.5676932),-1.0
87,-96.6950388,43.5632887,50,50,0,signal,,,motorway,POINT (-96.6950388 43.5632887),-1.0
88,-96.6950097,43.5631113,50,50,0,,,,secondary,POINT (-96.6950097 43.5631113),-1.0
89,-96.7802597,43.5231438,50,50,0,,,,motorway,POINT (-96.7802597 43.5231438),-1.0
90,-96.779246,43.5262538,50,50,0,,,,motorway,POINT (-96.779246 43.5262538),-1.0
91,-96.6939633,43.5507201,50,50,0,,,,motorway,POINT (-96.6939633 43.5507201),-1.0
92,-96.6945283,43.5475725,50,50,0,,,,motorway,POINT (-96.6945283 43.5475725),-1.0
93,-96.6945123,43.5471606,50,50,0,,,,motorway,POINT (-96.6945123 43.5471606),-1.0
94,-96.6943271,43.5468588,50,50,0,signal,,,motorway,POINT (-96.6943271 43.5468588),-1.0
95,-96.6941832,43.5467522,50,50,0,,,,motorway,POINT (-96.6941832 43.5467522),-1.0
96,-96.6932682,43.5645776,50,50,0,,,,motorway,POINT (-96.6932682 43.5645776),-1.0
97,-96.6916241,43.5646252,50,50,0,signal,,,motorway,POINT (-96.6916241 43.5646252),-1.0
98,-96.7358699,43.5082177,50,50,0,,,,motorway,POINT (-96.7358699 43.5082177),-1.0
99,-96.7325824,43.5089845,50,50,0,,,,motorway,POINT (-96.7325824 43.5089845),-1.0
100,-96.7166185,43.5139681,50,50,0,,,,motorway,POINT (-96.7166185 43.5139681),-1.0
101,-96.713277,43.5142535,50,50,0,,,,motorway,POINT (-96.713277 43.5142535),-1.0
102,-96.7062171,43.5187379,50,50,0,,,,motorway,POINT (-96.7062171 43.5187379),-1.0
103,-96.7095929,43.5167961,50,50,0,,,,motorway,POINT (-96.7095929 43.5167961),-1.0
104,-96.7711049,43.5805917,50,50,0,,,,motorway,POINT (-96.7711049 43.5805917),-1.0
105,-96.7768366,43.5743522,50,50,0,,,,motorway,POINT (-96.7768366 43.5743522),-1.0
106,-96.776633,43.6125682,50,50,0,,,,motorway,POINT (-96.776633 43.6125682),-1.0
107,-96.7710387,43.6086224,50,50,0,,,,motorway,POINT (-96.7710387 43.6086224),-1.0
108,-96.7704151,43.6086607,50,50,0,,,,motorway,POINT (-96.7704151 43.6086607),-1.0
109,-96.7636555,43.612653,50,50,0,,,,motorway,POINT (-96.7636555 43.612653),-1.0
110,-96.7702905,43.5728923,50,50,0,,,,tertiary,POINT (-96.7702905 43.5728923),-1.0
111,-96.7707649,43.578199,50,50,0,,,,motorway,POINT (-96.7707649 43.578199),-1.0
112,-96.7060405,43.6057799,50,50,0,,,,motorway,POINT (-96.7060405 43.6057799),-1.0
113,-96.7093594,43.6061509,50,50,0,,,,motorway,POINT (-96.7093594 43.6061509),-1.0
114,-96.7035397,43.5237542,50,50,0,,,,motorway,POINT (-96.7035397 43.5237542),-1.0
115,-96.699121,43.5282292,50,50,0,,,,motorway,POINT (-96.699121 43.5282292),-1.0
116,-96.6905935,43.6015675,50,50,0,,,,motorway,POINT (-96.6905935 43.6015675),-1.0
117,-96.6843013,43.6071327,50,50,0,,,,motorway,POINT (-96.6843013 43.6071327),-1.0
118,-96.7696483,43.6126157,50,50,0,,,,motorway,POINT (-96.7696483 43.6126157),-1.0
119,-96.7700857,43.612405,50,50,0,,,,motorway,POINT (-96.7700857 43.612405),-1.0
120,-96.6974433,43.6059799,50,50,0,,,,motorway,POINT (-96.6974433 43.6059799),-1.0
121,-96.6909302,43.6021603,50,50,0,,,,motorway,POINT (-96.6909302 43.6021603),-1.0
122,-96.7454555,43.5048617,50,50,0,,,,motorway,POINT (-96.7454555 43.5048617),-1.0
123,-96.7482538,43.5043286,50,50,0,,,,motorway,POINT (-96.7482538 43.5043286),-1.0
124,-96.7713968,43.5913854,50,50,0,,,,motorway,POINT (-96.7713968 43.5913854),-1.0
125,-96.7716874,43.5888333,50,50,0,,,,motorway,POINT (-96.7716874 43.5888333),-1.0
126,-96.7717661,43.588256,50,50,0,,,,motorway,POINT (-96.7717661 43.588256),-1.0
127,-96.7721486,43.587498,50,50,0,,,,secondary,POINT (-96.7721486 43.587498),-1.0
128,-96.7724642,43.5873769,50,50,0,,,,secondary,POINT (-96.7724642 43.5873769),-1.0
129,-96.771748,43.5866315,50,50,0,,,,motorway,POINT (-96.771748 43.5866315),-1.0
130,-96.7707643,43.5832666,50,50,0,,,,motorway,POINT (-96.7707643 43.5832666),-1.0
131,-96.7704457,43.5860201,50,50,0,,,,motorway,POINT (-96.7704457 43.5860201),-1.0
132,-96.7525549,43.5018792,50,50,0,,,,motorway,POINT (-96.7525549 43.5018792),-1.0
133,-96.7498091,43.5023405,50,50,0,,,,motorway,POINT (-96.7498091 43.5023405),-1.0
134,-96.694921,43.563144,50,50,0,,,,primary,POINT (-96.694921 43.563144),-1.0
135,-96.6949977,43.5635609,50,50,0,,,,motorway,POINT (-96.6949977 43.5635609),-1.0
136,-96.780604,43.5189253,50,50,0,,,,motorway,POINT (-96.780604 43.5189253),-1.0
137,-96.7811147,43.5163988,50,50,0,,,,motorway,POINT (-96.7811147 43.5163988),-1.0
138,-96.7011762,43.5289618,50,50,0,,,,motorway,POINT (-96.7011762 43.5289618),-1.0
139,-96.703074,43.5284491,50,50,0,,,,motorway,POINT (-96.703074 43.5284491),-1.0
140,-96.7032305,43.5292215,50,50,0,,,,motorway,POINT (-96.7032305 43.5292215),-1.0
141,-96.7032333,43.529324,50,50,0,,,,secondary,POINT (-96.7032333 43.529324),-1.0
142,-96.7166663,43.6056908,50,50,0,,,,motorway,POINT (-96.7166663 43.6056908),-1.0
143,-96.7128385,43.6052817,50,50,0,,,,motorway,POINT (-96.7128385 43.6052817),-1.0
144,-96.7710539,43.6128721,50,50,0,,,,motorway,POINT (-96.7710539 43.6128721),-1.0
145,-96.7706691,43.6130492,50,50,0,,,,motorway,POINT (-96.7706691 43.6130492),-1.0
146,-96.7700349,43.6130372,50,50,0,,,,motorway,POINT (-96.7700349 43.6130372),-1.0
147,-96.7697315,43.6128738,50,50,0,,,,motorway,POINT (-96.7697315 43.6128738),-1.0
148,-96.7641347,43.6128876,50,50,0,,,,motorway,POINT (-96.7641347 43.6128876),-1.0
149,-96.7696909,43.6169775,50,50,0,,,,motorway,POINT (-96.7696909 43.6169775),-1.0
150,-96.6214006,43.531044,50,50,0,,,,primary,POINT (-96.6214006 43.531044),-1.0
151,-96.6936653,43.546235,50,50,0,,,,motorway,POINT (-96.6936653 43.546235),-1.0
152,-96.6932186,43.5466274,50,50,0,,,,primary,POINT (-96.6932186 43.5466274),-1.0
153,-96.7706287,43.6172867,50,50,0,,,,motorway,POINT (-96.7706287 43.6172867),-1.0
154,-96.7765304,43.6128188,50,50,0,,,,motorway,POINT (-96.7765304 43.6128188),-1.0
155,-96.7777936,43.5727959,50,50,0,,,,secondary,POINT (-96.7777936 43.5727959),-1.0
156,-96.7784785,43.5672614,50,50,0,,,,motorway,POINT (-96.7784785 43.5672614),-1.0
157,-96.6916653,43.6067278,50,50,0,,,,motorway,POINT (-96.6916653 43.6067278),-1.0
158,-96.6909138,43.6069541,50,50,0,,,,motorway,POINT (-96.6909138 43.6069541),-1.0
159,-96.7703655,43.5865692,50,50,0,,,,motorway,POINT (-96.7703655 43.5865692),-1.0
160,-96.7699272,43.5873722,50,50,0,,,,secondary,POINT (-96.7699272 43.5873722),-1.0
163,-96.6513614,43.5063308,50,50,0,,,,primary,POINT (-96.6513614 43.5063308),-1.0
164,-96.7113698,43.5837627,50,50,0,,,,secondary,POINT (-96.7113698 43.5837627),-1.0
165,-96.7013952,43.5838318,50,50,0,,,,tertiary,POINT (-96.7013952 43.5838318),-1.0
166,-96.695237,43.583802,50,50,0,,,,tertiary,POINT (-96.695237 43.583802),-1.0
167,-96.7267724,43.5564461,50,50,0,,,,tertiary,POINT (-96.7267724 43.5564461),-1.0
168,-96.726901,43.5564455,50,50,0,,,,tertiary,POINT (-96.726901 43.5564455),-1.0
169,-96.7283622,43.5564346,50,50,0,,,,tertiary,POINT (-96.7283622 43.5564346),-1.0
170,-96.7611788,43.6054482,50,50,0,,,,tertiary,POINT (-96.7611788 43.6054482),-1.0
171,-96.7612308,43.6124555,50,50,0,,,,tertiary,POINT (-96.7612308 43.6124555),-1.0
172,-96.7248049,43.5976245,50,50,0,,,,tertiary,POINT (-96.7248049 43.5976245),-1.0
173,-96.7235426,43.5976242,50,50,0,,,,tertiary,POINT (-96.7235426 43.5976242),-1.0
174,-96.7113211,43.5981684,50,50,0,,,,primary,POINT (-96.7113211 43.5981684),-1.0
175,-96.652054,43.5295125,50,50,0,,,,secondary,POINT (-96.652054 43.5295125),-1.0
178,-96.6613365,43.5294617,50,50,0,signal,,,secondary,POINT (-96.6613365 43.5294617),-1.0
179,-96.6674672,43.5293838,50,50,0,,,,secondary,POINT (-96.6674672 43.5293838),-1.0
180,-96.800767,43.547478,50,50,0,,,,tertiary,POINT (-96.800767 43.547478),-1.0
181,-96.799296,43.552746,50,50,0,,,,tertiary,POINT (-96.799296 43.552746),-1.0
182,-96.7227846,43.5687523,50,50,0,,,,secondary,POINT (-96.7227846 43.5687523),-1.0
183,-96.7270881,43.5648729,50,50,0,,,,secondary,POINT (-96.7270881 43.5648729),-1.0
184,-96.7113879,43.5476228,50,50,0,,,,secondary,POINT (-96.7113879 43.5476228),-1.0
185,-96.7113899,43.5471482,50,50,0,,,,secondary,POINT (-96.7113899 43.5471482),-1.0
186,-96.6570823,43.5439543,50,50,0,,,,tertiary,POINT (-96.6570823 43.5439543),-1.0
187,-96.6572037,43.543955,50,50,0,,,,primary,POINT (-96.6572037 43.543955),-1.0
188,-96.725317,43.544687,50,50,0,,,,primary,POINT (-96.725317 43.544687),-1.0
189,-96.7238163,43.5446766,50,50,0,signal,,,primary,POINT (-96.7238163 43.5446766),-1.0
190,-96.7064077,43.5475901,50,50,0,,,,tertiary,POINT (-96.7064077 43.5475901),-1.0
191,-96.706403,43.548498,50,50,0,signal,,,tertiary,POINT (-96.706403 43.548498),-1.0
192,-96.706421,43.551207,50,50,0,,,,tertiary,POINT (-96.706421 43.551207),-1.0
193,-96.728282,43.5414441,50,50,0,signal,,,secondary,POINT (-96.728282 43.5414441),-1.0
194,-96.7297749,43.5414445,50,50,0,,,,secondary,POINT (-96.7297749 43.5414445),-1.0
195,-96.7313004,43.5414387,50,50,0,signal,,,primary,POINT (-96.7313004 43.5414387),-1.0
196,-96.6614908,43.5438532,50,50,0,,,,tertiary,POINT (-96.6614908 43.5438532),-1.0
197,-96.6614851,43.5436956,50,50,0,signal,,,tertiary,POINT (-96.6614851 43.5436956),-1.0
198,-96.6603313,43.5404016,50,50,0,,,,tertiary,POINT (-96.6603313 43.5404016),-1.0
199,-96.6607579,43.547561,50,50,0,,,,tertiary,POINT (-96.6607579 43.547561),-1.0
200,-96.660932,43.5456841,50,50,0,,,,tertiary,POINT (-96.660932 43.5456841),-1.0
201,-96.7170324,43.5476268,50,50,0,,,,tertiary,POINT (-96.7170324 43.5476268),-1.0
202,-96.7170456,43.5486102,50,50,0,,,,secondary,POINT (-96.7170456 43.5486102),-1.0
203,-96.6658779,43.5437379,50,50,0,,,,primary,POINT (-96.6658779 43.5437379),-1.0
204,-96.6662588,43.5436985,50,50,0,signal,,,primary,POINT (-96.6662588 43.5436985),-1.0
205,-96.6689303,43.5433644,50,50,0,,,,primary,POINT (-96.6689303 43.5433644),-1.0
207,-96.7859682,43.5474416,50,50,0,,,,tertiary,POINT (-96.7859682 43.5474416),-1.0
208,-96.7811284,43.5272583,50,50,0,,,,primary,POINT (-96.7811284 43.5272583),-1.0
209,-96.7798507,43.5270215,50,50,0,,,,primary,POINT (-96.7798507 43.5270215),-1.0
211,-96.7769868,43.5237028,50,50,0,,,,tertiary,POINT (-96.7769868 43.5237028),-1.0
212,-96.7313021,43.5486115,50,50,0,signal,,,primary,POINT (-96.7313021 43.5486115),-1.0
213,-96.7313083,43.5512137,50,50,0,signal,,,primary,POINT (-96.7313083 43.5512137),-1.0
214,-96.7313176,43.5551228,50,50,0,,,,primary,POINT (-96.7313176 43.5551228),-1.0
215,-96.7269817,43.5572469,50,50,0,,,,tertiary,POINT (-96.7269817 43.5572469),-1.0
216,-96.7261038,43.5582196,50,50,0,,,,tertiary,POINT (-96.7261038 43.5582196),-1.0
217,-96.6715229,43.5475591,50,50,0,,,,secondary,POINT (-96.6715229 43.5475591),-1.0
218,-96.6715616,43.5512271,50,50,0,signal,,,secondary,POINT (-96.6715616 43.5512271),-1.0
219,-96.7199194,43.548612,50,50,0,,,,secondary,POINT (-96.7199194 43.548612),-1.0
220,-96.7199377,43.5512202,50,50,0,,,,tertiary,POINT (-96.7199377 43.5512202),-1.0
221,-96.8108644,43.5148468,50,50,0,signal,,,secondary,POINT (-96.8108644 43.5148468),-1.0
222,-96.8112832,43.5180998,50,50,0,signal,,,secondary,POINT (-96.8112832 43.5180998),-1.0
225,-96.786084,43.536547,50,50,0,,,,tertiary,POINT (-96.786084 43.536547),-1.0
226,-96.761178,43.5874174,50,50,0,signal,,,secondary,POINT (-96.761178 43.5874174),-1.0
227,-96.7611613,43.6018097,50,50,0,signal,,,secondary,POINT (-96.7611613 43.6018097),-1.0
228,-96.7611601,43.6018599,50,50,0,,,,secondary,POINT (-96.7611601 43.6018599),-1.0
229,-96.7064061,43.5466737,50,50,0,signal,,,tertiary,POINT (-96.7064061 43.5466737),-1.0
230,-96.7063955,43.543946,50,50,0,signal,,,tertiary,POINT (-96.7063955 43.543946),-1.0
231,-96.7798983,43.5075764,50,50,0,signal,,,secondary,POINT (-96.7798983 43.5075764),-1.0
236,-96.7710457,43.5649957,50,50,0,,,,tertiary,POINT (-96.7710457 43.5649957),-1.0
237,-96.7737047,43.5764917,50,50,0,,,,tertiary,POINT (-96.7737047 43.5764917),-1.0
238,-96.7755922,43.5863183,50,50,0,,,,tertiary,POINT (-96.7755922 43.5863183),-1.0
239,-96.7860381,43.5256736,50,50,0,,,,tertiary,POINT (-96.7860381 43.5256736),-1.0
240,-96.7833993,43.5256686,50,50,0,,,,tertiary,POINT (-96.7833993 43.5256686),-1.0
241,-96.6739279,43.5442876,50,50,0,,,,primary,POINT (-96.6739279 43.5442876),-1.0
242,-96.6740405,43.5439419,50,50,0,,,,tertiary,POINT (-96.6740405 43.5439419),-1.0
243,-96.807583,43.53401,50,50,0,,,,tertiary,POINT (-96.807583 43.53401),-1.0
244,-96.810251,43.532173,50,50,0,,,,tertiary,POINT (-96.810251 43.532173),-1.0
245,-96.7024506,43.5390132,50,50,0,,,,tertiary,POINT (-96.7024506 43.5390132),-1.0
246,-96.6992099,43.5366335,50,50,0,signal,,,tertiary,POINT (-96.6992099 43.5366335),-1.0
247,-96.7512313,43.5470687,50,50,0,,,,tertiary,POINT (-96.7512313 43.5470687),-1.0
248,-96.7512173,43.5459494,50,50,0,,,,tertiary,POINT (-96.7512173 43.5459494),-1.0
249,-96.7512295,43.5439401,50,50,0,signal,,,tertiary,POINT (-96.7512295 43.5439401),-1.0
250,-96.7267951,43.5473078,50,50,0,signal,,,tertiary,POINT (-96.7267951 43.5473078),-1.0
251,-96.728315,43.5472991,50,50,0,signal,,,tertiary,POINT (-96.728315 43.5472991),-1.0
252,-96.7298095,43.5472931,50,50,0,signal,,,tertiary,POINT (-96.7298095 43.5472931),-1.0
253,-96.731299,43.5472883,50,50,0,signal,,,primary,POINT (-96.731299 43.5472883),-1.0
254,-96.7909391,43.5372526,50,50,0,signal,,,secondary,POINT (-96.7909391 43.5372526),-1.0
255,-96.7163825,43.5696827,50,50,0,,,,tertiary,POINT (-96.7163825 43.5696827),-1.0
256,-96.7114312,43.5696672,50,50,0,,,,secondary,POINT (-96.7114312 43.5696672),-1.0
257,-96.7262196,43.5148857,50,50,0,signal,,,tertiary,POINT (-96.7262196 43.5148857),-1.0
258,-96.7291167,43.5148855,50,50,0,,,,tertiary,POINT (-96.7291167 43.5148855),-1.0
259,-96.671492,43.5441657,50,50,0,,,,secondary,POINT (-96.671492 43.5441657),-1.0
260,-96.6714903,43.5439438,50,50,0,,,,secondary,POINT (-96.6714903 43.5439438),-1.0
261,-96.6714874,43.5435667,50,50,0,signal,,,secondary,POINT (-96.6714874 43.5435667),-1.0
262,-96.6619516,43.5531009,50,50,0,,,,tertiary,POINT (-96.6619516 43.5531009),-1.0
263,-96.66195,43.5547375,50,50,0,,,,tertiary,POINT (-96.66195 43.5547375),-1.0
264,-96.6617008,43.558484,50,50,0,,,,secondary,POINT (-96.6617008 43.558484),-1.0
265,-96.6621049,43.5512164,50,50,0,,,,tertiary,POINT (-96.6621049 43.5512164),-1.0
266,-96.8339716,43.5147918,50,50,0,,,,tertiary,POINT (-96.8339716 43.5147918),-1.0
268,-96.7026727,43.5466735,50,50,0,signal,,,primary,POINT (-96.7026727 43.5466735),-1.0
269,-96.702666,43.543949,50,50,0,,,,tertiary,POINT (-96.702666 43.543949),-1.0
270,-96.7854282,43.5198854,50,50,0,,,,tertiary,POINT (-96.7854282 43.5198854),-1.0
274,-96.7218561,43.5366713,50,50,0,,,,tertiary,POINT (-96.7218561 43.5366713),-1.0
275,-96.7208815,43.5366702,50,50,0,signal,,,tertiary,POINT (-96.7208815 43.5366702),-1.0
276,-96.7163065,43.5366571,50,50,0,,,,tertiary,POINT (-96.7163065 43.5366571),-1.0
277,-96.6890633,43.513088,50,50,0,,,,secondary,POINT (-96.6890633 43.513088),-1.0
278,-96.6826661,43.5147762,50,50,0,,,,tertiary,POINT (-96.6826661 43.5147762),-1.0
279,-96.7120459,43.5162489,50,50,0,,,,tertiary,POINT (-96.7120459 43.5162489),-1.0
280,-96.7112753,43.5164684,50,50,0,signal,,,secondary,POINT (-96.7112753 43.5164684),-1.0
281,-96.7238102,43.545901,50,50,0,,,,primary,POINT (-96.7238102 43.545901),-1.0
282,-96.7238149,43.5449876,50,50,0,,,,primary,POINT (-96.7238149 43.5449876),-1.0
283,-96.8307137,43.5371413,50,50,0,,,,tertiary,POINT (-96.8307137 43.5371413),-1.0
284,-96.8158283,43.537428,50,50,0,,,,secondary,POINT (-96.8158283 43.537428),-1.0
285,-96.6009587,43.5146979,50,50,0,,,,tertiary,POINT (-96.6009587 43.5146979),-1.0
286,-96.6008931,43.5219634,50,50,0,,,,tertiary,POINT (-96.6008931 43.5219634),-1.0
287,-96.7313035,43.5459983,50,50,0,signal,,,primary,POINT (-96.7313035 43.5459983),-1.0
288,-96.7512319,43.5472335,50,50,0,,,,tertiary,POINT (-96.7512319 43.5472335),-1.0
289,-96.7512548,43.5535753,50,50,0,,,,tertiary,POINT (-96.7512548 43.5535753),-1.0
290,-96.7512586,43.554099,50,50,0,signal,,,tertiary,POINT (-96.7512586 43.554099),-1.0
291,-96.75126,43.5574538,50,50,0,,,,tertiary,POINT (-96.75126 43.5574538),-1.0
292,-96.7312951,43.5272541,50,50,0,,,,primary,POINT (-96.7312951 43.5272541),-1.0
293,-96.736254,43.5272559,50,50,0,,,,tertiary,POINT (-96.736254 43.5272559),-1.0
294,-96.7399459,43.5272633,50,50,0,,,,tertiary,POINT (-96.7399459 43.5272633),-1.0
295,-96.7559291,43.5005986,50,50,0,,,,motorway,POINT (-96.7559291 43.5005986),-1.0
296,-96.7542817,43.5012278,50,50,0,,,,motorway,POINT (-96.7542817 43.5012278),-1.0
297,-96.6911338,43.6099577,50,50,0,,,,secondary,POINT (-96.6911338 43.6099577),-1.0
298,-96.7362812,43.5366852,50,50,0,signal,,,tertiary,POINT (-96.7362812 43.5366852),-1.0
