zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count,total_production,total_attraction
14,C2,-76.95029896813477,38.99298835202974,"POLYGON ((-76.95492 38.991,-76.95492 38.99734,-76.94858 38.99734,-76.94858 38.991,-76.95492 38.991))",POINT (-76.95029896813477 38.99298835202974),26,101.64513438247681,290.6375179766337
15,C3,-76.94514899583366,38.993607150969005,"POLYGON ((-76.94858 38.991,-76.94858 38.99734,-76.94224000000001 38.99734,-76.94224000000001 38.991,-76.94858 38.991))",POINT (-76.94514899583366 38.993607150969005),54,594.4530223582273,1116.554095958208
16,C4,-76.9390406358678,38.99329297297704,"POLYGON ((-76.94224000000001 38.991,-76.94224000000001 38.99734,-76.93590000000002 38.99734,-76.93590000000002 38.991,-76.94224000000001 38.991))",POINT (-76.9390406358678 38.99329297297704),58,748.4922871420735,2714.9192169432895
17,C5,-76.93122252268367,38.99411145890234,"POLYGON ((-76.93590000000002 38.991,-76.93590000000002 38.99734,-76.92956000000002 38.99734,-76.92956000000002 38.991,-76.93590000000002 38.991))",POINT (-76.93122252268367 38.99411145890234),128,548.8057217594878,1367.6223383299393
18,C6,-76.92639000000003,38.99417,"POLYGON ((-76.92956000000002 38.991,-76.92956000000002 38.99734,-76.92322000000003 38.99734,-76.92322000000003 38.991,-76.92956000000002 38.991))",POINT (-76.92639000000003 38.99417),0,0.0,0.0
19,D1,-76.9576430860776,38.986974901133024,"POLYGON ((-76.96126 38.98466,-76.96126 38.991,-76.95492 38.991,-76.95492 38.98466,-76.96126 38.98466))",POINT (-76.9576430860776 38.986974901133024),66,162.19566094508795,365.7303135317632
20,D2,-76.9514944500177,38.98727096959991,"POLYGON ((-76.95492 38.98466,-76.95492 38.991,-76.94858 38.991,-76.94858 38.98466,-76.95492 38.98466))",POINT (-76.9514944500177 38.98727096959991),31,755.5180098631678,2121.0790808793286
21,D3,-76.94520124882978,38.987602209926486,"POLYGON ((-76.94858 38.98466,-76.94858 38.991,-76.94224000000001 38.991,-76.94224000000001 38.98466,-76.94858 38.98466))",POINT (-76.94520124882978 38.987602209926486),67,1497.7687682124288,764.3837261919489
22,D4,-76.9391236556159,38.98808535423257,"POLYGON ((-76.94224000000001 38.98466,-76.94224000000001 38.991,-76.93590000000002 38.991,-76.93590000000002 38.98466,-76.94224000000001 38.98466))",POINT (-76.9391236556159 38.98808535423257),76,1624.6288255550521,993.1546035174529
23,D5,-76.93368849886218,38.988471452773744,"POLYGON ((-76.93590000000002 38.98466,-76.93590000000002 38.991,-76.92956000000002 38.991,-76.92956000000002 38.98466,-76.93590000000002 38.98466))",POINT (-76.93368849886218 38.988471452773744),33,302.699566734784,1070.4235603659713
24,D6,-76.92955827927051,38.99096478489882,"POLYGON ((-76.92956000000002 38.98466,-76.92956000000002 38.991,-76.92322000000003 38.991,-76.92322000000003 38.98466,-76.92956000000002 38.98466))",POINT (-76.92955827927051 38.99096478489882),1,2.1430945606400003,10.286853891071999
25,E1,-76.9569850088695,38.98133578151913,"POLYGON ((-76.96126 38.97832,-76.96126 38.98466,-76.95492 38.98466,-76.95492 38.97832,-76.96126 38.97832))",POINT (-76.9569850088695 38.98133578151913),294,385.9963026433921,418.0894935160641
26,E2,-76.95220235423255,38.98066196266684,"POLYGON ((-76.95492 38.97832,-76.95492 38.98466,-76.94858 38.98466,-76.94858 38.97832,-76.95492 38.97832))",POINT (-76.95220235423255 38.98066196266684),168,1388.5681222028804,607.7104894775807
27,E3,-76.94524225027426,38.980795709079445,"POLYGON ((-76.94858 38.97832,-76.94858 38.98466,-76.94224000000001 38.98466,-76.94224000000001 38.97832,-76.94858 38.97832))",POINT (-76.94524225027426 38.980795709079445),108,547.4219134384642,1152.419434647098
28,E4,-76.93866227663315,38.98093566719481,"POLYGON ((-76.94224000000001 38.97832,-76.94224000000001 38.98466,-76.93590000000002 38.98466,-76.93590000000002 38.97832,-76.94224000000001 38.97832))",POINT (-76.93866227663315 38.98093566719481),144,648.7984559647296,2252.248803431815
29,E5,-76.9326919974799,38.98094323450903,"POLYGON ((-76.93590000000002 38.97832,-76.93590000000002 38.98466,-76.92956000000002 38.98466,-76.92956000000002 38.97832,-76.93590000000002 38.97832))",POINT (-76.9326919974799 38.98094323450903),321,496.4073288496,924.6934639236731
30,E6,-76.92807490787729,38.983315398768994,"POLYGON ((-76.92956000000002 38.97832,-76.92956000000002 38.98466,-76.92322000000003 38.98466,-76.92322000000003 38.97832,-76.92956000000002 38.97832))",POINT (-76.92807490787729 38.983315398768994),1,637.2941392239552,54.46958454905601
31,F1,-76.9566548377495,38.97742965560333,"POLYGON ((-76.96126 38.971979999999995,-76.96126 38.97832,-76.95492 38.97832,-76.95492 38.971979999999995,-76.96126 38.971979999999995))",POINT (-76.9566548377495 38.97742965560333),60,130.52010979593598,130.52010979593598
32,F2,-76.95253131617989,38.977382498000445,"POLYGON ((-76.95492 38.971979999999995,-76.95492 38.97832,-76.94858 38.97832,-76.94858 38.971979999999995,-76.95492 38.971979999999995))",POINT (-76.95253131617989 38.977382498000445),74,66.552073973056,93.57209394337282
33,F3,-76.94510053025792,38.97736452107344,"POLYGON ((-76.94858 38.971979999999995,-76.94858 38.97832,-76.94224000000001 38.97832,-76.94224000000001 38.971979999999995,-76.94858 38.971979999999995))",POINT (-76.94510053025792 38.97736452107344),67,127.50363154543999,133.285250738592
34,F4,-76.93866532353557,38.97738261911035,"POLYGON ((-76.94224000000001 38.971979999999995,-76.94224000000001 38.97832,-76.93590000000002 38.97832,-76.93590000000002 38.971979999999995,-76.94224000000001 38.971979999999995))",POINT (-76.93866532353557 38.97738261911035),59,140.70581522097916,133.0730833006976
35,F5,-76.93272155709572,38.9773194907283,"POLYGON ((-76.93590000000002 38.971979999999995,-76.93590000000002 38.97832,-76.92956000000002 38.97832,-76.92956000000002 38.971979999999995,-76.93590000000002 38.971979999999995))",POINT (-76.93272155709572 38.9773194907283),163,196.20920878049287,162.40544955878403
36,F6,-76.92942975946714,38.977770979530405,"POLYGON ((-76.92956000000002 38.971979999999995,-76.92956000000002 38.97832,-76.92322000000003 38.97832,-76.92322000000003 38.971979999999995,-76.92956000000002 38.971979999999995))",POINT (-76.92942975946714 38.977770979530405),1,1.205450325696,28.810262784134405
37,Gate1,-76.96443,38.991,,POINT (-76.96443 38.991),0,3000.0,3000.0
38,Gate2,-76.94224,39.01319,,POINT (-76.94224 39.01319),0,2000.0,2000.0
39,Gate3,-76.92005,38.991,,POINT (-76.92005 38.991),0,8000.0,8000.0
40,Gate4,-76.94224,38.968810000000005,,POINT (-76.94224 38.968810000000005),0,3000.0,3000.0
