o_zone_id,d_zone_id,dist_km,volume
1,1,0.0,0.0
1,2,4.827247462778901,646.0769759811773
1,3,4.443952482579461,1061.143922519797
1,4,5.779718163197876,387.17130926722905
1,5,6.263291087029188,335.84684012158544
1,6,5.502569573797856,396.43442001657223
1,7,8.253731608457903,357.6771550111676
1,8,7.358465462661222,127.74462957164813
1,9,7.808366191018963,163.07501326519085
1,10,8.141877007011843,135.38226368139175
1,11,7.871378881036816,218.7786704743287
1,12,7.699803616960848,1222.33276172289
1,13,13.70465525588662,531.8667276901631
1,14,9.417580767673833,172.68053321897435
1,15,9.79210728736886,219.45031736682512
1,16,8.752842383424387,159.99275713362056
1,17,9.268857435266533,133.76743216261622
1,18,9.581847264388788,1166.2461386567816
1,19,10.408482409975829,197.90687535324443
1,20,11.844963733199526,522.4287155801081
1,21,11.815404710464852,184.321499118925
1,22,11.341882435194938,97.6114035499116
1,23,11.006633080006669,287.402743283386
1,24,12.313344277595823,404.66089525246787
2,1,4.827247462778901,577.8019130974608
2,2,0.0,0.0
2,3,6.255522359586005,752.6202121589369
2,4,5.508706293545773,357.55231180468706
2,5,4.9254847282771,355.0045222401194
2,6,2.027047361846769,553.4060625231739
2,7,4.882700098854254,488.2787519003601
2,8,4.835788816634702,156.77913339997127
2,9,6.562835707679726,170.2053193081452
2,10,6.925612976139599,140.76026293453975
2,11,7.433880489521159,206.2596991213751
2,12,8.838994218069622,945.5396886498553
2,13,14.409290005861456,434.7797503084499
2,14,9.091006986414135,160.52298578502064
2,15,8.651869388689237,225.87248410632432
2,16,6.56822275094813,187.860361024682
2,17,7.175737739312797,155.21247517062483
2,18,6.712306729604001,1491.7973435345666
2,19,8.475471320738619,224.92911658825886
2,20,10.060860527695016,582.4933109041369
2,21,10.718524885221127,188.607059920922
2,22,10.241184066212275,99.93713992328205
2,23,10.606433773967389,269.6080509033078
2,24,11.816612091663252,384.1720446918001
3,1,4.443952482579461,766.0920295361993
3,2,6.255522359586005,607.558105695577
3,3,0.0,0.0
3,4,2.4187977951697954,671.2038464472408
3,5,3.5832189925754614,532.1171731520906
