node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry,_zone_id
55,55.1315886,25.1196352,50.0,50.0,0,,44,,tertiary,POINT (55.1315886 25.1196352),-1.0
56,55.1440896,25.1085569,50.0,50.0,0,,77,,secondary,POINT (55.1440896 25.1085569),-1.0
57,55.14617,25.1069538,50.0,50.0,0,,77,,secondary,POINT (55.14617 25.1069538),-1.0
58,55.1476228,25.1058686,50.0,50.0,0,,78,,secondary,POINT (55.1476228 25.1058686),-1.0
59,55.1484687,25.1052292,50.0,50.0,0,,78,,secondary,POINT (55.1484687 25.1052292),-1.0
60,55.1490479,25.1047948,50.0,50.0,0,,78,,secondary,POINT (55.1490479 25.1047948),-1.0
61,55.1557886,25.096286,50.0,50.0,0,,99,,unclassified,POINT (55.1557886 25.096286),-1.0
62,55.156,25.0960948,50.0,50.0,-1,,99,,unclassified,POINT (55.156 25.0960948),62.0
63,55.1311411,25.1195398,50.0,50.0,0,,44,,tertiary,POINT (55.1311411 25.1195398),-1.0
64,55.1310916,25.1193551,10.0,10.0,0,,44,,residential,POINT (55.1310916 25.1193551),-1.0
65,55.1270548,25.1224501,10.0,10.0,0,,43,,residential,POINT (55.1270548 25.1224501),-1.0
66,55.1269972,25.122458,10.0,10.0,0,,43,,residential,POINT (55.1269972 25.122458),-1.0
67,55.1269841,25.1224559,10.0,10.0,0,,43,,residential,POINT (55.1269841 25.1224559),-1.0
68,55.1269041,25.1223831,10.0,10.0,0,,43,,residential,POINT (55.1269041 25.1223831),-1.0
69,55.1269011,25.1223564,10.0,10.0,0,,43,,residential,POINT (55.1269011 25.1223564),-1.0
70,55.126977,25.1222658,10.0,10.0,0,,43,,residential,POINT (55.126977 25.1222658),-1.0
71,55.1270815,25.1222851,10.0,10.0,0,,43,,residential,POINT (55.1270815 25.1222851),-1.0
72,55.1271163,25.122383,10.0,10.0,0,,43,,residential,POINT (55.1271163 25.122383),-1.0
73,55.1271131,25.1223929,10.0,10.0,0,,43,,residential,POINT (55.1271131 25.1223929),-1.0
74,55.1328942,25.1192409,10.0,10.0,0,,45,,residential,POINT (55.1328942 25.1192409),-1.0
75,55.1464195,25.1278601,10.0,10.0,2,,27,,residential,POINT (55.1464195 25.1278601),75.0
76,55.1522287,25.103322,50.0,50.0,0,,89,,secondary,POINT (55.1522287 25.103322),-1.0
77,55.1477386,25.1087952,50.0,50.0,0,,68,,secondary,POINT (55.1477386 25.1087952),-1.0
78,55.1471354,25.1092461,50.0,50.0,0,,68,,secondary,POINT (55.1471354 25.1092461),-1.0
79,55.1227032,25.1265224,10.0,10.0,0,,32,,residential,POINT (55.1227032 25.1265224),-1.0
80,55.1243938,25.1273624,10.0,10.0,-1,,23,,residential,POINT (55.1243938 25.1273624),80.0
81,55.1276297,25.1230015,10.0,10.0,0,,33,,residential,POINT (55.1276297 25.1230015),-1.0
82,55.1275387,25.1230747,10.0,10.0,0,,33,,residential,POINT (55.1275387 25.1230747),-1.0
83,55.1274668,25.1230564,10.0,10.0,0,,33,,residential,POINT (55.1274668 25.1230564),-1.0
84,55.127427,25.1229634,10.0,10.0,0,,33,,residential,POINT (55.127427 25.1229634),-1.0
85,55.1274331,25.1229468,10.0,10.0,0,,33,,residential,POINT (55.1274331 25.1229468),-1.0
86,55.1275212,25.1228886,10.0,10.0,0,,33,,residential,POINT (55.1275212 25.1228886),-1.0
87,55.1275568,25.1228918,10.0,10.0,0,,33,,residential,POINT (55.1275568 25.1228918),-1.0
88,55.1276303,25.1229651,10.0,10.0,0,,33,,residential,POINT (55.1276303 25.1229651),-1.0
89,55.1558881,25.0986836,50.0,50.0,0,,99,,primary,POINT (55.1558881 25.0986836),-1.0
90,55.156,25.0987475,50.0,50.0,-1,,99,,primary,POINT (55.156 25.0987475),90.0
91,55.1324188,25.1184116,10.0,10.0,0,,45,,residential,POINT (55.1324188 25.1184116),-1.0
92,55.1330853,25.1178355,10.0,10.0,0,,55,,residential,POINT (55.1330853 25.1178355),-1.0
93,55.1320674,25.1184981,10.0,10.0,0,,44,,residential,POINT (55.1320674 25.1184981),-1.0
94,55.1320754,25.1184423,10.0,10.0,0,,44,,residential,POINT (55.1320754 25.1184423),-1.0
95,55.1321793,25.1183853,10.0,10.0,0,,44,,residential,POINT (55.1321793 25.1183853),-1.0
96,55.1322429,25.1184085,10.0,10.0,0,,44,,residential,POINT (55.1322429 25.1184085),-1.0
97,55.13228,25.1184753,10.0,10.0,0,,44,,residential,POINT (55.13228 25.1184753),-1.0
98,55.1322717,25.1185201,10.0,10.0,0,,44,,residential,POINT (55.1322717 25.1185201),-1.0
99,55.1321733,25.1185792,10.0,10.0,0,,44,,residential,POINT (55.1321733 25.1185792),-1.0
100,55.1321464,25.1185761,10.0,10.0,0,,44,,residential,POINT (55.1321464 25.1185761),-1.0
101,55.132077,25.1185251,10.0,10.0,0,,44,,residential,POINT (55.132077 25.1185251),-1.0
102,55.1272442,25.1230585,10.0,10.0,0,,33,,residential,POINT (55.1272442 25.1230585),-1.0
103,55.1257904,25.12423,10.0,10.0,0,,33,,residential,POINT (55.1257904 25.12423),-1.0
104,55.156,25.0967834,50.0,50.0,1,,99,,unclassified,POINT (55.156 25.0967834),104.0
105,55.1557277,25.0966179,50.0,50.0,0,,99,,unclassified,POINT (55.1557277 25.0966179),-1.0
106,55.1529269,25.1037535,50.0,50.0,0,,89,,secondary,POINT (55.1529269 25.1037535),-1.0
107,55.151442,25.1048606,50.0,50.0,0,,79,,secondary,POINT (55.151442 25.1048606),-1.0
108,55.1531485,25.094884,50.0,50.0,0,,99,,unclassified,POINT (55.1531485 25.094884),-1.0
109,55.1531618,25.0948,50.0,50.0,-1,,99,,unclassified,POINT (55.1531618 25.0948),109.0
110,55.1536855,25.0948,50.0,50.0,1,,99,,unclassified,POINT (55.1536855 25.0948),110.0
111,55.1299153,25.1200716,10.0,10.0,0,,44,,residential,POINT (55.1299153 25.1200716),-1.0
112,55.1299698,25.1200963,10.0,10.0,0,,44,,residential,POINT (55.1299698 25.1200963),-1.0
113,55.1300039,25.1201721,10.0,10.0,0,,44,,residential,POINT (55.1300039 25.1201721),-1.0
114,55.129999,25.1201993,10.0,10.0,0,,44,,residential,POINT (55.129999 25.1201993),-1.0
115,55.1298766,25.1202634,10.0,10.0,0,,44,,residential,POINT (55.1298766 25.1202634),-1.0
116,55.1298036,25.1202173,10.0,10.0,0,,44,,residential,POINT (55.1298036 25.1202173),-1.0
117,55.1297931,25.1201376,10.0,10.0,0,,44,,residential,POINT (55.1297931 25.1201376),-1.0
118,55.1298847,25.1200704,10.0,10.0,0,,44,,residential,POINT (55.1298847 25.1200704),-1.0
119,55.1292224,25.1222108,10.0,10.0,0,,44,,residential,POINT (55.1292224 25.1222108),-1.0
120,55.1336552,25.1341335,10.0,10.0,2,,15,,residential,POINT (55.1336552 25.1341335),120.0
121,55.1396087,25.1343251,10.0,10.0,0,,16,,residential,POINT (55.1396087 25.1343251),-1.0
122,55.1394677,25.1341682,10.0,10.0,0,,16,,residential,POINT (55.1394677 25.1341682),-1.0
123,55.1395568,25.1340512,10.0,10.0,0,,16,,residential,POINT (55.1395568 25.1340512),-1.0
124,55.1545585,25.1023001,50.0,50.0,0,,89,,primary,POINT (55.1545585 25.1023001),-1.0
125,55.1541686,25.1025322,50.0,50.0,0,,89,,secondary,POINT (55.1541686 25.1025322),-1.0
126,55.1506337,25.1063399,50.0,50.0,0,,78,,secondary,POINT (55.1506337 25.1063399),-1.0
127,55.1496627,25.1048079,50.0,50.0,0,,78,,secondary,POINT (55.1496627 25.1048079),-1.0
128,55.15555,25.0964256,50.0,50.0,0,,99,,unclassified,POINT (55.15555 25.0964256),-1.0
129,55.1542368,25.0948,50.0,50.0,-1,,99,,unclassified,POINT (55.1542368 25.0948),129.0
130,55.1177785,25.1105594,10.0,10.0,0,,61,,residential,POINT (55.1177785 25.1105594),-1.0
131,55.1296647,25.119993,10.0,10.0,0,,44,,residential,POINT (55.1296647 25.119993),-1.0
132,55.1286309,25.1212024,10.0,10.0,0,,44,,residential,POINT (55.1286309 25.1212024),-1.0
133,55.1285,25.1212825,10.0,10.0,0,,44,,residential,POINT (55.1285 25.1212825),-1.0
134,55.1284908,25.1212798,10.0,10.0,0,,44,,residential,POINT (55.1284908 25.1212798),-1.0
135,55.1284252,25.1212082,10.0,10.0,0,,44,,residential,POINT (55.1284252 25.1212082),-1.0
136,55.1284236,25.1211934,10.0,10.0,0,,44,,residential,POINT (55.1284236 25.1211934),-1.0
137,55.1284919,25.1211032,10.0,10.0,0,,44,,residential,POINT (55.1284919 25.1211032),-1.0
138,55.1285973,25.1211217,10.0,10.0,0,,44,,residential,POINT (55.1285973 25.1211217),-1.0
139,55.1339096,25.1177707,50.0,50.0,0,,55,,secondary,POINT (55.1339096 25.1177707),-1.0
140,55.1338138,25.1181884,10.0,10.0,0,,45,,residential,POINT (55.1338138 25.1181884),-1.0
141,55.1445784,25.1109716,50.0,50.0,0,,67,,secondary,POINT (55.1445784 25.1109716),-1.0
142,55.1450696,25.1105972,50.0,50.0,0,,67,,secondary,POINT (55.1450696 25.1105972),-1.0
143,55.1269973,25.1227711,50.0,50.0,0,,33,,secondary,POINT (55.1269973 25.1227711),-1.0
144,55.1275336,25.1225719,50.0,50.0,0,,43,,secondary,POINT (55.1275336 25.1225719),-1.0
145,55.155548,25.0988314,50.0,50.0,0,,99,,primary,POINT (55.155548 25.0988314),-1.0
146,55.154137,25.0972245,50.0,50.0,0,,99,,primary,POINT (55.154137 25.0972245),-1.0
147,55.1336412,25.1061186,10.0,10.0,2,,75,,residential,POINT (55.1336412 25.1061186),147.0
148,55.1334327,25.1175028,10.0,10.0,0,,55,,residential,POINT (55.1334327 25.1175028),-1.0
149,55.1292263,25.1216268,10.0,10.0,0,,44,,residential,POINT (55.1292263 25.1216268),-1.0
150,55.1302039,25.1208672,10.0,10.0,0,,44,,residential,POINT (55.1302039 25.1208672),-1.0
151,55.1287704,25.1211447,10.0,10.0,0,,44,,residential,POINT (55.1287704 25.1211447),-1.0
152,55.1297802,25.1203703,10.0,10.0,0,,44,,residential,POINT (55.1297802 25.1203703),-1.0
153,55.1285561,25.1214888,50.0,50.0,0,,44,,tertiary,POINT (55.1285561 25.1214888),-1.0
154,55.1303403,25.1207733,10.0,10.0,0,,44,,residential,POINT (55.1303403 25.1207733),-1.0
155,55.1301781,25.1206987,50.0,50.0,0,,44,,tertiary,POINT (55.1301781 25.1206987),-1.0
156,55.1487762,25.1052016,50.0,50.0,0,,78,,secondary,POINT (55.1487762 25.1052016),-1.0
157,55.1113447,25.1245495,50.0,50.0,0,,30,,secondary,POINT (55.1113447 25.1245495),-1.0
158,55.1127694,25.1254482,50.0,50.0,0,,30,,secondary,POINT (55.1127694 25.1254482),-1.0
159,55.1163407,25.1150519,10.0,10.0,0,,51,,residential,POINT (55.1163407 25.1150519),-1.0
160,55.1282735,25.1210527,10.0,10.0,0,,44,,residential,POINT (55.1282735 25.1210527),-1.0
161,55.132738,25.1191654,10.0,10.0,0,,45,,residential,POINT (55.132738 25.1191654),-1.0
162,55.1327118,25.1191732,10.0,10.0,0,,45,,residential,POINT (55.1327118 25.1191732),-1.0
163,55.1326119,25.1191359,10.0,10.0,0,,45,,residential,POINT (55.1326119 25.1191359),-1.0
164,55.1325974,25.1190608,10.0,10.0,0,,45,,residential,POINT (55.1325974 25.1190608),-1.0
165,55.1326082,25.1190376,10.0,10.0,0,,45,,residential,POINT (55.1326082 25.1190376),-1.0
166,55.1327324,25.1190007,10.0,10.0,0,,45,,residential,POINT (55.1327324 25.1190007),-1.0
167,55.1327914,25.1190645,10.0,10.0,0,,45,,residential,POINT (55.1327914 25.1190645),-1.0
168,55.1327938,25.119085,10.0,10.0,0,,45,,residential,POINT (55.1327938 25.119085),-1.0
169,55.1186648,25.1211149,10.0,10.0,2,,42,,residential,POINT (55.1186648 25.1211149),169.0
170,55.1267576,25.1222656,10.0,10.0,0,,43,,residential,POINT (55.1267576 25.1222656),-1.0
171,55.1258326,25.123858,50.0,50.0,0,,33,,secondary,POINT (55.1258326 25.123858),-1.0
172,55.1332171,25.1177399,10.0,10.0,0,,55,,residential,POINT (55.1332171 25.1177399),-1.0
173,55.133187,25.1177324,10.0,10.0,0,,55,,residential,POINT (55.133187 25.1177324),-1.0
174,55.133127,25.1176433,10.0,10.0,0,,55,,residential,POINT (55.133127 25.1176433),-1.0
175,55.1331343,25.1176137,10.0,10.0,0,,55,,residential,POINT (55.1331343 25.1176137),-1.0
176,55.1332322,25.1175563,10.0,10.0,0,,55,,residential,POINT (55.1332322 25.1175563),-1.0
177,55.1332425,25.1175571,10.0,10.0,0,,55,,residential,POINT (55.1332425 25.1175571),-1.0
178,55.1333267,25.1176239,10.0,10.0,0,,55,,residential,POINT (55.1333267 25.1176239),-1.0
179,55.1332482,25.1177387,10.0,10.0,0,,55,,residential,POINT (55.1332482 25.1177387),-1.0
180,55.1252462,25.1044688,10.0,10.0,2,,73,,residential,POINT (55.1252462 25.1044688),180.0
181,55.1320174,25.1182842,10.0,10.0,0,,44,,residential,POINT (55.1320174 25.1182842),-1.0
182,55.1306205,25.1211255,10.0,10.0,0,,44,,residential,POINT (55.1306205 25.1211255),-1.0
183,55.1393677,25.134009,10.0,10.0,0,,16,,residential,POINT (55.1393677 25.134009),-1.0
184,55.1313575,25.1198039,50.0,50.0,0,,44,,tertiary,POINT (55.1313575 25.1198039),-1.0
185,55.1430515,25.1093431,50.0,50.0,0,,67,,secondary,POINT (55.1430515 25.1093431),-1.0
186,55.156,25.0962724,50.0,50.0,1,,99,,unclassified,POINT (55.156 25.0962724),186.0
187,55.1559177,25.0964106,50.0,50.0,0,,99,,unclassified,POINT (55.1559177 25.0964106),-1.0
188,55.1311856,25.119279,10.0,10.0,0,,44,,residential,POINT (55.1311856 25.119279),-1.0
189,55.1313267,25.1193944,50.0,50.0,0,,44,,tertiary,POINT (55.1313267 25.1193944),-1.0
190,55.1272842,25.1222915,10.0,10.0,0,,43,,residential,POINT (55.1272842 25.1222915),-1.0
191,55.1283945,25.1213838,10.0,10.0,0,,44,,residential,POINT (55.1283945 25.1213838),-1.0
192,55.13285,25.118854,10.0,10.0,0,,45,,residential,POINT (55.13285 25.118854),-1.0
193,55.1335129,25.1183623,10.0,10.0,0,,45,,residential,POINT (55.1335129 25.1183623),-1.0
194,55.1141121,25.1250516,50.0,50.0,0,,31,,secondary,POINT (55.1141121 25.1250516),-1.0
195,55.1227472,25.1259537,50.0,50.0,0,,32,,secondary,POINT (55.1227472 25.1259537),-1.0
196,55.1252414,25.1239316,10.0,10.0,0,,33,,residential,POINT (55.1252414 25.1239316),-1.0
197,55.1323327,25.1189556,50.0,50.0,0,,44,,secondary,POINT (55.1323327 25.1189556),-1.0
198,55.1340689,25.1184833,10.0,10.0,0,,45,,residential,POINT (55.1340689 25.1184833),-1.0
199,55.1472883,25.1238101,10.0,10.0,2,,38,,residential,POINT (55.1472883 25.1238101),199.0
200,55.1313355,25.1192143,10.0,10.0,0,,44,,residential,POINT (55.1313355 25.1192143),-1.0
201,55.1320539,25.1186908,10.0,10.0,0,,44,,residential,POINT (55.1320539 25.1186908),-1.0
202,55.1526596,25.095414,50.0,50.0,0,,99,,primary,POINT (55.1526596 25.095414),-1.0
203,55.1527776,25.0952103,50.0,50.0,0,signal,99,,unclassified,POINT (55.1527776 25.0952103),-1.0
204,55.1311533,25.1193319,10.0,10.0,0,,44,,residential,POINT (55.1311533 25.1193319),-1.0
205,55.1310753,25.1193547,10.0,10.0,0,,44,,residential,POINT (55.1310753 25.1193547),-1.0
206,55.1310005,25.1193125,10.0,10.0,0,,44,,residential,POINT (55.1310005 25.1193125),-1.0
207,55.1309851,25.1192682,10.0,10.0,0,,44,,residential,POINT (55.1309851 25.1192682),-1.0
208,55.1310481,25.119179,10.0,10.0,0,,44,,residential,POINT (55.1310481 25.119179),-1.0
209,55.1311373,25.119185,10.0,10.0,0,,44,,residential,POINT (55.1311373 25.119185),-1.0
210,55.1311866,25.119256,10.0,10.0,0,,44,,residential,POINT (55.1311866 25.119256),-1.0
211,55.1291694,25.1218625,10.0,10.0,0,,44,,residential,POINT (55.1291694 25.1218625),-1.0
212,55.129096,25.1219472,10.0,10.0,0,,44,,residential,POINT (55.129096 25.1219472),-1.0
213,55.1290062,25.1219291,10.0,10.0,0,,44,,residential,POINT (55.1290062 25.1219291),-1.0
214,55.1289728,25.1218431,10.0,10.0,0,,44,,residential,POINT (55.1289728 25.1218431),-1.0
215,55.1289881,25.12181,10.0,10.0,0,,44,,residential,POINT (55.1289881 25.12181),-1.0
216,55.1290596,25.1217711,10.0,10.0,0,,44,,residential,POINT (55.1290596 25.1217711),-1.0
217,55.1290839,25.1217715,10.0,10.0,0,,44,,residential,POINT (55.1290839 25.1217715),-1.0
218,55.1291586,25.1218196,10.0,10.0,0,,44,,residential,POINT (55.1291586 25.1218196),-1.0
219,55.1447046,25.1314305,10.0,10.0,2,,27,,residential,POINT (55.1447046 25.1314305),219.0
220,55.1444778,25.1313551,10.0,10.0,0,,27,,residential,POINT (55.1444778 25.1313551),-1.0
221,55.1443113,25.1312998,10.0,10.0,0,,27,,residential,POINT (55.1443113 25.1312998),-1.0
222,55.1317907,25.1201595,10.0,10.0,0,,44,,residential,POINT (55.1317907 25.1201595),-1.0
223,55.156,25.1013405,50.0,50.0,1,,89,,primary,POINT (55.156 25.1013405),223.0
224,55.1555618,25.0963852,50.0,50.0,0,,99,,unclassified,POINT (55.1555618 25.0963852),-1.0
225,55.1559177,25.0964858,50.0,50.0,0,,99,,unclassified,POINT (55.1559177 25.0964858),-1.0
226,55.1177682,25.1102741,10.0,10.0,0,,61,,residential,POINT (55.1177682 25.1102741),-1.0
227,55.1175677,25.1102231,10.0,10.0,0,,61,,residential,POINT (55.1175677 25.1102231),-1.0
228,55.1301608,25.1202727,50.0,50.0,0,,44,,tertiary,POINT (55.1301608 25.1202727),-1.0
229,55.1339179,25.1182825,10.0,10.0,0,,45,,residential,POINT (55.1339179 25.1182825),-1.0
230,55.1337994,25.1183724,10.0,10.0,0,,45,,residential,POINT (55.1337994 25.1183724),-1.0
231,55.1337691,25.1183635,10.0,10.0,0,,45,,residential,POINT (55.1337691 25.1183635),-1.0
232,55.1337138,25.1182719,10.0,10.0,0,,45,,residential,POINT (55.1337138 25.1182719),-1.0
233,55.1338478,25.1181931,10.0,10.0,0,,45,,residential,POINT (55.1338478 25.1181931),-1.0
234,55.1339169,25.1182676,10.0,10.0,0,,45,,residential,POINT (55.1339169 25.1182676),-1.0
235,55.1367198,25.1142855,50.0,50.0,0,,55,,tertiary,POINT (55.1367198 25.1142855),-1.0
236,55.1367606,25.1140497,50.0,50.0,0,,55,,tertiary,POINT (55.1367606 25.1140497),-1.0
237,55.1389692,25.1121851,50.0,50.0,0,,66,,tertiary,POINT (55.1389692 25.1121851),-1.0
238,55.1398256,25.1115399,50.0,50.0,0,,66,,tertiary,POINT (55.1398256 25.1115399),-1.0
239,55.1409423,25.1106972,50.0,50.0,0,,66,,tertiary,POINT (55.1409423 25.1106972),-1.0
240,55.1414424,25.1103187,50.0,50.0,0,,66,,tertiary,POINT (55.1414424 25.1103187),-1.0
241,55.1434373,25.1088126,50.0,50.0,0,,67,,tertiary,POINT (55.1434373 25.1088126),-1.0
242,55.1434811,25.1087796,50.0,50.0,0,,67,,tertiary,POINT (55.1434811 25.1087796),-1.0
243,55.1463822,25.106578,50.0,50.0,0,,77,,tertiary,POINT (55.1463822 25.106578),-1.0
244,55.1471974,25.1059736,50.0,50.0,0,,78,,tertiary,POINT (55.1471974 25.1059736),-1.0
245,55.1486701,25.1048571,50.0,50.0,0,,78,,tertiary,POINT (55.1486701 25.1048571),-1.0
246,55.1502148,25.1036893,50.0,50.0,0,,88,,tertiary,POINT (55.1502148 25.1036893),-1.0
247,55.148024,25.1057902,50.0,50.0,0,,78,,secondary,POINT (55.148024 25.1057902),-1.0
248,55.1467446,25.1067503,50.0,50.0,0,,78,,secondary,POINT (55.1467446 25.1067503),-1.0
249,55.1464233,25.1069915,50.0,50.0,0,,77,,secondary,POINT (55.1464233 25.1069915),-1.0
250,55.1432102,25.1122125,50.0,50.0,0,,67,,secondary,POINT (55.1432102 25.1122125),-1.0
251,55.1422353,25.1129355,50.0,50.0,0,,67,,secondary,POINT (55.1422353 25.1129355),-1.0
252,55.1416887,25.113353,50.0,50.0,0,,66,,secondary,POINT (55.1416887 25.113353),-1.0
253,55.1407747,25.1140341,50.0,50.0,0,,56,,secondary,POINT (55.1407747 25.1140341),-1.0
254,55.1385898,25.1156598,50.0,50.0,0,,56,,secondary,POINT (55.1385898 25.1156598),-1.0
255,55.1241809,25.1290001,10.0,10.0,2,,23,,residential,POINT (55.1241809 25.1290001),255.0
256,55.1256263,25.124523,10.0,10.0,0,,33,,residential,POINT (55.1256263 25.124523),-1.0
257,55.1276191,25.1231986,10.0,10.0,0,,33,,residential,POINT (55.1276191 25.1231986),-1.0
258,55.1275757,25.1316597,10.0,10.0,2,,23,,residential,POINT (55.1275757 25.1316597),258.0
259,55.1467674,25.1201178,10.0,10.0,2,,48,,residential,POINT (55.1467674 25.1201178),259.0
260,55.1339966,25.1181251,10.0,10.0,0,,45,,residential,POINT (55.1339966 25.1181251),-1.0
261,55.1228773,25.1260909,50.0,50.0,0,,32,,secondary,POINT (55.1228773 25.1260909),-1.0
262,55.1290879,25.1215133,50.0,50.0,0,,44,,tertiary,POINT (55.1290879 25.1215133),-1.0
263,55.1557541,25.1010183,50.0,50.0,0,,89,,secondary,POINT (55.1557541 25.1010183),-1.0
264,55.156,25.0966474,50.0,50.0,-1,,99,,unclassified,POINT (55.156 25.0966474),264.0
265,55.1301704,25.1201055,10.0,10.0,0,,44,,residential,POINT (55.1301704 25.1201055),-1.0
