o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
2.0,2.0,539.0,539.0,3.767063131268195,5.627576561820245,"LINESTRING (55.1544206 25.0948, 55.1170369 25.1092486)"
2.0,2.0,541.0,541.0,1.793015440769718,9.708645475262857,"LINESTRING (55.1544206 25.0948, 55.1486568 25.1137441)"
2.0,2.0,542.0,542.0,1.793015440769718,9.708645475262857,"LINESTRING (55.1544206 25.0948, 55.1488915 25.1139888)"
2.0,2.0,543.0,543.0,2.3234628860652107,6.786304035063845,"LINESTRING (55.1544206 25.0948, 55.1476248 25.1145177)"
2.0,2.0,544.0,544.0,2.3234628860652107,6.786304035063845,"LINESTRING (55.1544206 25.0948, 55.1478589 25.1147848)"
2.0,2.0,554.0,554.0,1.7495632170032769,9.765463718143248,"LINESTRING (55.1544206 25.0948, 55.1535007 25.1132946)"
2.0,2.0,556.0,556.0,4.673498534470542,10.024401588860213,"LINESTRING (55.1544206 25.0948, 55.1198173 25.1245163)"
2.0,2.0,557.0,557.0,4.673498534470542,10.024401588860213,"LINESTRING (55.1544206 25.0948, 55.1198544 25.1239138)"
2.0,2.0,558.0,558.0,4.673498534470542,10.024401588860213,"LINESTRING (55.1544206 25.0948, 55.1200016 25.1245107)"
51.0,51.0,2.0,2.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.1544206 25.0948)"
51.0,51.0,62.0,62.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.156 25.0960948)"
51.0,51.0,75.0,75.0,3.5252945055110567,0.00458948673247921,"LINESTRING (55.1210628 25.1054175, 55.1464195 25.1278601)"
51.0,51.0,80.0,80.0,2.624344820358443,0.015473052289864654,"LINESTRING (55.1210628 25.1054175, 55.1243938 25.1273624)"
51.0,51.0,90.0,90.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.0987475)"
51.0,51.0,104.0,104.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.156 25.0967834)"
51.0,51.0,109.0,109.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.1531618 25.0948)"
51.0,51.0,110.0,110.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.1536855 25.0948)"
51.0,51.0,120.0,120.0,3.2801386182387224,0.0047368101020662,"LINESTRING (55.1210628 25.1054175, 55.1336552 25.1341335)"
51.0,51.0,129.0,129.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.1542368 25.0948)"
51.0,51.0,147.0,147.0,1.1770286152626,0.006262279875293652,"LINESTRING (55.1210628 25.1054175, 55.1336412 25.1061186)"
51.0,51.0,169.0,169.0,1.793009916564888,0.005756677954826304,"LINESTRING (55.1210628 25.1054175, 55.1186648 25.1211149)"
51.0,51.0,180.0,180.0,0.3923428584962699,0.007050037321718648,"LINESTRING (55.1210628 25.1054175, 55.1252462 25.1044688)"
51.0,51.0,186.0,186.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.156 25.0962724)"
51.0,51.0,199.0,199.0,3.213014446568206,0.004778055813373898,"LINESTRING (55.1210628 25.1054175, 55.1472883 25.1238101)"
51.0,51.0,219.0,219.0,3.861937632708353,0.00879061055665964,"LINESTRING (55.1210628 25.1054175, 55.1447046 25.1314305)"
51.0,51.0,223.0,223.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.1013405)"
51.0,51.0,255.0,255.0,2.624344820358443,0.015473052289864654,"LINESTRING (55.1210628 25.1054175, 55.1241809 25.1290001)"
51.0,51.0,258.0,258.0,3.0867658308012316,0.004856723451960719,"LINESTRING (55.1210628 25.1054175, 55.1275757 25.1316597)"
51.0,51.0,259.0,259.0,2.9328899958628627,0.004954585262410906,"LINESTRING (55.1210628 25.1054175, 55.1467674 25.1201178)"
51.0,51.0,264.0,264.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.156 25.0966474)"
51.0,51.0,281.0,281.0,0.7846857403360389,0.026501627683330378,"LINESTRING (55.1210628 25.1054175, 55.1293617 25.1049248)"
51.0,51.0,371.0,371.0,2.8824367415324414,0.9974316502983354,"LINESTRING (55.1210628 25.1054175, 55.1517756 25.0948)"
51.0,51.0,372.0,372.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.1008362)"
51.0,51.0,377.0,377.0,3.4018455353469697,0.004663029461700389,"LINESTRING (55.1210628 25.1054175, 55.156 25.1147449)"
51.0,51.0,418.0,418.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.0989529)"
51.0,51.0,430.0,430.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.0993041)"
51.0,51.0,431.0,431.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.0993826)"
51.0,51.0,433.0,433.0,2.8824367415324414,0.9974316502983354,"LINESTRING (55.1210628 25.1054175, 55.1519098 25.0948)"
51.0,51.0,435.0,435.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.1011467)"
51.0,51.0,449.0,449.0,2.511268954595502,0.09945604946578258,"LINESTRING (55.1210628 25.1054175, 55.1475229 25.1129281)"
51.0,51.0,459.0,459.0,2.511268954595502,0.09945604946578258,"LINESTRING (55.1210628 25.1054175, 55.1472513 25.1133817)"
51.0,51.0,463.0,463.0,2.511268954595502,0.09945604946578258,"LINESTRING (55.1210628 25.1054175, 55.1476476 25.1130744)"
51.0,51.0,466.0,466.0,2.511268954595502,0.09945604946578258,"LINESTRING (55.1210628 25.1054175, 55.1471179 25.1132335)"
51.0,51.0,469.0,469.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.0988004)"
51.0,51.0,475.0,475.0,2.8824367415324414,0.9974316502983354,"LINESTRING (55.1210628 25.1054175, 55.1520083 25.0948)"
51.0,51.0,478.0,478.0,2.1479789649831016,1.0981740278246912,"LINESTRING (55.1210628 25.1054175, 55.1406856 25.0948)"
51.0,51.0,487.0,487.0,1.796754895593015,2.3015146980444388,"LINESTRING (55.1210628 25.1054175, 55.1403625 25.0948)"
51.0,51.0,510.0,510.0,1.796754895593015,2.3015146980444388,"LINESTRING (55.1210628 25.1054175, 55.1366987 25.0948)"
51.0,51.0,516.0,516.0,3.258463443352461,1.9000341282600675,"LINESTRING (55.1210628 25.1054175, 55.1521783 25.0955223)"
51.0,51.0,517.0,517.0,2.009914852845855,0.559233731736232,"LINESTRING (55.1210628 25.1054175, 55.1421475 25.100448)"
51.0,51.0,518.0,518.0,2.009914852845855,0.559233731736232,"LINESTRING (55.1210628 25.1054175, 55.1415377 25.0998097)"
51.0,51.0,520.0,520.0,2.1479789649831016,1.0981740278246912,"LINESTRING (55.1210628 25.1054175, 55.1404751 25.0948)"
51.0,51.0,521.0,521.0,1.796754895593015,2.3015146980444388,"LINESTRING (55.1210628 25.1054175, 55.1365235 25.0948)"
51.0,51.0,525.0,525.0,2.1479789649831016,1.0981740278246912,"LINESTRING (55.1210628 25.1054175, 55.1405733 25.0948)"
51.0,51.0,527.0,527.0,3.1691221210150715,1.922097146077871,"LINESTRING (55.1210628 25.1054175, 55.156 25.1009693)"
51.0,51.0,530.0,530.0,1.796754895593015,2.3015146980444388,"LINESTRING (55.1210628 25.1054175, 55.1399108 25.0950604)"
51.0,51.0,531.0,531.0,1.796754895593015,2.3015146980444388,"LINESTRING (55.1210628 25.1054175, 55.1398365 25.0955633)"
51.0,51.0,532.0,532.0,0.7846857403360389,0.026501627683330378,"LINESTRING (55.1210628 25.1054175, 55.1297571 25.1048632)"
51.0,51.0,539.0,539.0,0.5875701669111558,0.020482176089488338,"LINESTRING (55.1210628 25.1054175, 55.1170369 25.1092486)"
51.0,51.0,541.0,541.0,2.882268391424386,0.019949069391217066,"LINESTRING (55.1210628 25.1054175, 55.1486568 25.1137441)"
51.0,51.0,542.0,542.0,2.882268391424386,0.019949069391217066,"LINESTRING (55.1210628 25.1054175, 55.1488915 25.1139888)"
51.0,51.0,543.0,543.0,2.694966981878271,0.01533108289697415,"LINESTRING (55.1210628 25.1054175, 55.1476248 25.1145177)"
51.0,51.0,544.0,544.0,2.694966981878271,0.01533108289697415,"LINESTRING (55.1210628 25.1054175, 55.1478589 25.1147848)"
51.0,51.0,554.0,554.0,3.2582689325658936,0.01900081855328087,"LINESTRING (55.1210628 25.1054175, 55.1535007 25.1132946)"
51.0,51.0,556.0,556.0,2.221863191651114,0.03262510463640773,"LINESTRING (55.1210628 25.1054175, 55.1198173 25.1245163)"
51.0,51.0,557.0,557.0,2.221863191651114,0.03262510463640773,"LINESTRING (55.1210628 25.1054175, 55.1198544 25.1239138)"
51.0,51.0,558.0,558.0,2.221863191651114,0.03262510463640773,"LINESTRING (55.1210628 25.1054175, 55.1200016 25.1245107)"
62.0,62.0,51.0,51.0,3.258463443352461,2.002757879388502,"LINESTRING (55.156 25.0960948, 55.1210628 25.1054175)"
62.0,62.0,75.0,75.0,3.5860198309340525,1.9199900266431211,"LINESTRING (55.156 25.0960948, 55.1464195 25.1278601)"
62.0,62.0,80.0,80.0,4.700460090846927,4.995031800075611,"LINESTRING (55.156 25.0960948, 55.1243938 25.1273624)"
62.0,62.0,90.0,90.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.0987475)"
62.0,62.0,120.0,120.0,4.39816688301696,1.7303834053351141,"LINESTRING (55.156 25.0960948, 55.1336552 25.1341335)"
62.0,62.0,147.0,147.0,2.1479789649831016,2.3150917706723093,"LINESTRING (55.156 25.0960948, 55.1336412 25.1061186)"
62.0,62.0,169.0,169.0,4.3994261537205634,1.7301055007034611,"LINESTRING (55.156 25.0960948, 55.1186648 25.1211149)"
62.0,62.0,180.0,180.0,2.8824367415324414,2.102713911371432,"LINESTRING (55.156 25.0960948, 55.1252462 25.1044688)"
62.0,62.0,199.0,199.0,3.160679883902851,2.0282268126001037,"LINESTRING (55.156 25.0960948, 55.1472883 25.1238101)"
62.0,62.0,219.0,219.0,4.013950745009184,3.6348833082970753,"LINESTRING (55.156 25.0960948, 55.1447046 25.1314305)"
62.0,62.0,223.0,223.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.1013405)"
62.0,62.0,255.0,255.0,4.700460090846927,4.995031800075611,"LINESTRING (55.156 25.0960948, 55.1241809 25.1290001)"
62.0,62.0,258.0,258.0,4.799757052740993,1.6441110867058846,"LINESTRING (55.156 25.0960948, 55.1275757 25.1316597)"
62.0,62.0,259.0,259.0,2.739138157297609,2.142288026065959,"LINESTRING (55.156 25.0960948, 55.1467674 25.1201178)"
62.0,62.0,281.0,281.0,2.5114109133931968,8.827882809215984,"LINESTRING (55.156 25.0960948, 55.1293617 25.1049248)"
62.0,62.0,371.0,371.0,0.392368114866748,594.4927218154983,"LINESTRING (55.156 25.0960948, 55.1517756 25.0948)"
62.0,62.0,372.0,372.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.1008362)"
62.0,62.0,377.0,377.0,2.186954018422673,2.3031914550690527,"LINESTRING (55.156 25.0960948, 55.156 25.1147449)"
62.0,62.0,418.0,418.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.0989529)"
62.0,62.0,430.0,430.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.0993041)"
62.0,62.0,431.0,431.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.0993826)"
62.0,62.0,433.0,433.0,0.392368114866748,594.4927218154983,"LINESTRING (55.156 25.0960948, 55.1519098 25.0948)"
62.0,62.0,435.0,435.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.1011467)"
62.0,62.0,449.0,449.0,1.9174731184827212,45.35456848113639,"LINESTRING (55.156 25.0960948, 55.1475229 25.1129281)"
62.0,62.0,459.0,459.0,1.9174731184827212,45.35456848113639,"LINESTRING (55.156 25.0960948, 55.1472513 25.1133817)"
62.0,62.0,463.0,463.0,1.9174731184827212,45.35456848113639,"LINESTRING (55.156 25.0960948, 55.1476476 25.1130744)"
62.0,62.0,466.0,466.0,1.9174731184827212,45.35456848113639,"LINESTRING (55.156 25.0960948, 55.1471179 25.1132335)"
62.0,62.0,469.0,469.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.0988004)"
62.0,62.0,475.0,475.0,0.392368114866748,594.4927218154983,"LINESTRING (55.156 25.0960948, 55.1520083 25.0948)"
62.0,62.0,478.0,478.0,1.1771043269467605,528.061985695297,"LINESTRING (55.156 25.0960948, 55.1406856 25.0948)"
62.0,62.0,487.0,487.0,1.5694724344749826,1000.5908313593981,"LINESTRING (55.156 25.0960948, 55.1403625 25.0948)"
62.0,62.0,510.0,510.0,1.5694724344749826,1000.5908313593981,"LINESTRING (55.156 25.0960948, 55.1366987 25.0948)"
62.0,62.0,517.0,517.0,1.2557231984102273,261.15217626981837,"LINESTRING (55.156 25.0960948, 55.1421475 25.100448)"
62.0,62.0,518.0,518.0,1.2557231984102273,261.15217626981837,"LINESTRING (55.156 25.0960948, 55.1415377 25.0998097)"
62.0,62.0,520.0,520.0,1.1771043269467605,528.061985695297,"LINESTRING (55.156 25.0960948, 55.1404751 25.0948)"
62.0,62.0,521.0,521.0,1.5694724344749826,1000.5908313593981,"LINESTRING (55.156 25.0960948, 55.1365235 25.0948)"
62.0,62.0,525.0,525.0,1.1771043269467605,528.061985695297,"LINESTRING (55.156 25.0960948, 55.1405733 25.0948)"
62.0,62.0,527.0,527.0,0.43739080038664774,1179.8532338244597,"LINESTRING (55.156 25.0960948, 55.156 25.1009693)"
62.0,62.0,530.0,530.0,1.5694724344749826,1000.5908313593981,"LINESTRING (55.156 25.0960948, 55.1399108 25.0950604)"
62.0,62.0,531.0,531.0,1.5694724344749826,1000.5908313593981,"LINESTRING (55.156 25.0960948, 55.1398365 25.0955633)"
62.0,62.0,532.0,532.0,2.5114109133931968,8.827882809215984,"LINESTRING (55.156 25.0960948, 55.1297571 25.1048632)"
62.0,62.0,539.0,539.0,3.767063131268195,5.627576561820245,"LINESTRING (55.156 25.0960948, 55.1170369 25.1092486)"
62.0,62.0,541.0,541.0,1.793015440769718,9.708645475262857,"LINESTRING (55.156 25.0960948, 55.1486568 25.1137441)"
62.0,62.0,542.0,542.0,1.793015440769718,9.708645475262857,"LINESTRING (55.156 25.0960948, 55.1488915 25.1139888)"
62.0,62.0,543.0,543.0,2.3234628860652107,6.786304035063845,"LINESTRING (55.156 25.0960948, 55.1476248 25.1145177)"
62.0,62.0,544.0,544.0,2.3234628860652107,6.786304035063845,"LINESTRING (55.156 25.0960948, 55.1478589 25.1147848)"
62.0,62.0,554.0,554.0,1.7495632170032769,9.765463718143248,"LINESTRING (55.156 25.0960948, 55.1535007 25.1132946)"
62.0,62.0,556.0,556.0,4.673498534470542,10.024401588860213,"LINESTRING (55.156 25.0960948, 55.1198173 25.1245163)"
62.0,62.0,557.0,557.0,4.673498534470542,10.024401588860213,"LINESTRING (55.156 25.0960948, 55.1198544 25.1239138)"
62.0,62.0,558.0,558.0,4.673498534470542,10.024401588860213,"LINESTRING (55.156 25.0960948, 55.1200016 25.1245107)"
75.0,75.0,2.0,2.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1544206 25.0948)"
75.0,75.0,51.0,51.0,3.5252945055110567,0.005027033220123838,"LINESTRING (55.1464195 25.1278601, 55.1210628 25.1054175)"
75.0,75.0,62.0,62.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.156 25.0960948)"
75.0,75.0,80.0,80.0,2.3536027013924405,0.017560300640873425,"LINESTRING (55.1464195 25.1278601, 55.1243938 25.1273624)"
75.0,75.0,90.0,90.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.0987475)"
75.0,75.0,104.0,104.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.156 25.0967834)"
75.0,75.0,109.0,109.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1531618 25.0948)"
75.0,75.0,110.0,110.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1536855 25.0948)"
75.0,75.0,120.0,120.0,1.2554391817864199,0.006784711474200496,"LINESTRING (55.1464195 25.1278601, 55.1336552 25.1341335)"
75.0,75.0,129.0,129.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1542368 25.0948)"
75.0,75.0,147.0,147.0,2.876163180211129,0.0054670725049234745,"LINESTRING (55.1464195 25.1278601, 55.1336412 25.1061186)"
75.0,75.0,169.0,169.0,2.881931545994705,0.005462976030283744,"LINESTRING (55.1464195 25.1278601, 55.1186648 25.1211149)"
75.0,75.0,180.0,180.0,3.2763952798547984,0.005190909906759324,"LINESTRING (55.1464195 25.1278601, 55.1252462 25.1044688)"
75.0,75.0,186.0,186.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.156 25.0962724)"
75.0,75.0,199.0,199.0,0.43739081068946006,0.007662819451960774,"LINESTRING (55.1464195 25.1278601, 55.1472883 25.1238101)"
75.0,75.0,219.0,219.0,0.43739080038664774,0.015325638930562858,"LINESTRING (55.1464195 25.1278601, 55.1447046 25.1314305)"
75.0,75.0,223.0,223.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.1013405)"
75.0,75.0,255.0,255.0,2.3536027013924405,0.017560300640873425,"LINESTRING (55.1464195 25.1278601, 55.1241809 25.1290001)"
75.0,75.0,258.0,258.0,2.009483543532157,0.006125843529495557,"LINESTRING (55.1464195 25.1278601, 55.1275757 25.1316597)"
75.0,75.0,259.0,259.0,0.8747816064400891,0.0071614894247165805,"LINESTRING (55.1464195 25.1278601, 55.1467674 25.1201178)"
75.0,75.0,264.0,264.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.156 25.0966474)"
75.0,75.0,281.0,281.0,3.057717634251886,0.021359192596575136,"LINESTRING (55.1464195 25.1278601, 55.1293617 25.1049248)"
75.0,75.0,371.0,371.0,3.5210508201431368,1.0059558097602297,"LINESTRING (55.1464195 25.1278601, 55.1517756 25.0948)"
75.0,75.0,372.0,372.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.1008362)"
75.0,75.0,377.0,377.0,1.5288393803084492,0.006534547326486702,"LINESTRING (55.1464195 25.1278601, 55.156 25.1147449)"
75.0,75.0,418.0,418.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.0989529)"
75.0,75.0,430.0,430.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.0993041)"
75.0,75.0,431.0,431.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.0993826)"
75.0,75.0,433.0,433.0,3.5210508201431368,1.0059558097602297,"LINESTRING (55.1464195 25.1278601, 55.1519098 25.0948)"
75.0,75.0,435.0,435.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.1011467)"
75.0,75.0,449.0,449.0,1.7495632118518705,0.12050555815716021,"LINESTRING (55.1464195 25.1278601, 55.1475229 25.1129281)"
75.0,75.0,459.0,459.0,1.7495632118518705,0.12050555815716021,"LINESTRING (55.1464195 25.1278601, 55.1472513 25.1133817)"
75.0,75.0,463.0,463.0,1.7495632118518705,0.12050555815716021,"LINESTRING (55.1464195 25.1278601, 55.1476476 25.1130744)"
75.0,75.0,466.0,466.0,1.7495632118518705,0.12050555815716021,"LINESTRING (55.1464195 25.1278601, 55.1471179 25.1132335)"
75.0,75.0,469.0,469.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.0988004)"
75.0,75.0,475.0,475.0,3.5210508201431368,1.0059558097602297,"LINESTRING (55.1464195 25.1278601, 55.1520083 25.0948)"
75.0,75.0,478.0,478.0,3.5210508214229694,1.00595580959456,"LINESTRING (55.1464195 25.1278601, 55.1406856 25.0948)"
75.0,75.0,487.0,487.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1403625 25.0948)"
75.0,75.0,510.0,510.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1366987 25.0948)"
75.0,75.0,516.0,516.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1521783 25.0955223)"
75.0,75.0,517.0,517.0,3.0867674366858746,0.5319746298560596,"LINESTRING (55.1464195 25.1278601, 55.1421475 25.100448)"
75.0,75.0,518.0,518.0,3.0867674366858746,0.5319746298560596,"LINESTRING (55.1464195 25.1278601, 55.1415377 25.0998097)"
75.0,75.0,520.0,520.0,3.5210508214229694,1.00595580959456,"LINESTRING (55.1464195 25.1278601, 55.1404751 25.0948)"
75.0,75.0,521.0,521.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1365235 25.0948)"
75.0,75.0,525.0,525.0,3.5210508214229694,1.00595580959456,"LINESTRING (55.1464195 25.1278601, 55.1405733 25.0948)"
75.0,75.0,527.0,527.0,3.1606736148512904,2.107644992425532,"LINESTRING (55.1464195 25.1278601, 55.156 25.1009693)"
75.0,75.0,530.0,530.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1399108 25.0950604)"
75.0,75.0,531.0,531.0,3.5860198309340525,1.9951684195996973,"LINESTRING (55.1464195 25.1278601, 55.1398365 25.0955633)"
75.0,75.0,532.0,532.0,3.057717634251886,0.021359192596575136,"LINESTRING (55.1464195 25.1278601, 55.1297571 25.1048632)"
