name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
C Street Northwest,10,6054252,44,45,,197.58093696056216,1,29,,tertiary,5,"LINESTRING (-77.03947239999999 38.8935512, -77.039584 38.8935501, -77.0408358 38.8935455, -77.0416058 38.8935426, -77.0417542 38.8935281)",auto,0
C Street Northwest,11,6054254,47,272,,84.09425596006079,1,29,,tertiary,5,"LINESTRING (-77.0449284 38.893516, -77.04484859999999 38.8934895, -77.0447587 38.8934912, -77.0445344 38.8935472, -77.0444013 38.8935909, -77.04426599999999 38.893638, -77.0441958 38.893672, -77.0441374 38.8937108, -77.0440779 38.8937803)",auto,0
C Street Northwest,12,6054254,272,478,,12.943109106634218,1,29,,tertiary,5,"LINESTRING (-77.0440779 38.8937803, -77.0439913 38.8938752)",auto,0
C Street Northwest,13,6054255,584,355,,134.8149973700254,1,29,,tertiary,5,"LINESTRING (-77.0183 38.8935947, -77.01975849999999 38.8936007, -77.0198577 38.8936027)",auto,1
C Street Northwest,14,6054255,355,584,,134.8149973700254,1,29,,tertiary,5,"LINESTRING (-77.0198577 38.8936027, -77.01975849999999 38.8936007, -77.0183 38.8935947)",auto,1
Henry Bacon Drive Northwest,15,6054355,585,41,,62.04351277913658,2,25,,secondary,4,"LINESTRING (-77.0483189 38.8916, -77.04824499999999 38.891695, -77.048101 38.891878, -77.0480788 38.8919131, -77.047972 38.8920875)",auto,1
Henry Bacon Drive Northwest,16,6054355,41,585,,62.04351277913658,2,25,,secondary,4,"LINESTRING (-77.047972 38.8920875, -77.0480788 38.8919131, -77.048101 38.891878, -77.04824499999999 38.891695, -77.0483189 38.8916)",auto,1
13th Street Northwest,17,6054453,403,402,,16.810368823015878,1,29,,residential,6,"LINESTRING (-77.0307364 38.895595, -77.0307636 38.8955252, -77.030788 38.8954493)",auto,0
G Street Northwest,18,6054886,472,285,,38.38357966813693,1,29,,tertiary,5,"LINESTRING (-77.02250170000001 38.8984656, -77.02265269999999 38.8984653, -77.0228316 38.8984649, -77.0229452 38.8984625)",auto,1
G Street Northwest,19,6054886,285,472,,38.38357966813693,1,29,,tertiary,5,"LINESTRING (-77.0229452 38.8984625, -77.0228316 38.8984649, -77.02265269999999 38.8984653, -77.02250170000001 38.8984656)",auto,1
G Street Northwest,20,6054895,56,57,,151.9648166315062,1,29,,residential,6,"LINESTRING (-77.0417152 38.8983143, -77.0418007 38.8983158, -77.0433574 38.89832, -77.0434712 38.8983204)",auto,0
G Street Northwest,21,6054895,57,58,,124.33972418852001,1,29,,residential,6,"LINESTRING (-77.0434712 38.8983204, -77.04357400000001 38.8983215, -77.0448212 38.8983221, -77.04490800000001 38.898322)",auto,0
G Street Northwest,22,6054895,58,309,,151.66782745316073,1,29,,residential,6,"LINESTRING (-77.04490800000001 38.898322, -77.04639709999999 38.8983228, -77.0465535 38.8983229, -77.0466606 38.898323)",auto,0
G Street Northwest,23,6054895,309,59,,189.2084996178505,1,29,,residential,6,"LINESTRING (-77.0466606 38.898323, -77.0467475 38.8983231, -77.04754490000001 38.8983234, -77.0483811 38.8983237, -77.04875199999999 38.8983238, -77.04884699999999 38.8983243)",auto,0
G Street Northwest,24,6054895,59,60,,110.86621647233603,1,29,,residential,6,"LINESTRING (-77.04884699999999 38.8983243, -77.0489269 38.8983246, -77.04968239999999 38.8983276, -77.05000099999999 38.8983289, -77.05012809999999 38.8983294)",auto,0
G Street Northwest,25,6054895,60,586,,92.76481667737052,1,29,,residential,6,"LINESTRING (-77.05012809999999 38.8983294, -77.0508554 38.8983242, -77.05119999999999 38.8983217)",auto,0
15th Street Northwest,26,6055102,327,444,,59.723487614557534,5,39,,primary,3,"LINESTRING (-77.0336404 38.8921083, -77.0336338 38.8922486, -77.03363779999999 38.8926453)",auto,0
,27,6055382,195,71,,63.64503971122436,1,59,,motorway,1,"LINESTRING (-77.0480093 38.8953755, -77.0478251 38.8953742, -77.047759 38.8953837, -77.0476826 38.8954124, -77.047622 38.8954411, -77.0475462 38.8954932, -77.04747380000001 38.8955558, -77.047406 38.8956318)",auto,0
D Street Northwest,28,6055383,73,72,,194.19816791493375,1,29,,residential,6,"LINESTRING (-77.0417163 38.8943293, -77.0395786 38.8943385, -77.03947239999999 38.894339)",auto,1
D Street Northwest,29,6055383,72,73,,194.19816791493375,1,29,,residential,6,"LINESTRING (-77.03947239999999 38.894339, -77.0395786 38.8943385, -77.0417163 38.8943293)",auto,1
D Street Northwest,30,6055387,342,437,,52.084573612196365,1,29,,tertiary,5,"LINESTRING (-77.0183329 38.8948029, -77.0185456 38.8948134, -77.0188236 38.8948025, -77.01893389999999 38.8948052)",auto,0
D Street Northwest,31,6055387,437,74,,84.05661240608691,1,29,,tertiary,5,"LINESTRING (-77.01893389999999 38.8948052, -77.01914600000001 38.8947992, -77.0197778 38.894795, -77.01990499999999 38.894794)",auto,0
D Street Northwest,32,6055389,49,24,,99.64876558273994,1,29,,residential,6,"LINESTRING (-77.0308026 38.8946435, -77.03089540000001 38.8946467, -77.0317859 38.8946424, -77.0319535 38.8946517)",auto,0
17th Street Northwest,33,6055551,326,44,,161.17515763959543,4,39,,primary,3,"LINESTRING (-77.0394774 38.8921018, -77.03947719999999 38.8922624, -77.03947239999999 38.8923465, -77.03947239999999 38.8928611, -77.03947239999999 38.8933785, -77.03947239999999 38.8934774, -77.03947239999999 38.8935512)",auto,0
17th Street Northwest,34,6055551,44,72,,87.59936321163642,4,39,,primary,3,"LINESTRING (-77.03947239999999 38.8935512, -77.03947239999999 38.8942566, -77.03947239999999 38.894339)",auto,0
17th Street Northwest,35,6055551,72,459,,117.3685765697759,4,39,,primary,3,"LINESTRING (-77.03947239999999 38.894339, -77.03947239999999 38.8944156, -77.03947239999999 38.8945222, -77.03947239999999 38.8952273, -77.03947410000001 38.8953078, -77.03947239999999 38.8953945)",auto,0
17th Street Northwest,36,6055551,459,502,,69.06316893799446,4,39,,primary,3,"LINESTRING (-77.03947239999999 38.8953945, -77.03947239999999 38.8960156)",auto,0
H Street Northwest,37,6056069,306,189,,81.82888139386704,3,39,,primary,3,"LINESTRING (-77.04346769999999 38.9002077, -77.0433177 38.9002078, -77.0425221 38.9002083)",auto,0
E Street Northwest,38,6056363,107,473,,152.06328573834088,3,39,,primary,3,"LINESTRING (-77.0417107 38.8959844, -77.04200830000001 38.8959783, -77.0422657 38.8959784, -77.0425958 38.8959803, -77.0428893 38.8959803, -77.04346769999999 38.8959803)",auto,0
E Street Northwest,39,6056366,4,111,,126.72496422294253,4,39,,primary,3,"LINESTRING (-77.0449266 38.8954286, -77.044847 38.8954109, -77.0447759 38.8954043, -77.0434661 38.8953903)",auto,0
E Street Northwest,40,6056366,111,421,,76.10533466492964,4,39,,primary,3,"LINESTRING (-77.0434661 38.8953903, -77.0425867 38.8953897)",auto,0
E Street Northwest,41,6056371,450,114,,38.7402038682455,2,29,,tertiary,5,"LINESTRING (-77.0291768 38.8961304, -77.0294746 38.8961266, -77.0296244 38.8961279)",auto,1
E Street Northwest,42,6056371,114,450,,38.7402038682455,1,29,,tertiary,5,"LINESTRING (-77.0296244 38.8961279, -77.0294746 38.8961266, -77.0291768 38.8961304)",auto,1
Mount Vernon Place Northwest,43,6056532,88,115,,175.33905135457306,4,39,,primary,3,"LINESTRING (-77.0219434 38.9029509, -77.0226998 38.9029581, -77.0231888 38.9029566, -77.02379809999999 38.9029548, -77.0239696 38.9029543)",auto,0
I Street Northwest,44,6057192,117,587,,54.441158282549495,2,29,,tertiary,5,"LINESTRING (-77.018929 38.900863, -77.0188117 38.9008667, -77.0184115 38.9008696, -77.0183 38.9008704)",auto,0
,45,6057193,314,329,,51.101241524476976,1,39,,secondary,4,"LINESTRING (-77.0276226 38.9008329, -77.027421 38.9008443, -77.0272209 38.9008436, -77.02703270000001 38.9008391)",auto,0
I Street Northwest,46,6057204,21,547,,132.72752072096768,1,29,,tertiary,5,"LINESTRING (-77.0466546 38.9006944, -77.04653949999999 38.9006941, -77.04531679999999 38.9006909, -77.04524240000001 38.900832)",auto,0
I Street Northwest,47,6057221,509,92,,29.28437893892997,2,39,,secondary,4,"LINESTRING (-77.0266939 38.9013592, -77.02686559999999 38.901357, -77.02703219999999 38.9013528)",auto,0
20th Street Northwest,48,6057417,277,4,,100.12964577365976,3,29,,tertiary,5,"LINESTRING (-77.04517389999999 38.8945811, -77.04510569999999 38.8946431, -77.0450261 38.8947338, -77.0449835 38.8947936, -77.0449522 38.8948621, -77.044938 38.8949285, -77.0449266 38.895006, -77.0449266 38.8950701, -77.04492380000001 38.8951786, -77.0449251 38.8953003, -77.0449266 38.8954286)",auto,0
20th Street Northwest,49,6057421,47,40,,158.2751061104465,1,29,,tertiary,5,"LINESTRING (-77.0449284 38.893516, -77.04492860000001 38.8934051, -77.044929 38.893224, -77.044929 38.8932092, -77.04493050000001 38.892615, -77.04493119999999 38.8922905, -77.0449316 38.8920926)",auto,1
20th Street Northwest,50,6057421,40,47,,158.2751061104465,1,29,,tertiary,5,"LINESTRING (-77.0449316 38.8920926, -77.04493119999999 38.8922905, -77.04493050000001 38.892615, -77.044929 38.8932092, -77.044929 38.893224, -77.04492860000001 38.8934051, -77.0449284 38.893516)",auto,1
F Street Northwest,51,6057544,588,420,,54.4338682548069,1,29,,residential,6,"LINESTRING (-77.0183 38.8973356, -77.018828 38.8973366, -77.018929 38.897337)",auto,1
F Street Northwest,52,6057544,420,588,,54.4338682548069,1,29,,residential,6,"LINESTRING (-77.018929 38.897337, -77.018828 38.8973366, -77.0183 38.8973356)",auto,1
F Street Northwest,53,6057553,176,541,,11.869957617063642,1,29,,residential,6,"LINESTRING (-77.050128 38.8973469, -77.0502651 38.8973501)",auto,0
Massachusetts Avenue Northwest,54,6057581,115,135,,190.5518707757658,5,39,,primary,3,"LINESTRING (-77.0239696 38.9029543, -77.02412459999999 38.9029543, -77.0241393 38.9029543, -77.0242037 38.9029604, -77.024272 38.9029753, -77.02435730000001 38.9030024, -77.0246633 38.9031138, -77.0250405 38.9032451, -77.0252271 38.9033114, -77.0252533 38.9033215, -77.02540399999999 38.9033794, -77.0254631 38.9034013, -77.02581480000001 38.9035373, -77.02598759999999 38.9036038)",auto,0
Massachusetts Avenue Northwest,55,6057595,415,424,,189.24780663168278,4,39,,primary,3,"LINESTRING (-77.0219318 38.9021051, -77.02174429999999 38.9020819, -77.02158180000001 38.9020442, -77.0200517 38.9015144, -77.0199121 38.901466)",auto,0
G Place Northwest,56,6057812,138,429,,175.64194934045398,1,29,,residential,6,"LINESTRING (-77.02597710000001 38.8990426, -77.0241272 38.8990576, -77.0241084 38.8990578, -77.0240884 38.8990574, -77.0239476 38.8990546)",auto,0
G Place Northwest,57,6057813,139,140,,51.533277701509995,1,29,,residential,6,"LINESTRING (-77.01833550000001 38.8990645, -77.0187947 38.8990645, -77.01893099999999 38.8990645)",auto,1
G Place Northwest,58,6057813,140,139,,51.533277701509995,1,29,,residential,6,"LINESTRING (-77.01893099999999 38.8990645, -77.0187947 38.8990645, -77.01833550000001 38.8990645)",auto,1
19th Street Northwest,59,6058077,46,556,,36.90566109782275,5,39,,secondary,4,"LINESTRING (-77.04347919999999 38.8935385, -77.04348 38.8932066)",auto,0
9th Street Expressway,60,6058193,36,589,,53.209394328361654,3,35,,motorway,1,"LINESTRING (-77.02395970000001 38.8920785, -77.0239619 38.8919134, -77.0239658 38.8916)",auto,0
13th Street Northwest,61,6058330,392,393,,15.513942294182753,3,39,,secondary,4,"LINESTRING (-77.0296453 38.8953783, -77.0296171 38.8954447, -77.02961569999999 38.8954539, -77.02959439999999 38.8955119)",auto,0
Connecticut Avenue Northwest,62,6058793,77,43,,135.54603329118845,2,39,,secondary,4,"LINESTRING (-77.038522 38.9013337, -77.038523 38.901317, -77.0385205 38.9012367, -77.0384974 38.9011891, -77.0380256 38.9003162, -77.0379693 38.9002001)",auto,1
Connecticut Avenue Northwest,63,6058793,43,77,,135.54603329118845,2,39,,secondary,4,"LINESTRING (-77.0379693 38.9002001, -77.0380256 38.9003162, -77.0384974 38.9011891, -77.0385205 38.9012367, -77.038523 38.901317, -77.038522 38.9013337)",auto,1
Connecticut Avenue Northwest,64,6058797,84,186,,38.606366584175696,3,39,,primary,3,"LINESTRING (-77.03938599999999 38.9025233, -77.0393929 38.9026575, -77.0393964 38.9027259, -77.0394111 38.9027875, -77.0394527 38.9028626)",auto,0
22nd Street Northwest,65,6059056,42,345,,149.6464170117264,2,29,,tertiary,5,"LINESTRING (-77.0488495 38.892102, -77.0488521 38.892288, -77.0488579 38.892714, -77.0488683 38.8933105, -77.04887069999999 38.8934477)",auto,1
22nd Street Northwest,66,6059056,345,42,,149.6464170117264,2,29,,tertiary,5,"LINESTRING (-77.04887069999999 38.8934477, -77.0488683 38.8933105, -77.0488579 38.892714, -77.0488521 38.892288, -77.0488495 38.892102)",auto,1
5th Street Northwest,67,6059107,436,437,,12.871146088959144,2,29,,tertiary,5,"LINESTRING (-77.0189384 38.8946895, -77.01893389999999 38.8948052)",auto,1
5th Street Northwest,68,6059107,437,436,,12.871146088959144,2,29,,tertiary,5,"LINESTRING (-77.01893389999999 38.8948052, -77.0189384 38.8946895)",auto,1
5th Street Northwest,69,6059107,437,438,,34.57085389993118,2,29,,tertiary,5,"LINESTRING (-77.01893389999999 38.8948052, -77.0189335 38.8948777, -77.0189321 38.8951161)",auto,1
5th Street Northwest,70,6059107,438,437,,34.57085389993118,2,29,,tertiary,5,"LINESTRING (-77.0189321 38.8951161, -77.0189335 38.8948777, -77.01893389999999 38.8948052)",auto,1
5th Street Northwest,71,6059107,438,439,,113.222638978324,2,29,,tertiary,5,"LINESTRING (-77.0189321 38.8951161, -77.0189295 38.8955432, -77.01892909999999 38.8956005, -77.01892650000001 38.8960407, -77.0189237 38.8961343)",auto,1
5th Street Northwest,72,6059107,439,438,,113.222638978324,2,29,,tertiary,5,"LINESTRING (-77.0189237 38.8961343, -77.01892650000001 38.8960407, -77.01892909999999 38.8956005, -77.0189295 38.8955432, -77.0189321 38.8951161)",auto,1
Washington Circle NW,73,6059311,317,302,,36.186413936641145,3,39,,primary,3,"LINESTRING (-77.0497836 38.9030028, -77.0498588 38.9030313, -77.0499379 38.9030524, -77.0500198 38.9030657, -77.0500412 38.9030671, -77.0501032 38.9030711, -77.0501867 38.9030685)",auto,0
Black Lives Matter Plaza Northwest,74,6060903,124,221,,120.49149912603745,2,39,,secondary,4,"LINESTRING (-77.036546 38.9013343, -77.0365457 38.9014588, -77.03654330000001 38.9019407, -77.03654179999999 38.9022559, -77.0365419 38.902365, -77.036542 38.9024179)",auto,1
Black Lives Matter Plaza Northwest,75,6060903,221,124,,120.49149912603747,2,39,,secondary,4,"LINESTRING (-77.036542 38.9024179, -77.0365419 38.902365, -77.03654179999999 38.9022559, -77.03654330000001 38.9019407, -77.0365457 38.9014588, -77.036546 38.9013343)",auto,1
8th Street Northwest,76,6061387,285,427,,150.58397087752869,1,29,,residential,6,"LINESTRING (-77.0229452 38.8984625, -77.0229464 38.8985705, -77.02294790000001 38.8997051, -77.02295119999999 38.8998167)",auto,1
8th Street Northwest,77,6061387,427,285,,150.58397087752869,1,29,,residential,6,"LINESTRING (-77.02295119999999 38.8998167, -77.02294790000001 38.8997051, -77.0229464 38.8985705, -77.0229452 38.8984625)",auto,1
8th Street Northwest,78,6061387,427,426,,117.8360195085692,1,29,,residential,6,"LINESTRING (-77.02295119999999 38.8998167, -77.02295410000001 38.8999203, -77.0229549 38.9008764)",auto,1
8th Street Northwest,79,6061387,426,427,,117.8360195085692,1,29,,residential,6,"LINESTRING (-77.0229549 38.9008764, -77.02295410000001 38.8999203, -77.02295119999999 38.8998167)",auto,1
Vermont Avenue Northwest,80,6061944,96,67,,135.51813660534347,1,39,,secondary,4,"LINESTRING (-77.035129 38.900202, -77.03506489999999 38.9003381, -77.03482099999999 38.9007494, -77.03466 38.901014, -77.03461900000001 38.9011, -77.03460699999999 38.90114, -77.03460200000001 38.901189, -77.03460010000001 38.9012198, -77.034598 38.901241, -77.034593 38.9013349)",auto,1
Vermont Avenue Northwest,81,6061944,67,96,,135.51813660534344,1,39,,secondary,4,"LINESTRING (-77.034593 38.9013349, -77.034598 38.901241, -77.03460010000001 38.9012198, -77.03460200000001 38.901189, -77.03460699999999 38.90114, -77.03461900000001 38.9011, -77.03466 38.901014, -77.03482099999999 38.9007494, -77.03506489999999 38.9003381, -77.035129 38.900202)",auto,1
23rd Street Northwest,82,6062121,344,590,,55.2669229978633,3,39,,primary,3,"LINESTRING (-77.0501617 38.8920892, -77.0502264 38.89193, -77.05023060000001 38.8917948, -77.0502288 38.8916789, -77.05022769999999 38.8916)",auto,0
K Street Northwest,83,6062201,144,164,,174.90558787767975,1,29,,tertiary,5,"LINESTRING (-77.0239722 38.9025117, -77.0241274 38.9025131, -77.0259933 38.9025305)",auto,1
K Street Northwest,84,6062201,164,144,,174.90558787767975,1,29,,tertiary,5,"LINESTRING (-77.0259933 38.9025305, -77.0241274 38.9025131, -77.0239722 38.9025117)",auto,1
K Street Northwest,85,6062204,143,415,,176.5315040614254,4,39,,primary,3,"LINESTRING (-77.0239718 38.9021096, -77.0238147 38.9021095, -77.02309459999999 38.9021072, -77.0220636 38.902104, -77.0219318 38.9021051)",auto,0
Virginia Avenue Northwest,86,6062397,38,177,,110.40732501348056,2,39,,secondary,4,"LINESTRING (-77.0406979 38.8921004, -77.0415986 38.8925879, -77.0416705 38.8926216, -77.0417566 38.8926523)",auto,0
New York Avenue Northwest,87,6062876,143,551,,99.63335384484282,2,39,,secondary,4,"LINESTRING (-77.0239718 38.9021096, -77.0241594 38.9021674, -77.02424480000001 38.9021402, -77.02502440000001 38.9018626)",auto,0
New York Avenue Northwest,88,6062876,551,375,,79.35411500019177,2,39,,secondary,4,"LINESTRING (-77.02502440000001 38.9018626, -77.0258608 38.90157)",auto,0
,89,6062881,337,116,,111.85076735707986,1,39,,primary,3,"LINESTRING (-77.0394714 38.8971539, -77.0395371 38.8968405, -77.0395616 38.896694, -77.0395807 38.8966346, -77.039601 38.8966067, -77.0396325 38.8965794, -77.0396604 38.8965636, -77.0398052 38.8965197, -77.0399872 38.8964564, -77.0401075 38.8964032)",auto,0
18th Street Northwest,90,6063274,177,45,,97.38617038096612,4,39,,secondary,4,"LINESTRING (-77.0417566 38.8926523, -77.0417582 38.8927413, -77.04175530000001 38.8933116, -77.0417542 38.8935281)",auto,0
L Street Northwest,91,6063412,591,170,,94.0348801295715,3,39,,secondary,4,"LINESTRING (-77.05119999999999 38.9037405, -77.0507965 38.9037414, -77.0502128 38.9037427, -77.05011330000001 38.903743)",auto,0
L Street Northwest,92,6063412,170,531,,50.82992933615206,3,39,,secondary,4,"LINESTRING (-77.05011330000001 38.903743, -77.0499999 38.9037424, -77.04952590000001 38.9037402)",auto,0
L Street Northwest,93,6063420,172,155,,54.0360301560824,2,29,,tertiary,5,"LINESTRING (-77.01830769999999 38.9041852, -77.018818 38.904176, -77.01893200000001 38.904174)",auto,0
L Street Northwest,94,6063421,592,153,,54.13451523066941,1,29,,residential,6,"LINESTRING (-77.0183 38.9037334, -77.0188192 38.9037343, -77.018924 38.90372)",auto,1
L Street Northwest,95,6063421,153,592,,54.13451523066941,1,29,,residential,6,"LINESTRING (-77.018924 38.90372, -77.0188192 38.9037343, -77.0183 38.9037334)",auto,1
E Street Expressway,96,24220592,2,3,,191.45448264266454,2,59,,motorway,1,"LINESTRING (-77.04873859999999 38.8958041, -77.0480209 38.8957604, -77.04716000000001 38.8956894, -77.04653500000001 38.8956539)",auto,0
E Street Expressway,97,24220593,3,198,,85.54816883704086,2,59,,motorway,1,"LINESTRING (-77.04653500000001 38.8956539, -77.0461461 38.8956309, -77.04593149999999 38.8956101, -77.04575680000001 38.8955813, -77.0455594 38.8955423)",auto,0
K Street Northwest,98,24220645,175,205,,32.952102895593114,2,39,,primary,3,"LINESTRING (-77.04854400000001 38.9025633, -77.0486052 38.9025634, -77.04892479999999 38.9025641)",auto,0
12th Street Northwest,99,24238018,8,382,,318.586173324247,3,39,,secondary,4,"LINESTRING (-77.0281418 38.8920893, -77.02814739999999 38.8922554, -77.0281476 38.8931069, -77.0281444 38.8934979, -77.0281445 38.893705, -77.0281447 38.894835, -77.0281403 38.8949543)",auto,1
12th Street Northwest,100,24238018,382,8,,318.586173324247,2,39,,secondary,4,"LINESTRING (-77.0281403 38.8949543, -77.0281447 38.894835, -77.0281445 38.893705, -77.0281444 38.8934979, -77.0281476 38.8931069, -77.02814739999999 38.8922554, -77.0281418 38.8920893)",auto,1
E Street Expressway,101,24249595,178,12,,188.78937455516802,2,59,,motorway,1,"LINESTRING (-77.04656989999999 38.8957395, -77.04705800000001 38.8957625, -77.0480531 38.8958334, -77.0487416 38.8958963)",auto,0
8th Street Northwest,102,26572919,75,365,,148.25086344512007,1,29,,tertiary,5,"LINESTRING (-77.0229671 38.8947999, -77.02296680000001 38.8948775, -77.0229662 38.8951912, -77.0229722 38.8959841, -77.02297350000001 38.8960277, -77.0229765 38.8961331)",auto,1
8th Street Northwest,103,26572919,365,75,,148.25086344512007,1,29,,tertiary,5,"LINESTRING (-77.0229765 38.8961331, -77.02297350000001 38.8960277, -77.0229722 38.8959841, -77.0229662 38.8951912, -77.02296680000001 38.8948775, -77.0229671 38.8947999)",auto,1
8th Street Northwest,104,26572919,365,433,,119.59138723161958,1,29,,tertiary,5,"LINESTRING (-77.0229765 38.8961331, -77.02297590000001 38.8962328, -77.0229709 38.8970968, -77.0229702 38.8972086)",auto,1
8th Street Northwest,105,26572919,433,365,,119.59138723161958,1,29,,tertiary,5,"LINESTRING (-77.0229702 38.8972086, -77.0229709 38.8970968, -77.02297590000001 38.8962328, -77.0229765 38.8961331)",auto,1
Pennsylvania Avenue Northwest,106,26707840,524,157,,146.21939613896825,3,39,,secondary,4,"LINESTRING (-77.0401633 38.8990548, -77.04121120000001 38.899411, -77.0415735 38.8995456, -77.0417041 38.8995941)",auto,1
Pennsylvania Avenue Northwest,107,26707840,157,524,,146.21939613896825,3,39,,secondary,4,"LINESTRING (-77.0417041 38.8995941, -77.0415735 38.8995456, -77.04121120000001 38.899411, -77.0401633 38.8990548)",auto,1
New York Avenue Northwest,108,26707982,80,116,,54.91258916213272,3,39,,primary,3,"LINESTRING (-77.039473 38.8964077, -77.0395695 38.896407, -77.0401075 38.8964032)",auto,0
Pennsylvania Avenue Northwest,109,29961164,114,407,,201.78551805508064,1,29,,tertiary,5,"LINESTRING (-77.0296244 38.8961279, -77.02979240000001 38.896107, -77.03026149999999 38.8961067, -77.0304264 38.8961234, -77.0304948 38.8961228, -77.03176809999999 38.8961193, -77.03194980000001 38.8961439)",auto,0
7th Street Northwest,110,29961168,360,363,,54.58663241255391,2,29,,tertiary,5,"LINESTRING (-77.0219288 38.8933998, -77.02193029999999 38.8935196, -77.021931 38.8938137, -77.0219319 38.8938907)",auto,1
7th Street Northwest,111,29961168,363,360,,54.58663241255391,2,29,,tertiary,5,"LINESTRING (-77.0219319 38.8938907, -77.021931 38.8938137, -77.02193029999999 38.8935196, -77.0219288 38.8933998)",auto,1
7th Street Northwest,112,29961175,415,87,,46.55084235893218,6,39,,primary,3,"LINESTRING (-77.0219318 38.9021051, -77.0219345 38.9022524, -77.02193939999999 38.9025237)",auto,0
9th Street Northwest,113,29961183,573,119,,62.244299723783996,3,39,,primary,3,"LINESTRING (-77.0239438 38.9014396, -77.0239402 38.9013429, -77.0239406 38.9012078, -77.02394510000001 38.9009685, -77.0239468 38.9008799)",auto,0
9th Street Northwest,114,29961183,119,428,,117.73781740132658,3,39,,primary,3,"LINESTRING (-77.0239468 38.9008799, -77.0239512 38.90079, -77.0239613 38.9005829, -77.0239668 38.9004988, -77.0239665 38.9003769, -77.0239631 38.8999255, -77.023965 38.8998214)",auto,0
9th Street Northwest,115,45838762,115,144,,49.231007192203826,5,39,,primary,3,"LINESTRING (-77.0239696 38.9029543, -77.0239748 38.9028936, -77.0239725 38.9027369, -77.0239722 38.9025117)",auto,0
9th Street Northwest,116,45838762,144,143,,44.71164450977328,5,39,,primary,3,"LINESTRING (-77.0239722 38.9025117, -77.0239713 38.9022626, -77.0239718 38.9021096)",auto,0
14th Street Northwest,117,45838763,180,404,,142.8976077093976,4,39,,secondary,4,"LINESTRING (-77.0319607 38.8931533, -77.0319599 38.8933156, -77.0319545 38.8944384)",auto,1
14th Street Northwest,118,45838763,404,180,,142.8976077093976,3,39,,secondary,4,"LINESTRING (-77.0319545 38.8944384, -77.0319599 38.8933156, -77.0319607 38.8931533)",auto,1
Constitution Avenue Northwest,119,45838764,6,8,,51.565044703937716,8,39,,primary,3,"LINESTRING (-77.027546 38.8920871, -77.02793819999999 38.892088, -77.0281418 38.8920893)",auto,0
Constitution Avenue Northwest,120,45838765,36,512,,44.70127438634851,4,39,,primary,3,"LINESTRING (-77.02395970000001 38.8920785, -77.0238183 38.8920789, -77.0234432 38.8920787)",auto,1
