o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
57,E9,22,B10,0.8566441985322292,"LINESTRING (-77.0264899 38.8926418,-77.0236653 38.9010585)"
57,E9,23,B11,0.9895224052525103,"LINESTRING (-77.0264899 38.8926418,-77.0203698 38.9008705)"
57,E9,24,B12,1.1461971419558918,"LINESTRING (-77.0264899 38.8926418,-77.018533 38.901462)"
57,E9,25,C1,2.398638865523241,"LINESTRING (-77.0264899 38.8926418,-77.0507243 38.8981792)"
57,E9,26,C2,2.1891359336794323,"LINESTRING (-77.0264899 38.8926418,-77.0485443 38.8979651)"
57,E9,27,C3,1.9489110172897892,"LINESTRING (-77.0264899 38.8926418,-77.0459089 38.8981975)"
57,E9,28,C4,1.613664179879732,"LINESTRING (-77.0264899 38.8926418,-77.0422827 38.8981436)"
57,E9,29,C5,1.349904688927254,"LINESTRING (-77.0264899 38.8926418,-77.0391 38.8987006)"
57,E9,30,C6,1.0620915943565432,"LINESTRING (-77.0264899 38.8926418,-77.036211 38.8978052)"
57,E9,31,C7,0.8649157026301368,"LINESTRING (-77.0264899 38.8926418,-77.033085 38.8987126)"
57,E9,32,C8,0.660650275260188,"LINESTRING (-77.0264899 38.8926418,-77.0302807 38.8983435)"
57,E9,33,C9,0.5279082173987297,"LINESTRING (-77.0264899 38.8926418,-77.0268387 38.8981018)"
57,E9,34,C10,0.5685601921842304,"LINESTRING (-77.0264899 38.8926418,-77.0240146 38.897989)"
57,E9,35,C11,0.8103898490327021,"LINESTRING (-77.0264899 38.8926418,-77.0207299 38.8987541)"
57,E9,36,C12,0.9724363209614082,"LINESTRING (-77.0264899 38.8926418,-77.0185162 38.8988052)"
57,E9,37,D1,2.376082974203426,"LINESTRING (-77.0264899 38.8926418,-77.0509758 38.8952571)"
57,E9,38,D2,2.149190691395848,"LINESTRING (-77.0264899 38.8926418,-77.0485043 38.8960306)"
57,E9,39,D3,1.8668745920381242,"LINESTRING (-77.0264899 38.8926418,-77.0456372 38.8954206)"
57,E9,40,D4,1.555812833985518,"LINESTRING (-77.0264899 38.8926418,-77.0423405 38.8955989)"
57,E9,41,D5,1.2856941339618728,"LINESTRING (-77.0264899 38.8926418,-77.0394774 38.8956205)"
57,E9,42,D6,0.955612815976579,"LINESTRING (-77.0264899 38.8926418,-77.0358389 38.89591)"
57,E9,43,D7,0.6818849431390734,"LINESTRING (-77.0264899 38.8926418,-77.0329621 38.8954794)"
57,E9,44,D8,0.4452890966727184,"LINESTRING (-77.0264899 38.8926418,-77.0299868 38.8956533)"
57,E9,45,D9,0.26036605826190007,"LINESTRING (-77.0264899 38.8926418,-77.0267636 38.8953262)"
57,E9,46,D10,0.37803337925360114,"LINESTRING (-77.0264899 38.8926418,-77.0234996 38.8951731)"
57,E9,47,D11,0.5723464871101223,"LINESTRING (-77.0264899 38.8926418,-77.0211203 38.895162)"
57,E9,48,D12,0.7929504322814283,"LINESTRING (-77.0264899 38.8926418,-77.0187413 38.8953792)"
57,E9,49,E1,2.3545925033557875,"LINESTRING (-77.0264899 38.8926418,-77.05089 38.8929827)"
57,E9,50,E2,2.161563778300475,"LINESTRING (-77.0264899 38.8926418,-77.0488918 38.8926928)"
57,E9,51,E3,1.8426637840943412,"LINESTRING (-77.0264899 38.8926418,-77.0455838 38.8929846)"
57,E9,52,E4,1.5284048618516228,"LINESTRING (-77.0264899 38.8926418,-77.0423284 38.892865)"
57,E9,53,E5,1.2738107560718104,"LINESTRING (-77.0264899 38.8926418,-77.0396898 38.8924352)"
57,E9,54,E6,0.9375213025504818,"LINESTRING (-77.0264899 38.8926418,-77.0361938 38.8921504)"
57,E9,55,E7,0.6236338135328084,"LINESTRING (-77.0264899 38.8926418,-77.032952 38.892521)"
57,E9,56,E8,0.36498605579031373,"LINESTRING (-77.0264899 38.8926418,-77.0302724 38.8926028)"
57,E9,57,E9,0.0,"LINESTRING (-77.0264899 38.8926418,-77.0264899 38.8926418)"
57,E9,58,E10,0.26241370566724004,"LINESTRING (-77.0264899 38.8926418,-77.0237714 38.8925663)"
57,E9,59,E11,0.5708414836332624,"LINESTRING (-77.0264899 38.8926418,-77.0205785 38.8928761)"
57,E9,60,E12,0.7716064529557778,"LINESTRING (-77.0264899 38.8926418,-77.0184939 38.8927463)"
57,E9,61,Gate1,2.7432235376646186,"LINESTRING (-77.0264899 38.8926418,-77.054915 38.892105)"
57,E9,62,Gate2,2.7539499502352163,"LINESTRING (-77.0264899 38.8926418,-77.054915 38.895215)"
57,E9,63,Gate3,2.7970173351774137,"LINESTRING (-77.0264899 38.8926418,-77.054915 38.898325)"
57,E9,64,Gate4,2.870970621974775,"LINESTRING (-77.0264899 38.8926418,-77.054915 38.901435)"
57,E9,65,Gate5,2.973506237639697,"LINESTRING (-77.0264899 38.8926418,-77.054915 38.904545)"
57,E9,66,Gate6,2.8399043065049545,"LINESTRING (-77.0264899 38.8926418,-77.051805 38.907655)"
57,E9,67,Gate7,2.58633071394113,"LINESTRING (-77.0264899 38.8926418,-77.048695 38.907655)"
57,E9,68,Gate8,2.3437699007658623,"LINESTRING (-77.0264899 38.8926418,-77.045585 38.907655)"
57,E9,69,Gate9,2.1160124828729976,"LINESTRING (-77.0264899 38.8926418,-77.042475 38.907655)"
57,E9,70,Gate10,1.9083660554752622,"LINESTRING (-77.0264899 38.8926418,-77.039365 38.907655)"
57,E9,71,Gate11,1.7280954457952973,"LINESTRING (-77.0264899 38.8926418,-77.036255 38.907655)"
57,E9,72,Gate12,1.584571687223723,"LINESTRING (-77.0264899 38.8926418,-77.033145 38.907655)"
57,E9,73,Gate13,1.488462860873984,"LINESTRING (-77.0264899 38.8926418,-77.030035 38.907655)"
57,E9,74,Gate14,1.4492331208362694,"LINESTRING (-77.0264899 38.8926418,-77.026925 38.907655)"
57,E9,75,Gate15,1.4714388478409341,"LINESTRING (-77.0264899 38.8926418,-77.023815 38.907655)"
57,E9,76,Gate16,1.5524460124010266,"LINESTRING (-77.0264899 38.8926418,-77.020705 38.907655)"
57,E9,77,Gate17,1.683789076452802,"LINESTRING (-77.0264899 38.8926418,-77.017595 38.907655)"
57,E9,78,Gate18,1.6312374607953652,"LINESTRING (-77.0264899 38.8926418,-77.014485 38.904545)"
57,E9,79,Gate19,1.4358511832583767,"LINESTRING (-77.0264899 38.8926418,-77.014485 38.901435)"
57,E9,80,Gate20,1.281601451896371,"LINESTRING (-77.0264899 38.8926418,-77.014485 38.898325)"
57,E9,81,Gate21,1.1846673105227299,"LINESTRING (-77.0264899 38.8926418,-77.014485 38.895215)"
57,E9,82,Gate22,1.159513555684931,"LINESTRING (-77.0264899 38.8926418,-77.014485 38.892105)"
57,E9,83,Gate23,0.9276042811742403,"LINESTRING (-77.0264899 38.8926418,-77.017595 38.888995)"
57,E9,84,Gate24,0.6598429130389943,"LINESTRING (-77.0264899 38.8926418,-77.020705 38.888995)"
57,E9,85,Gate25,0.436390113780135,"LINESTRING (-77.0264899 38.8926418,-77.023815 38.888995)"
57,E9,86,Gate26,0.354373654494563,"LINESTRING (-77.0264899 38.8926418,-77.026925 38.888995)"
57,E9,87,Gate27,0.4907399888659615,"LINESTRING (-77.0264899 38.8926418,-77.030035 38.888995)"
57,E9,88,Gate28,0.732237311549717,"LINESTRING (-77.0264899 38.8926418,-77.033145 38.888995)"
57,E9,89,Gate29,1.0057921844270883,"LINESTRING (-77.0264899 38.8926418,-77.036255 38.888995)"
57,E9,90,Gate30,1.2911874574054731,"LINESTRING (-77.0264899 38.8926418,-77.039365 38.888995)"
57,E9,91,Gate31,1.5820280895563599,"LINESTRING (-77.0264899 38.8926418,-77.042475 38.888995)"
57,E9,92,Gate32,1.8757828755527988,"LINESTRING (-77.0264899 38.8926418,-77.045585 38.888995)"
57,E9,93,Gate33,2.1712693546306006,"LINESTRING (-77.0264899 38.8926418,-77.048695 38.888995)"
57,E9,94,Gate34,2.467865579519352,"LINESTRING (-77.0264899 38.8926418,-77.051805 38.888995)"
58,E10,1,A1,2.8100562895375854,"LINESTRING (-77.0237714 38.8925663,-77.0507682 38.9034893)"
58,E10,2,A2,2.653124572569255,"LINESTRING (-77.0237714 38.8925663,-77.0489382 38.9036426)"
58,E10,3,A3,2.36756334378106,"LINESTRING (-77.0237714 38.8925663,-77.0455884 38.9037948)"
58,E10,4,A4,2.109313925644832,"LINESTRING (-77.0237714 38.8925663,-77.0425057 38.9038315)"
58,E10,5,A5,1.861280276042294,"LINESTRING (-77.0237714 38.8925663,-77.0394564 38.9037948)"
58,E10,6,A6,1.6454736441815654,"LINESTRING (-77.0237714 38.8925663,-77.0365386 38.9038718)"
58,E10,7,A7,1.4225144342546323,"LINESTRING (-77.0237714 38.8925663,-77.0333108 38.9038067)"
58,E10,8,A8,1.253950142088269,"LINESTRING (-77.0237714 38.8925663,-77.0301363 38.9038966)"
58,E10,9,A9,1.1482638713401259,"LINESTRING (-77.0237714 38.8925663,-77.0270159 38.9040158)"
58,E10,10,A10,1.1243881658705894,"LINESTRING (-77.0237714 38.8925663,-77.0242342 38.90421)"
58,E10,11,A11,1.1410151714285799,"LINESTRING (-77.0237714 38.8925663,-77.0206169 38.903963)"
58,E10,12,A12,1.2161604332387124,"LINESTRING (-77.0237714 38.8925663,-77.0186183 38.9040688)"
58,E10,13,B1,2.7710356733380017,"LINESTRING (-77.0237714 38.8925663,-77.0508333 38.9021787)"
58,E10,14,B2,2.589554060843512,"LINESTRING (-77.0237714 38.8925663,-77.0489387 38.9018862)"
58,E10,15,B3,2.2771193647067633,"LINESTRING (-77.0237714 38.8925663,-77.0455129 38.9017449)"
58,E10,16,B4,2.0095193309902437,"LINESTRING (-77.0237714 38.8925663,-77.0424913 38.9016929)"
58,E10,17,B5,1.7322429743892958,"LINESTRING (-77.0237714 38.8925663,-77.0393827 38.9014309)"
58,E10,18,B6,1.5026104502265767,"LINESTRING (-77.0237714 38.8925663,-77.0363802 38.9017056)"
