zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count,total_production,total_attraction
29,C5,-77.03910000808473,38.89870057618336,"POLYGON ((-77.04091999999997 38.896770000000004,-77.04091999999997 38.89988,-77.03780999999996 38.89988,-77.03780999999996 38.896770000000004,-77.04091999999997 38.896770000000004))",POINT (-77.03910000808473 38.89870057618336),35,476.35789885130873,644.4208920080639
30,C6,-77.03621102279968,38.89780516391917,"POLYGON ((-77.03780999999996 38.896770000000004,-77.03780999999996 38.89988,-77.03469999999996 38.89988,-77.03469999999996 38.896770000000004,-77.03780999999996 38.896770000000004))",POINT (-77.03621102279968 38.89780516391917),31,142.49181705409924,74.16595828622721
31,C7,-77.03308499661833,38.89871258679931,"POLYGON ((-77.03469999999996 38.896770000000004,-77.03469999999996 38.89988,-77.03158999999995 38.89988,-77.03158999999995 38.896770000000004,-77.03469999999996 38.896770000000004))",POINT (-77.03308499661833 38.89871258679931),24,970.7390722628543,503.0475851753599
32,C8,-77.0302807111087,38.89834345682529,"POLYGON ((-77.03158999999995 38.896770000000004,-77.03158999999995 38.89988,-77.02847999999994 38.89988,-77.02847999999994 38.896770000000004,-77.03158999999995 38.896770000000004))",POINT (-77.0302807111087 38.89834345682529),33,763.4633903249278,618.0830025676158
33,C9,-77.02683873760131,38.898101774705594,"POLYGON ((-77.02847999999994 38.896770000000004,-77.02847999999994 38.89988,-77.02536999999994 38.89988,-77.02536999999994 38.896770000000004,-77.02847999999994 38.896770000000004))",POINT (-77.02683873760131 38.898101774705594),40,433.08582730489593,519.334350362496
34,C10,-77.02401455669913,38.89798904612435,"POLYGON ((-77.02536999999994 38.896770000000004,-77.02536999999994 38.89988,-77.02225999999993 38.89988,-77.02225999999993 38.896770000000004,-77.02536999999994 38.896770000000004))",POINT (-77.02401455669913 38.89798904612435),35,906.0461193662652,369.637042519712
35,C11,-77.02072989991068,38.89875407180064,"POLYGON ((-77.02225999999993 38.896770000000004,-77.02225999999993 38.89988,-77.01914999999993 38.89988,-77.01914999999993 38.896770000000004,-77.02225999999993 38.896770000000004))",POINT (-77.02072989991068 38.89875407180064),41,694.67344556016,707.503434741888
36,C12,-77.01851618575533,38.898805187819185,"POLYGON ((-77.01914999999993 38.896770000000004,-77.01914999999993 38.89988,-77.01603999999992 38.89988,-77.01603999999992 38.896770000000004,-77.01914999999993 38.896770000000004))",POINT (-77.01851618575533 38.898805187819185),7,35.03378355484799,153.68084809534722
37,D1,-77.05097583831285,38.895257067479314,"POLYGON ((-77.05336 38.893660000000004,-77.05336 38.896770000000004,-77.05024999999999 38.896770000000004,-77.05024999999999 38.893660000000004,-77.05336 38.893660000000004))",POINT (-77.05097583831285 38.895257067479314),13,345.091451799968,345.091451799968
38,D2,-77.04850434474238,38.89603060726959,"POLYGON ((-77.05024999999999 38.893660000000004,-77.05024999999999 38.896770000000004,-77.04713999999998 38.896770000000004,-77.04713999999998 38.893660000000004,-77.05024999999999 38.893660000000004))",POINT (-77.04850434474238 38.89603060726959),13,923.0444866699455,290.4593214399616
39,D3,-77.04563719362429,38.89542063532993,"POLYGON ((-77.04713999999998 38.893660000000004,-77.04713999999998 38.896770000000004,-77.04402999999998 38.896770000000004,-77.04402999999998 38.893660000000004,-77.04713999999998 38.893660000000004))",POINT (-77.04563719362429 38.89542063532993),14,210.456944892736,473.62300449687666
40,D4,-77.04234054476932,38.89559885263716,"POLYGON ((-77.04402999999998 38.893660000000004,-77.04402999999998 38.896770000000004,-77.04091999999997 38.896770000000004,-77.04091999999997 38.893660000000004,-77.04402999999998 38.893660000000004))",POINT (-77.04234054476932 38.89559885263716),11,758.08095074896,304.62518724970244
41,D5,-77.03947735133217,38.895620534491066,"POLYGON ((-77.04091999999997 38.893660000000004,-77.04091999999997 38.896770000000004,-77.03780999999996 38.896770000000004,-77.03780999999996 38.893660000000004,-77.04091999999997 38.893660000000004))",POINT (-77.03947735133217 38.895620534491066),19,244.6482694723072,869.2249131421248
42,D6,-77.03583888077492,38.895910038233424,"POLYGON ((-77.03780999999996 38.893660000000004,-77.03780999999996 38.896770000000004,-77.03469999999996 38.896770000000004,-77.03469999999996 38.893660000000004,-77.03780999999996 38.893660000000004))",POINT (-77.03583888077492 38.895910038233424),14,22.292811912128,178.14575254273282
43,D7,-77.03296210514124,38.89547940028674,"POLYGON ((-77.03469999999996 38.893660000000004,-77.03469999999996 38.896770000000004,-77.03158999999995 38.896770000000004,-77.03158999999995 38.893660000000004,-77.03469999999996 38.893660000000004))",POINT (-77.03296210514124 38.89547940028674),10,689.335568573248,63.4876532656384
44,D8,-77.02998677799661,38.89565328778646,"POLYGON ((-77.03158999999995 38.893660000000004,-77.03158999999995 38.896770000000004,-77.02847999999994 38.896770000000004,-77.02847999999994 38.893660000000004,-77.03158999999995 38.893660000000004))",POINT (-77.02998677799661 38.89565328778646),8,625.3111298598719,625.3111298598719
45,D9,-77.02676358720345,38.89532624785446,"POLYGON ((-77.02847999999994 38.893660000000004,-77.02847999999994 38.896770000000004,-77.02536999999994 38.896770000000004,-77.02536999999994 38.893660000000004,-77.02847999999994 38.893660000000004))",POINT (-77.02676358720345 38.89532624785446),15,393.054575429536,494.6450829667329
46,D10,-77.02349963637629,38.895173123080596,"POLYGON ((-77.02536999999994 38.893660000000004,-77.02536999999994 38.896770000000004,-77.02225999999993 38.896770000000004,-77.02225999999993 38.893660000000004,-77.02536999999994 38.893660000000004))",POINT (-77.02349963637629 38.895173123080596),25,735.7524672377665,616.184302592608
47,D11,-77.02112026667592,38.89516197058205,"POLYGON ((-77.02225999999993 38.893660000000004,-77.02225999999993 38.896770000000004,-77.01914999999993 38.896770000000004,-77.01914999999993 38.893660000000004,-77.02225999999993 38.893660000000004))",POINT (-77.02112026667592 38.89516197058205),41,483.58409940360315,526.8525219843903
48,D12,-77.01874130229685,38.895379206469585,"POLYGON ((-77.01914999999993 38.893660000000004,-77.01914999999993 38.896770000000004,-77.01603999999992 38.896770000000004,-77.01603999999992 38.893660000000004,-77.01914999999993 38.893660000000004))",POINT (-77.01874130229685 38.895379206469585),7,128.39267672492795,149.84008035032957
49,E1,-77.05089000402783,38.89298273339644,"POLYGON ((-77.05336 38.890550000000005,-77.05336 38.893660000000004,-77.05024999999999 38.893660000000004,-77.05024999999999 38.890550000000005,-77.05336 38.890550000000005))",POINT (-77.05089000402783 38.89298273339644),3,57.062395286208,57.062395286208
50,E2,-77.04889182283154,38.89269283604878,"POLYGON ((-77.05024999999999 38.890550000000005,-77.05024999999999 38.893660000000004,-77.04713999999998 38.893660000000004,-77.04713999999998 38.890550000000005,-77.05024999999999 38.890550000000005))",POINT (-77.04889182283154 38.89269283604878),3,99.3586107157568,9.559805563104
51,E3,-77.04558379823152,38.89298459516767,"POLYGON ((-77.04713999999998 38.890550000000005,-77.04713999999998 38.893660000000004,-77.04402999999998 38.893660000000004,-77.04402999999998 38.890550000000005,-77.04713999999998 38.890550000000005))",POINT (-77.04558379823152 38.89298459516767),4,120.2568719242816,68.46745800918399
52,E4,-77.04232839644284,38.89286496139155,"POLYGON ((-77.04402999999998 38.890550000000005,-77.04402999999998 38.893660000000004,-77.04091999999997 38.893660000000004,-77.04091999999997 38.890550000000005,-77.04402999999998 38.890550000000005))",POINT (-77.04232839644284 38.89286496139155),5,23.05172141488,63.003395700652796
53,E5,-77.03968979756175,38.892435178812384,"POLYGON ((-77.04091999999997 38.890550000000005,-77.04091999999997 38.893660000000004,-77.03780999999996 38.893660000000004,-77.03780999999996 38.890550000000005,-77.04091999999997 38.890550000000005))",POINT (-77.03968979756175 38.892435178812384),5,36.036549447712005,47.63653582412161
54,E6,-77.03619375589432,38.89215042002956,"POLYGON ((-77.03780999999996 38.890550000000005,-77.03780999999996 38.893660000000004,-77.03469999999996 38.893660000000004,-77.03469999999996 38.890550000000005,-77.03780999999996 38.890550000000005))",POINT (-77.03619375589432 38.89215042002956),6,0.8987326988479999,0.8987326988479999
55,E7,-77.03295200279666,38.89252101648272,"POLYGON ((-77.03469999999996 38.890550000000005,-77.03469999999996 38.893660000000004,-77.03158999999995 38.893660000000004,-77.03158999999995 38.890550000000005,-77.03469999999996 38.890550000000005))",POINT (-77.03295200279666 38.89252101648272),2,0.380019856672,0.380019856672
56,E8,-77.03027236452664,38.892602764253084,"POLYGON ((-77.03158999999995 38.890550000000005,-77.03158999999995 38.893660000000004,-77.02847999999994 38.893660000000004,-77.02847999999994 38.890550000000005,-77.03158999999995 38.890550000000005))",POINT (-77.03027236452664 38.892602764253084),7,665.485649382656,665.485649382656
57,E9,-77.02648993490716,38.892641786283846,"POLYGON ((-77.02847999999994 38.890550000000005,-77.02847999999994 38.893660000000004,-77.02536999999994 38.893660000000004,-77.02536999999994 38.890550000000005,-77.02847999999994 38.890550000000005))",POINT (-77.02648993490716 38.892641786283846),4,574.018136728512,574.018136728512
58,E10,-77.02377138691581,38.89256633505832,"POLYGON ((-77.02536999999994 38.890550000000005,-77.02536999999994 38.893660000000004,-77.02225999999993 38.893660000000004,-77.02225999999993 38.890550000000005,-77.02536999999994 38.890550000000005))",POINT (-77.02377138691581 38.89256633505832),3,356.55663096252795,374.760179494144
59,E11,-77.0205785074908,38.89287608646605,"POLYGON ((-77.02225999999993 38.890550000000005,-77.02225999999993 38.893660000000004,-77.01914999999993 38.893660000000004,-77.01914999999993 38.890550000000005,-77.02225999999993 38.890550000000005))",POINT (-77.0205785074908 38.89287608646605),9,412.5706644314176,350.246288490528
60,E12,-77.01849386779,38.892746326968606,"POLYGON ((-77.01914999999993 38.890550000000005,-77.01914999999993 38.893660000000004,-77.01603999999992 38.893660000000004,-77.01603999999992 38.890550000000005,-77.01914999999993 38.890550000000005))",POINT (-77.01849386779 38.892746326968606),1,54.042042027968,54.042042027968
61,Gate1,-77.054915,38.892105,,POINT (-77.054915 38.892105),0,0.0,0.0
62,Gate2,-77.054915,38.89521499999999,,POINT (-77.054915 38.89521499999999),0,3000.0,3000.0
63,Gate3,-77.054915,38.898325,,POINT (-77.054915 38.898325),0,3000.0,3000.0
64,Gate4,-77.054915,38.90143499999999,,POINT (-77.054915 38.90143499999999),0,8000.0,8000.0
65,Gate5,-77.054915,38.904545,,POINT (-77.054915 38.904545),0,0.0,0.0
66,Gate6,-77.051805,38.907655000000005,,POINT (-77.051805 38.907655000000005),0,0.0,0.0
67,Gate7,-77.04869499999998,38.907655000000005,,POINT (-77.04869499999998 38.907655000000005),0,0.0,0.0
68,Gate8,-77.04558499999999,38.907655000000005,,POINT (-77.04558499999999 38.907655000000005),0,0.0,0.0
69,Gate9,-77.042475,38.907655000000005,,POINT (-77.042475 38.907655000000005),0,0.0,0.0
70,Gate10,-77.039365,38.907655000000005,,POINT (-77.039365 38.907655000000005),0,4000.0,4000.0
71,Gate11,-77.03625499999998,38.907655000000005,,POINT (-77.03625499999998 38.907655000000005),0,0.0,0.0
72,Gate12,-77.03314499999999,38.907655000000005,,POINT (-77.03314499999999 38.907655000000005),0,0.0,0.0
73,Gate13,-77.030035,38.907655000000005,,POINT (-77.030035 38.907655000000005),0,0.0,0.0
74,Gate14,-77.026925,38.907655000000005,,POINT (-77.026925 38.907655000000005),0,1000.0,1000.0
75,Gate15,-77.02381499999998,38.907655000000005,,POINT (-77.02381499999998 38.907655000000005),0,0.0,0.0
76,Gate16,-77.02070499999999,38.907655000000005,,POINT (-77.02070499999999 38.907655000000005),0,2000.0,2000.0
77,Gate17,-77.017595,38.907655000000005,,POINT (-77.017595 38.907655000000005),0,1000.0,1000.0
78,Gate18,-77.01448500000001,38.904545,,POINT (-77.01448500000001 38.904545),0,0.0,0.0
79,Gate19,-77.01448500000001,38.901435000000006,,POINT (-77.01448500000001 38.901435000000006),0,1000.0,1000.0
80,Gate20,-77.01448500000001,38.898325,,POINT (-77.01448500000001 38.898325),0,3000.0,3000.0
81,Gate21,-77.01448500000001,38.89521500000001,,POINT (-77.01448500000001 38.89521500000001),0,2000.0,2000.0
82,Gate22,-77.01448500000001,38.892105,,POINT (-77.01448500000001 38.892105),0,0.0,0.0
83,Gate23,-77.017595,38.888994999999994,,POINT (-77.017595 38.888994999999994),0,2000.0,2000.0
84,Gate24,-77.02070500000002,38.888994999999994,,POINT (-77.02070500000002 38.888994999999994),0,3000.0,3000.0
85,Gate25,-77.02381500000001,38.888994999999994,,POINT (-77.02381500000001 38.888994999999994),0,0.0,0.0
86,Gate26,-77.026925,38.888994999999994,,POINT (-77.026925 38.888994999999994),0,5000.0,5000.0
87,Gate27,-77.030035,38.888994999999994,,POINT (-77.030035 38.888994999999994),0,0.0,0.0
88,Gate28,-77.03314500000002,38.888994999999994,,POINT (-77.03314500000002 38.888994999999994),0,3000.0,3000.0
89,Gate29,-77.03625500000001,38.888994999999994,,POINT (-77.03625500000001 38.888994999999994),0,0.0,0.0
90,Gate30,-77.039365,38.888994999999994,,POINT (-77.039365 38.888994999999994),0,1000.0,1000.0
91,Gate31,-77.042475,38.888994999999994,,POINT (-77.042475 38.888994999999994),0,0.0,0.0
92,Gate32,-77.04558500000002,38.888994999999994,,POINT (-77.04558500000002 38.888994999999994),0,0.0,0.0
93,Gate33,-77.04869500000001,38.888994999999994,,POINT (-77.04869500000001 38.888994999999994),0,3000.0,3000.0
94,Gate34,-77.051805,38.888994999999994,,POINT (-77.051805 38.888994999999994),0,1000.0,1000.0
