o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
1,A1,1,A1,0.0,0.0,"LINESTRING (-77.0507682 38.9034893,-77.0507682 38.9034893)"
1,A1,2,A2,0.1771918390503298,0.5975840043255618,"LINESTRING (-77.0507682 38.9034893,-77.0489382 38.9036426)"
1,A1,3,A3,0.5006654161912303,0.6017868572691071,"LINESTRING (-77.0507682 38.9034893,-77.0455884 38.9037948)"
1,A1,4,A4,0.7979277471970466,0.4144442838326248,"LINESTRING (-77.0507682 38.9034893,-77.0425057 38.9038315)"
1,A1,5,A5,1.091867578432024,0.3468772082366005,"LINESTRING (-77.0507682 38.9034893,-77.0394564 38.9037948)"
1,A1,6,A6,1.3735083305319713,0.5077258211218504,"LINESTRING (-77.0507682 38.9034893,-77.0365386 38.9038718)"
1,A1,7,A7,1.6847415062463023,0.26080576435066716,"LINESTRING (-77.0507682 38.9034893,-77.0333108 38.9038067)"
1,A1,8,A8,1.991154483826333,0.3044247622754512,"LINESTRING (-77.0507682 38.9034893,-77.0301363 38.9038966)"
1,A1,9,A9,2.2924179649245944,0.17812145620667283,"LINESTRING (-77.0507682 38.9034893,-77.0270159 38.9040158)"
1,A1,10,A10,2.5612055891545507,0.23384931181928909,"LINESTRING (-77.0507682 38.9034893,-77.0242342 38.90421)"
1,A1,11,A11,2.90965539646592,0.29039888195238517,"LINESTRING (-77.0507682 38.9034893,-77.0206169 38.903963)"
1,A1,12,A12,3.1026428389396346,0.12335549159943839,"LINESTRING (-77.0507682 38.9034893,-77.0186183 38.9040688)"
1,A1,13,B1,0.12661035057205047,0.02145109036425156,"LINESTRING (-77.0507682 38.9034893,-77.0508333 38.9021787)"
1,A1,14,B2,0.2347067401653549,1.1232293568484413,"LINESTRING (-77.0507682 38.9034893,-77.0489387 38.9018862)"
1,A1,15,B3,0.5342864795923693,0.7727916504068999,"LINESTRING (-77.0507682 38.9034893,-77.0455129 38.9017449)"
1,A1,16,B4,0.8172242792775826,0.8150576402775513,"LINESTRING (-77.0507682 38.9034893,-77.0424913 38.9016929)"
1,A1,17,B5,1.1163878206106836,0.4930310871327414,"LINESTRING (-77.0507682 38.9034893,-77.0393827 38.9014309)"
1,A1,18,B6,1.3989175253407344,0.3044752721059713,"LINESTRING (-77.0507682 38.9034893,-77.0363802 38.9017056)"
1,A1,19,B7,1.7217183536899978,0.45029625048259225,"LINESTRING (-77.0507682 38.9034893,-77.033013 38.9017158)"
1,A1,20,B8,2.0345810949631615,0.49576226793790146,"LINESTRING (-77.0507682 38.9034893,-77.0297926 38.9013343)"
1,A1,21,B9,2.30073454095156,0.385379724510841,"LINESTRING (-77.0507682 38.9034893,-77.0270015 38.9015669)"
1,A1,22,B10,2.6256476014132084,0.6036559627396924,"LINESTRING (-77.0507682 38.9034893,-77.0236653 38.9010585)"
1,A1,23,B11,2.9440031152375323,0.314518780973072,"LINESTRING (-77.0507682 38.9034893,-77.0203698 38.9008705)"
1,A1,24,B12,3.116512446727471,0.20693666589843251,"LINESTRING (-77.0507682 38.9034893,-77.018533 38.901462)"
1,A1,25,C1,0.51238750418728,0.19360261975445786,"LINESTRING (-77.0507682 38.9034893,-77.0507243 38.8981792)"
1,A1,26,C2,0.5745974601760928,0.7640635012489441,"LINESTRING (-77.0507682 38.9034893,-77.0485443 38.8979651)"
1,A1,27,C3,0.6932213982726628,0.7282432809981615,"LINESTRING (-77.0507682 38.9034893,-77.0459089 38.8981975)"
1,A1,28,C4,0.9676935688438238,0.4391424384056781,"LINESTRING (-77.0507682 38.9034893,-77.0422827 38.8981436)"
1,A1,29,C5,1.2169878784522867,0.7716094832255059,"LINESTRING (-77.0507682 38.9034893,-77.0391 38.8987006)"
1,A1,30,C6,1.5078984949938894,0.08531608388955893,"LINESTRING (-77.0507682 38.9034893,-77.036211 38.8978052)"
1,A1,31,C7,1.7674026047262428,0.558719530822513,"LINESTRING (-77.0507682 38.9034893,-77.033085 38.8987126)"
1,A1,32,C8,2.03823479758087,0.6621034282182832,"LINESTRING (-77.0507682 38.9034893,-77.0302807 38.8983435)"
1,A1,33,C9,2.366744488382286,0.5326963714363822,"LINESTRING (-77.0507682 38.9034893,-77.0268387 38.8981018)"
1,A1,34,C10,2.635444371550052,0.36603335015472455,"LINESTRING (-77.0507682 38.9034893,-77.0240146 38.897989)"
