node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry,_zone_id
0,-112.3431979,33.4931306,50.0,50.0,0,,,,secondary,POINT (-112.3431979 33.4931306),-1.0
1,-112.3431591,33.4926301,10.0,10.0,0,,,,residential,POINT (-112.3431591 33.4926301),-1.0
2,-112.3415647,33.4915135,10.0,10.0,0,,,,residential,POINT (-112.3415647 33.4915135),-1.0
3,-112.3417273,33.4918512,10.0,10.0,0,,,,residential,POINT (-112.3417273 33.4918512),-1.0
4,-112.3417645,33.4918986,10.0,10.0,0,,,,residential,POINT (-112.3417645 33.4918986),-1.0
5,-112.342319,33.4923946,10.0,10.0,0,,,,residential,POINT (-112.342319 33.4923946),-1.0
6,-112.3425023,33.4924771,10.0,10.0,0,,,,residential,POINT (-112.3425023 33.4924771),-1.0
7,-112.3430329,33.4926213,10.0,10.0,0,,,,residential,POINT (-112.3430329 33.4926213),-1.0
8,-112.3442708,33.4924733,10.0,10.0,0,,,,residential,POINT (-112.3442708 33.4924733),-1.0
9,-112.3172959,33.4614156,50.0,50.0,0,,,,service,POINT (-112.3172959 33.4614156),-1.0
10,-112.3152497,33.461383,10.0,10.0,0,,,,residential,POINT (-112.3152497 33.461383),-1.0
11,-112.3152544,33.4606646,10.0,10.0,0,,,,residential,POINT (-112.3152544 33.4606646),-1.0
12,-112.3173486,33.4606931,50.0,50.0,0,,,,service,POINT (-112.3173486 33.4606931),-1.0
13,-112.3152522,33.4610129,10.0,10.0,0,,,,residential,POINT (-112.3152522 33.4610129),-1.0
14,-112.317323,33.461044,50.0,50.0,0,,,,service,POINT (-112.317323 33.461044),-1.0
15,-112.3159226,33.4639529,50.0,50.0,0,,,,service,POINT (-112.3159226 33.4639529),-1.0
16,-112.3163211,33.4633535,50.0,50.0,0,,,,service,POINT (-112.3163211 33.4633535),-1.0
18,-112.3152471,33.4617819,10.0,10.0,0,,,,residential,POINT (-112.3152471 33.4617819),-1.0
19,-112.3172529,33.4617819,50.0,50.0,0,,,,service,POINT (-112.3172529 33.4617819),-1.0
20,-112.3162917,33.4638169,50.0,50.0,0,,,,service,POINT (-112.3162917 33.4638169),-1.0
21,-112.3168139,33.4638232,50.0,50.0,0,,,,service,POINT (-112.3168139 33.4638232),-1.0
22,-112.3171584,33.4638196,50.0,50.0,0,,,,service,POINT (-112.3171584 33.4638196),-1.0
23,-112.3052262,33.483719,10.0,10.0,0,,,,residential,POINT (-112.3052262 33.483719),-1.0
24,-112.3041639,33.4843294,10.0,10.0,0,,,,residential,POINT (-112.3041639 33.4843294),-1.0
25,-112.3037024,33.4846024,10.0,10.0,0,,,,residential,POINT (-112.3037024 33.4846024),-1.0
26,-112.3030361,33.4852029,10.0,10.0,0,,,,residential,POINT (-112.3030361 33.4852029),-1.0
27,-112.3168625,33.4622205,50.0,50.0,0,,,,service,POINT (-112.3168625 33.4622205),-1.0
28,-112.3165019,33.4626514,50.0,50.0,0,,,,service,POINT (-112.3165019 33.4626514),-1.0
29,-112.3152987,33.4635678,10.0,10.0,0,,,,residential,POINT (-112.3152987 33.4635678),-1.0
30,-112.3152718,33.4627025,10.0,10.0,0,,,,residential,POINT (-112.3152718 33.4627025),-1.0
31,-112.3152596,33.4622127,10.0,10.0,0,,,,residential,POINT (-112.3152596 33.4622127),-1.0
32,-112.3172453,33.4622224,50.0,50.0,0,,,,service,POINT (-112.3172453 33.4622224),-1.0
33,-112.330677,33.4779551,10.0,10.0,0,,,,residential,POINT (-112.330677 33.4779551),-1.0
34,-112.3307186,33.4781074,10.0,10.0,0,,,,residential,POINT (-112.3307186 33.4781074),-1.0
37,-112.307094,33.4879014,10.0,10.0,0,,,,residential,POINT (-112.307094 33.4879014),-1.0
38,-112.3070964,33.4885501,10.0,10.0,0,,,,residential,POINT (-112.3070964 33.4885501),-1.0
39,-112.307281,33.4892789,10.0,10.0,0,,,,residential,POINT (-112.307281 33.4892789),-1.0
40,-112.3072849,33.4907267,10.0,10.0,0,,,,residential,POINT (-112.3072849 33.4907267),-1.0
41,-112.307289,33.4914511,10.0,10.0,0,,,,residential,POINT (-112.307289 33.4914511),-1.0
42,-112.3081133,33.4822256,10.0,10.0,0,,,,residential,POINT (-112.3081133 33.4822256),-1.0
43,-112.308101,33.4815435,10.0,10.0,0,,,,residential,POINT (-112.308101 33.4815435),-1.0
44,-112.3352415,33.4728138,10.0,10.0,0,,,,residential,POINT (-112.3352415 33.4728138),-1.0
45,-112.3352331,33.4735797,10.0,10.0,0,,,,residential,POINT (-112.3352331 33.4735797),-1.0
46,-112.33519,33.4739092,10.0,10.0,0,,,,residential,POINT (-112.33519 33.4739092),-1.0
47,-112.3358424,33.4695547,10.0,10.0,0,,,,residential,POINT (-112.3358424 33.4695547),-1.0
48,-112.3360966,33.469238,10.0,10.0,0,,,,residential,POINT (-112.3360966 33.469238),-1.0
49,-112.3361587,33.4675273,10.0,10.0,0,,,,residential,POINT (-112.3361587 33.4675273),-1.0
50,-112.336156,33.4670344,50.0,50.0,0,,,,tertiary,POINT (-112.336156 33.4670344),-1.0
51,-112.335537,33.4761355,10.0,10.0,0,,,,residential,POINT (-112.335537 33.4761355),-1.0
52,-112.3354789,33.4754975,10.0,10.0,0,,,,residential,POINT (-112.3354789 33.4754975),-1.0
53,-112.3356758,33.4777619,10.0,10.0,0,,,,residential,POINT (-112.3356758 33.4777619),-1.0
54,-112.3358594,33.4781082,10.0,10.0,0,,,,residential,POINT (-112.3358594 33.4781082),-1.0
55,-112.3158623,33.4658152,10.0,10.0,0,,,,residential,POINT (-112.3158623 33.4658152),-1.0
56,-112.3177669,33.4658421,10.0,10.0,0,,,,residential,POINT (-112.3177669 33.4658421),-1.0
57,-112.3094788,33.4677372,10.0,10.0,0,,,,residential,POINT (-112.3094788 33.4677372),-1.0
58,-112.3094832,33.468451,10.0,10.0,0,,,,residential,POINT (-112.3094832 33.468451),-1.0
59,-112.2993449,33.4777868,10.0,10.0,0,,,,residential,POINT (-112.2993449 33.4777868),-1.0
60,-112.2992961,33.4775143,10.0,10.0,0,,,,residential,POINT (-112.2992961 33.4775143),-1.0
61,-112.2989903,33.4669568,10.0,10.0,0,,,,residential,POINT (-112.2989903 33.4669568),-1.0
62,-112.2989963,33.4676835,10.0,10.0,0,,,,residential,POINT (-112.2989963 33.4676835),-1.0
63,-112.2990016,33.4684259,10.0,10.0,0,,,,residential,POINT (-112.2990016 33.4684259),-1.0
64,-112.2990021,33.4691533,10.0,10.0,0,,,,residential,POINT (-112.2990021 33.4691533),-1.0
65,-112.2998797,33.4919712,10.0,10.0,0,,,,residential,POINT (-112.2998797 33.4919712),-1.0
66,-112.299791,33.4914688,50.0,50.0,0,,,,tertiary,POINT (-112.299791 33.4914688),-1.0
67,-112.2993776,33.4793191,10.0,10.0,0,,,,residential,POINT (-112.2993776 33.4793191),-1.0
68,-112.2993921,33.479783,10.0,10.0,0,,,,residential,POINT (-112.2993921 33.479783),-1.0
69,-112.3016053,33.4885257,10.0,10.0,0,,,,residential,POINT (-112.3016053 33.4885257),-1.0
70,-112.3014497,33.4897579,10.0,10.0,0,,,,residential,POINT (-112.3014497 33.4897579),-1.0
71,-112.2992147,33.4909902,10.0,10.0,0,,,,residential,POINT (-112.2992147 33.4909902),-1.0
72,-112.2948078,33.4896196,50.0,50.0,0,,,,tertiary,POINT (-112.2948078 33.4896196),-1.0
73,-112.2951841,33.4892642,10.0,10.0,0,,,,residential,POINT (-112.2951841 33.4892642),-1.0
74,-112.2975547,33.4884123,10.0,10.0,0,,,,residential,POINT (-112.2975547 33.4884123),-1.0
75,-112.2891468,33.4876715,10.0,10.0,0,,,,residential,POINT (-112.2891468 33.4876715),-1.0
76,-112.288229,33.4876813,10.0,10.0,0,,,,residential,POINT (-112.288229 33.4876813),-1.0
77,-112.2871549,33.4876902,10.0,10.0,0,,,,residential,POINT (-112.2871549 33.4876902),-1.0
78,-112.3095449,33.4843491,10.0,10.0,0,,,,residential,POINT (-112.3095449 33.4843491),-1.0
79,-112.3095649,33.4856364,10.0,10.0,0,,,,residential,POINT (-112.3095649 33.4856364),-1.0
80,-112.3103772,33.4708798,10.0,10.0,0,,,,residential,POINT (-112.3103772 33.4708798),-1.0
81,-112.3104069,33.4699949,10.0,10.0,0,,,,residential,POINT (-112.3104069 33.4699949),-1.0
82,-112.3362031,33.4735942,10.0,10.0,0,,,,residential,POINT (-112.3362031 33.4735942),-1.0
83,-112.3362035,33.4747407,10.0,10.0,0,,,,residential,POINT (-112.3362035 33.4747407),-1.0
84,-112.3359453,33.4768732,10.0,10.0,0,,,,residential,POINT (-112.3359453 33.4768732),-1.0
85,-112.3359481,33.4761203,10.0,10.0,0,,,,residential,POINT (-112.3359481 33.4761203),-1.0
86,-112.310941,33.4684445,10.0,10.0,0,,,,residential,POINT (-112.310941 33.4684445),-1.0
87,-112.308003,33.468473,10.0,10.0,0,,,,residential,POINT (-112.308003 33.468473),-1.0
88,-112.2976454,33.4681632,10.0,10.0,0,,,,residential,POINT (-112.2976454 33.4681632),-1.0
89,-112.2980279,33.4681634,10.0,10.0,0,,,,residential,POINT (-112.2980279 33.4681634),-1.0
90,-112.3028578,33.4819636,10.0,10.0,0,,,,residential,POINT (-112.3028578 33.4819636),-1.0
91,-112.3033717,33.481618,10.0,10.0,0,,,,residential,POINT (-112.3033717 33.481618),-1.0
92,-112.3040141,33.4814701,10.0,10.0,0,,,,residential,POINT (-112.3040141 33.4814701),-1.0
93,-112.3058493,33.481709,10.0,10.0,0,,,,residential,POINT (-112.3058493 33.481709),-1.0
94,-112.3060283,33.4811426,10.0,10.0,0,,,,residential,POINT (-112.3060283 33.4811426),-1.0
95,-112.3066246,33.4812131,50.0,50.0,0,,,,tertiary,POINT (-112.3066246 33.4812131),-1.0
96,-112.2986465,33.4816001,10.0,10.0,0,,,,residential,POINT (-112.2986465 33.4816001),-1.0
97,-112.3006283,33.4817844,10.0,10.0,0,,,,residential,POINT (-112.3006283 33.4817844),-1.0
98,-112.3013791,33.4821171,10.0,10.0,0,,,,residential,POINT (-112.3013791 33.4821171),-1.0
99,-112.3020939,33.4827839,10.0,10.0,0,,,,residential,POINT (-112.3020939 33.4827839),-1.0
100,-112.3064628,33.4885757,10.0,10.0,0,,,,residential,POINT (-112.3064628 33.4885757),-1.0
101,-112.3054042,33.4883163,10.0,10.0,0,,,,residential,POINT (-112.3054042 33.4883163),-1.0
102,-112.3039134,33.4885697,10.0,10.0,0,,,,residential,POINT (-112.3039134 33.4885697),-1.0
103,-112.3028081,33.4885591,10.0,10.0,0,,,,residential,POINT (-112.3028081 33.4885591),-1.0
104,-112.2891984,33.4886144,10.0,10.0,0,,,,residential,POINT (-112.2891984 33.4886144),-1.0
105,-112.2883888,33.4886211,10.0,10.0,0,,,,residential,POINT (-112.2883888 33.4886211),-1.0
106,-112.2879326,33.488627,10.0,10.0,0,,,,residential,POINT (-112.2879326 33.488627),-1.0
107,-112.2818625,33.4890255,10.0,10.0,0,,,,residential,POINT (-112.2818625 33.4890255),-1.0
108,-112.2829116,33.4889189,10.0,10.0,0,,,,residential,POINT (-112.2829116 33.4889189),-1.0
109,-112.2919326,33.4688172,50.0,50.0,0,,,,tertiary,POINT (-112.2919326 33.4688172),-1.0
110,-112.2905468,33.4703814,10.0,10.0,0,,,,residential,POINT (-112.2905468 33.4703814),-1.0
111,-112.2905515,33.4713693,10.0,10.0,0,,,,residential,POINT (-112.2905515 33.4713693),-1.0
112,-112.2905967,33.4803954,10.0,10.0,0,,,,residential,POINT (-112.2905967 33.4803954),-1.0
113,-112.2905717,33.4795547,10.0,10.0,0,,,,residential,POINT (-112.2905717 33.4795547),-1.0
114,-112.2905717,33.4838607,10.0,10.0,0,,,,residential,POINT (-112.2905717 33.4838607),-1.0
115,-112.2905539,33.4830411,10.0,10.0,0,,,,residential,POINT (-112.2905539 33.4830411),-1.0
116,-112.290567,33.484808,10.0,10.0,0,,,,residential,POINT (-112.290567 33.484808),-1.0
117,-112.290596,33.4849852,10.0,10.0,0,,,,residential,POINT (-112.290596 33.4849852),-1.0
118,-112.2906198,33.485537,10.0,10.0,0,,,,residential,POINT (-112.2906198 33.485537),-1.0
119,-112.2821749,33.484244,10.0,10.0,0,,,,residential,POINT (-112.2821749 33.484244),-1.0
120,-112.2856718,33.4841814,10.0,10.0,0,,,,residential,POINT (-112.2856718 33.4841814),-1.0
121,-112.2882354,33.4841612,10.0,10.0,0,,,,residential,POINT (-112.2882354 33.4841612),-1.0
122,-112.292338,33.4845411,10.0,10.0,0,,,,residential,POINT (-112.292338 33.4845411),-1.0
123,-112.3109334,33.4713288,50.0,50.0,0,,,,tertiary,POINT (-112.3109334 33.4713288),-1.0
124,-112.3109346,33.4708793,10.0,10.0,0,,,,residential,POINT (-112.3109346 33.4708793),-1.0
125,-112.3109369,33.4699949,10.0,10.0,0,,,,residential,POINT (-112.3109369 33.4699949),-1.0
126,-112.3109389,33.4692475,10.0,10.0,0,,,,residential,POINT (-112.3109389 33.4692475),-1.0
127,-112.3109428,33.4677292,10.0,10.0,0,,,,residential,POINT (-112.3109428 33.4677292),-1.0
128,-112.3033253,33.4749164,10.0,10.0,0,,,,residential,POINT (-112.3033253 33.4749164),-1.0
129,-112.3033155,33.4736877,10.0,10.0,0,,,,residential,POINT (-112.3033155 33.4736877),-1.0
130,-112.3033183,33.4729269,10.0,10.0,0,,,,residential,POINT (-112.3033183 33.4729269),-1.0
131,-112.3046853,33.4871045,10.0,10.0,0,,,,residential,POINT (-112.3046853 33.4871045),-1.0
132,-112.3046344,33.4877829,10.0,10.0,0,,,,residential,POINT (-112.3046344 33.4877829),-1.0
133,-112.291339,33.4830178,10.0,10.0,0,,,,residential,POINT (-112.291339 33.4830178),-1.0
134,-112.2913096,33.482602,10.0,10.0,0,,,,residential,POINT (-112.2913096 33.482602),-1.0
135,-112.2912901,33.4821074,10.0,10.0,0,,,,residential,POINT (-112.2912901 33.4821074),-1.0
136,-112.3272354,33.4762447,10.0,10.0,0,,,,residential,POINT (-112.3272354 33.4762447),-1.0
137,-112.3250428,33.4764377,10.0,10.0,0,,,,residential,POINT (-112.3250428 33.4764377),-1.0
138,-112.2982553,33.4762178,50.0,50.0,0,,,,tertiary,POINT (-112.2982553 33.4762178),-1.0
139,-112.3000464,33.4764142,10.0,10.0,0,,,,residential,POINT (-112.3000464 33.4764142),-1.0
140,-112.3318901,33.4762735,10.0,10.0,0,,,,residential,POINT (-112.3318901 33.4762735),-1.0
141,-112.3314479,33.4762708,10.0,10.0,0,,,,residential,POINT (-112.3314479 33.4762708),-1.0
142,-112.3287231,33.4765868,10.0,10.0,0,,,,residential,POINT (-112.3287231 33.4765868),-1.0
143,-112.314618,33.4761313,10.0,10.0,0,,,,residential,POINT (-112.314618 33.4761313),-1.0
144,-112.3151335,33.4761272,10.0,10.0,0,,,,residential,POINT (-112.3151335 33.4761272),-1.0
145,-112.3383871,33.4764137,10.0,10.0,0,,,,residential,POINT (-112.3383871 33.4764137),-1.0
146,-112.3378695,33.4763665,10.0,10.0,0,,,,residential,POINT (-112.3378695 33.4763665),-1.0
147,-112.3370782,33.4762861,10.0,10.0,0,,,,residential,POINT (-112.3370782 33.4762861),-1.0
148,-112.3146151,33.4765017,10.0,10.0,0,,,,residential,POINT (-112.3146151 33.4765017),-1.0
149,-112.3134032,33.4765198,10.0,10.0,0,,,,residential,POINT (-112.3134032 33.4765198),-1.0
150,-112.3113928,33.4765545,10.0,10.0,0,,,,residential,POINT (-112.3113928 33.4765545),-1.0
151,-112.3366632,33.4762793,50.0,50.0,0,,,,tertiary,POINT (-112.3366632 33.4762793),-1.0
152,-112.333282,33.4766901,10.0,10.0,0,,,,residential,POINT (-112.333282 33.4766901),-1.0
153,-112.3328185,33.4766853,10.0,10.0,0,,,,residential,POINT (-112.3328185 33.4766853),-1.0
154,-112.321801,33.4761478,10.0,10.0,0,,,,residential,POINT (-112.321801 33.4761478),-1.0
155,-112.3222075,33.4762235,10.0,10.0,0,,,,residential,POINT (-112.3222075 33.4762235),-1.0
156,-112.3231195,33.4763822,10.0,10.0,0,,,,residential,POINT (-112.3231195 33.4763822),-1.0
157,-112.3241095,33.4764346,10.0,10.0,0,,,,residential,POINT (-112.3241095 33.4764346),-1.0
158,-112.340593,33.4761475,10.0,10.0,0,,,,residential,POINT (-112.340593 33.4761475),-1.0
159,-112.3388417,33.4761497,10.0,10.0,0,,,,residential,POINT (-112.3388417 33.4761497),-1.0
160,-112.3272297,33.4754705,10.0,10.0,0,,,,residential,POINT (-112.3272297 33.4754705),-1.0
161,-112.3258446,33.4756249,10.0,10.0,0,,,,residential,POINT (-112.3258446 33.4756249),-1.0
162,-112.3250505,33.4756766,10.0,10.0,0,,,,residential,POINT (-112.3250505 33.4756766),-1.0
163,-112.3219955,33.4753937,10.0,10.0,0,,,,residential,POINT (-112.3219955 33.4753937),-1.0
164,-112.3021086,33.4754236,10.0,10.0,0,,,,residential,POINT (-112.3021086 33.4754236),-1.0
165,-112.3008674,33.4754682,10.0,10.0,0,,,,residential,POINT (-112.3008674 33.4754682),-1.0
166,-112.2860452,33.4749847,10.0,10.0,0,,,,residential,POINT (-112.2860452 33.4749847),-1.0
167,-112.2869404,33.4749684,10.0,10.0,0,,,,residential,POINT (-112.2869404 33.4749684),-1.0
168,-112.3318945,33.4755016,10.0,10.0,0,,,,residential,POINT (-112.3318945 33.4755016),-1.0
169,-112.3307071,33.4755788,10.0,10.0,0,,,,residential,POINT (-112.3307071 33.4755788),-1.0
170,-112.3287386,33.4758207,10.0,10.0,0,,,,residential,POINT (-112.3287386 33.4758207),-1.0
171,-112.3285067,33.4758207,10.0,10.0,0,,,,residential,POINT (-112.3285067 33.4758207),-1.0
172,-112.3328182,33.4754975,10.0,10.0,0,,,,residential,POINT (-112.3328182 33.4754975),-1.0
173,-112.314621,33.4757636,10.0,10.0,0,,,,residential,POINT (-112.314621 33.4757636),-1.0
174,-112.3113938,33.4757925,10.0,10.0,0,,,,residential,POINT (-112.3113938 33.4757925),-1.0
175,-112.3060341,33.4748642,10.0,10.0,0,,,,residential,POINT (-112.3060341 33.4748642),-1.0
176,-112.3375782,33.4751657,50.0,50.0,0,,,,tertiary,POINT (-112.3375782 33.4751657),-1.0
177,-112.3380916,33.4754745,10.0,10.0,0,,,,residential,POINT (-112.3380916 33.4754745),-1.0
178,-112.3387875,33.4755415,10.0,10.0,0,,,,residential,POINT (-112.3387875 33.4755415),-1.0
179,-112.3397012,33.4755419,10.0,10.0,0,,,,residential,POINT (-112.3397012 33.4755419),-1.0
180,-112.3406066,33.4755913,10.0,10.0,0,,,,residential,POINT (-112.3406066 33.4755913),-1.0
181,-112.3066488,33.4744677,50.0,50.0,0,,,,secondary,POINT (-112.3066488 33.4744677),-1.0
182,-112.3060271,33.4744683,10.0,10.0,0,,,,residential,POINT (-112.3060271 33.4744683),-1.0
183,-112.2996737,33.4827253,10.0,10.0,0,,,,residential,POINT (-112.2996737 33.4827253),-1.0
184,-112.2994278,33.4823672,10.0,10.0,0,,,,residential,POINT (-112.2994278 33.4823672),-1.0
185,-112.2871462,33.4871548,10.0,10.0,0,,,,residential,POINT (-112.2871462 33.4871548),-1.0
186,-112.2861696,33.4871665,10.0,10.0,0,,,,residential,POINT (-112.2861696 33.4871665),-1.0
187,-112.3386114,33.4704211,10.0,10.0,0,,,,residential,POINT (-112.3386114 33.4704211),-1.0
188,-112.3385675,33.4710211,10.0,10.0,0,,,,residential,POINT (-112.3385675 33.4710211),-1.0
189,-112.3383235,33.4680289,10.0,10.0,0,,,,residential,POINT (-112.3383235 33.4680289),-1.0
190,-112.3383229,33.4687713,10.0,10.0,0,,,,residential,POINT (-112.3383229 33.4687713),-1.0
191,-112.3378203,33.4695316,10.0,10.0,0,,,,residential,POINT (-112.3378203 33.4695316),-1.0
192,-112.3374633,33.4702478,10.0,10.0,0,,,,residential,POINT (-112.3374633 33.4702478),-1.0
193,-112.3022555,33.4871516,50.0,50.0,0,,,,tertiary,POINT (-112.3022555 33.4871516),-1.0
194,-112.3015986,33.4871655,10.0,10.0,0,,,,residential,POINT (-112.3015986 33.4871655),-1.0
195,-112.29934,33.4872503,10.0,10.0,0,,,,residential,POINT (-112.29934 33.4872503),-1.0
196,-112.2972558,33.4872841,10.0,10.0,0,,,,residential,POINT (-112.2972558 33.4872841),-1.0
197,-112.295337,33.4866134,10.0,10.0,0,,,,residential,POINT (-112.295337 33.4866134),-1.0
198,-112.2818285,33.487552,10.0,10.0,0,,,,residential,POINT (-112.2818285 33.487552),-1.0
199,-112.2837492,33.4874301,10.0,10.0,0,,,,residential,POINT (-112.2837492 33.4874301),-1.0
200,-112.2852183,33.4878042,10.0,10.0,0,,,,residential,POINT (-112.2852183 33.4878042),-1.0
201,-112.2855572,33.4881475,10.0,10.0,0,,,,residential,POINT (-112.2855572 33.4881475),-1.0
202,-112.3151119,33.4785507,10.0,10.0,0,,,,residential,POINT (-112.3151119 33.4785507),-1.0
203,-112.3151329,33.4784554,10.0,10.0,0,,,,residential,POINT (-112.3151329 33.4784554),-1.0
204,-112.3151327,33.4767643,10.0,10.0,0,,,,residential,POINT (-112.3151327 33.4767643),-1.0
205,-112.3151333,33.4758009,10.0,10.0,0,,,,residential,POINT (-112.3151333 33.4758009),-1.0
206,-112.3151344,33.4750032,10.0,10.0,0,,,,residential,POINT (-112.3151344 33.4750032),-1.0
207,-112.3152506,33.4742628,10.0,10.0,0,,,,residential,POINT (-112.3152506 33.4742628),-1.0
208,-112.3152519,33.4734659,10.0,10.0,0,,,,residential,POINT (-112.3152519 33.4734659),-1.0
209,-112.315219,33.471353,10.0,10.0,0,,,,residential,POINT (-112.315219 33.471353),-1.0
210,-112.3153304,33.4639464,10.0,10.0,0,,,,residential,POINT (-112.3153304 33.4639464),-1.0
211,-112.3153333,33.4640497,10.0,10.0,0,,,,residential,POINT (-112.3153333 33.4640497),-1.0
212,-112.3153392,33.465416,10.0,10.0,0,,,,residential,POINT (-112.3153392 33.465416),-1.0
213,-112.3153266,33.4660755,10.0,10.0,0,,,,residential,POINT (-112.3153266 33.4660755),-1.0
214,-112.315264,33.4677092,10.0,10.0,0,,,,residential,POINT (-112.315264 33.4677092),-1.0
215,-112.2934318,33.4713119,10.0,10.0,0,,,,residential,POINT (-112.2934318 33.4713119),-1.0
216,-112.2950287,33.471571,10.0,10.0,0,,,,residential,POINT (-112.2950287 33.471571),-1.0
217,-112.3080169,33.4708609,10.0,10.0,0,,,,residential,POINT (-112.3080169 33.4708609),-1.0
218,-112.3094038,33.4708773,10.0,10.0,0,,,,residential,POINT (-112.3094038 33.4708773),-1.0
219,-112.3017035,33.4708811,10.0,10.0,0,,,,residential,POINT (-112.3017035 33.4708811),-1.0
220,-112.3001652,33.4706685,10.0,10.0,0,,,,residential,POINT (-112.3001652 33.4706685),-1.0
221,-112.2988322,33.4709067,10.0,10.0,0,,,,residential,POINT (-112.2988322 33.4709067),-1.0
222,-112.3405805,33.4710513,10.0,10.0,0,,,,residential,POINT (-112.3405805 33.4710513),-1.0
223,-112.2972296,33.4707665,10.0,10.0,0,,,,residential,POINT (-112.2972296 33.4707665),-1.0
224,-112.2979934,33.470865,10.0,10.0,0,,,,residential,POINT (-112.2979934 33.470865),-1.0
225,-112.3334711,33.4706356,10.0,10.0,0,,,,residential,POINT (-112.3334711 33.4706356),-1.0
226,-112.3340323,33.4708687,10.0,10.0,0,,,,residential,POINT (-112.3340323 33.4708687),-1.0
227,-112.3361873,33.4709772,10.0,10.0,0,,,,residential,POINT (-112.3361873 33.4709772),-1.0
228,-112.3367864,33.4709712,10.0,10.0,0,,,,residential,POINT (-112.3367864 33.4709712),-1.0
229,-112.3379584,33.4709983,50.0,50.0,0,,,,tertiary,POINT (-112.3379584 33.4709983),-1.0
230,-112.3037633,33.4893063,10.0,10.0,0,,,,residential,POINT (-112.3037633 33.4893063),-1.0
231,-112.3035214,33.4898743,10.0,10.0,0,,,,residential,POINT (-112.3035214 33.4898743),-1.0
232,-112.3058356,33.4792786,10.0,10.0,0,,,,residential,POINT (-112.3058356 33.4792786),-1.0
233,-112.3034854,33.479228,10.0,10.0,0,,,,residential,POINT (-112.3034854 33.479228),-1.0
234,-112.3026046,33.4792319,10.0,10.0,0,,,,residential,POINT (-112.3026046 33.4792319),-1.0
235,-112.2924133,33.4795037,10.0,10.0,0,,,,residential,POINT (-112.2924133 33.4795037),-1.0
236,-112.307291,33.4793222,10.0,10.0,0,,,,residential,POINT (-112.307291 33.4793222),-1.0
237,-112.3093531,33.4793336,10.0,10.0,0,,,,residential,POINT (-112.3093531 33.4793336),-1.0
238,-112.2933488,33.4794536,10.0,10.0,0,,,,residential,POINT (-112.2933488 33.4794536),-1.0
239,-112.2942321,33.4793937,10.0,10.0,0,,,,residential,POINT (-112.2942321 33.4793937),-1.0
240,-112.2971907,33.4793213,10.0,10.0,0,,,,residential,POINT (-112.2971907 33.4793213),-1.0
241,-112.2984705,33.4793352,10.0,10.0,0,,,,residential,POINT (-112.2984705 33.4793352),-1.0
242,-112.3003336,33.4792848,10.0,10.0,0,,,,residential,POINT (-112.3003336 33.4792848),-1.0
243,-112.3015872,33.4793155,10.0,10.0,0,,,,residential,POINT (-112.3015872 33.4793155),-1.0
244,-112.3059632,33.491455,10.0,10.0,0,,,,residential,POINT (-112.3059632 33.491455),-1.0
245,-112.3059755,33.4924208,10.0,10.0,0,,,,residential,POINT (-112.3059755 33.4924208),-1.0
246,-112.3059729,33.4849823,10.0,10.0,0,,,,residential,POINT (-112.3059729 33.4849823),-1.0
247,-112.3059805,33.4843614,10.0,10.0,0,,,,residential,POINT (-112.3059805 33.4843614),-1.0
248,-112.305869,33.4800153,10.0,10.0,0,,,,residential,POINT (-112.305869 33.4800153),-1.0
249,-112.3060534,33.480738,10.0,10.0,0,,,,residential,POINT (-112.3060534 33.480738),-1.0
250,-112.3052899,33.4823952,10.0,10.0,0,,,,residential,POINT (-112.3052899 33.4823952),-1.0
251,-112.3039277,33.4832394,10.0,10.0,0,,,,residential,POINT (-112.3039277 33.4832394),-1.0
252,-112.292287,33.4829961,10.0,10.0,0,,,,residential,POINT (-112.292287 33.4829961),-1.0
253,-112.2923048,33.483535,10.0,10.0,0,,,,residential,POINT (-112.2923048 33.483535),-1.0
254,-112.2923248,33.4841407,10.0,10.0,0,,,,residential,POINT (-112.2923248 33.4841407),-1.0
255,-112.2923557,33.4850782,10.0,10.0,0,,,,residential,POINT (-112.2923557 33.4850782),-1.0
256,-112.2923732,33.4856074,10.0,10.0,0,,,,residential,POINT (-112.2923732 33.4856074),-1.0
257,-112.2921143,33.4811181,10.0,10.0,0,,,,residential,POINT (-112.2921143 33.4811181),-1.0
258,-112.292101,33.4803601,10.0,10.0,0,,,,residential,POINT (-112.292101 33.4803601),-1.0
259,-112.2930428,33.4666246,10.0,10.0,0,,,,residential,POINT (-112.2930428 33.4666246),-1.0
260,-112.2920075,33.4653358,10.0,10.0,0,,,,residential,POINT (-112.2920075 33.4653358),-1.0
261,-112.302754,33.4895183,10.0,10.0,0,,,,residential,POINT (-112.302754 33.4895183),-1.0
262,-112.3028464,33.489335,10.0,10.0,0,,,,residential,POINT (-112.3028464 33.489335),-1.0
263,-112.3383603,33.478242,10.0,10.0,0,,,,residential,POINT (-112.3383603 33.478242),-1.0
264,-112.3383834,33.4776545,10.0,10.0,0,,,,residential,POINT (-112.3383834 33.4776545),-1.0
265,-112.3383504,33.4769822,10.0,10.0,0,,,,residential,POINT (-112.3383504 33.4769822),-1.0
266,-112.3385626,33.4735786,10.0,10.0,0,,,,residential,POINT (-112.3385626 33.4735786),-1.0
267,-112.3385721,33.47282,10.0,10.0,0,,,,residential,POINT (-112.3385721 33.47282),-1.0
