name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,53,41752399,,-111.929249,33.409740,0,residential,,,
,54,41617200,,-111.928383,33.409745,0,residential,,,
,55,2300341686,,-111.926503,33.409755,0,residential,,,
,56,337713512,,-111.939408,33.425507,0,tertiary,,,
,57,41746580,,-111.936672,33.425511,0,tertiary,,,
,58,41763493,,-111.912346,33.415789,1,residential,,58,
,60,41638521,,-111.909027,33.420858,0,secondary,,,
,61,41764208,,-111.908341,33.420857,-1,residential,,61,
,62,3523602073,,-111.909172,33.420861,0,secondary,,,
,63,255820808,,-111.919899,33.435635,0,tertiary,,,
,64,2915598962,,-111.917960,33.439137,2,tertiary,,64,
,65,5201685464,,-111.928852,33.418054,0,tertiary,,,
,66,41654675,,-111.929412,33.416640,0,tertiary,,,
,67,41830283,,-111.937071,33.413530,0,residential,,,
,68,41830285,,-111.934933,33.413547,0,tertiary,,,
,69,41662602,,-111.939892,33.413503,0,secondary,,,
,70,41832447,,-111.952202,33.419975,0,tertiary,,,
,71,4347874711,,-111.940594,33.407403,0,secondary,,,
,72,41875702,,-111.941978,33.407397,0,secondary,,,
,73,3983465565,,-111.943326,33.407379,0,secondary,,,
,74,4347874714,,-111.934416,33.407453,0,secondary,,,
,75,3983456159,,-111.934373,33.407453,0,secondary,,,
,76,41765709,,-111.912825,33.419495,0,tertiary,,,
,77,41638526,,-111.909077,33.419530,0,secondary,,,
,78,5806074003,,-111.917713,33.419430,0,tertiary,,,
,79,41891129,,-111.914690,33.419446,0,tertiary,,,
,80,41573985,,-111.926238,33.420976,0,primary,,,
,81,41908245,,-111.952202,33.419696,0,tertiary,,,
,82,317699754,,-111.956486,33.419710,-1,residential,,82,
,83,41915337,,-111.914751,33.416151,1,residential,,83,
,84,330683934,,-111.914759,33.414841,0,primary,,,
,85,41812217,,-111.945764,33.414638,0,residential,,,
,86,41590403,,-111.945798,33.413911,-1,residential,,86,
,87,41937075,,-111.945764,33.416072,0,residential,,,
,88,41937071,,-111.945767,33.416828,0,residential,,,
,89,41937068,,-111.945763,33.417792,0,residential,,,
,90,41670746,,-111.945770,33.419403,0,residential,,,
,91,41937058,,-111.945772,33.420640,0,residential,,,
,92,41937048,,-111.945769,33.421898,0,primary,,,
,93,10270682090,,-111.936615,33.416205,0,residential,,,
,95,5333539971,,-111.936632,33.417477,0,residential,,,
,96,41770192,,-111.918283,33.412880,0,residential,,,
,97,41966670,,-111.917092,33.412949,-1,residential,,97,
,98,41851100,,-111.919406,33.412877,0,residential,,,
,99,41853706,,-111.920341,33.412875,0,residential,,,
,100,41606183,,-111.920428,33.412875,0,residential,,,
,101,41606207,,-111.920965,33.412873,0,residential,,,
,102,41708464,,-111.921990,33.412871,0,residential,,,
,103,41966652,,-111.923258,33.412874,0,residential,,,
,104,41855562,,-111.922591,33.412870,0,residential,,,
,105,41573974,signal,-111.926297,33.412883,0,primary,,,
,106,41995466,,-111.938132,33.419087,0,residential,,,
,108,4084510566,,-111.923722,33.407579,0,secondary,,,
,109,6496439526,,-111.923719,33.407967,2,residential,,109,
,110,41662567,,-111.940632,33.433383,0,primary,,,
,111,316121280,,-111.941674,33.435288,0,primary,,,
,112,42208491,,-111.917737,33.418376,0,tertiary,,,
,113,1799680775,,-111.917740,33.417662,0,tertiary,,,
,114,41654681,,-111.917729,33.416671,0,tertiary,,,
,115,5200239406,,-111.917699,33.415184,0,tertiary,,,
,116,5200239407,,-111.917708,33.420025,0,tertiary,,,
,118,3712803330,,-111.938132,33.420515,0,residential,,,
,119,316007232,signal,-111.934982,33.424333,0,tertiary,,,
,120,42304472,,-111.934977,33.423206,0,tertiary,,,
,121,10647888710,,-111.934986,33.425091,0,tertiary,,,
,123,41533544,,-111.941205,33.416204,0,residential,,,
,124,41563458,,-111.942453,33.416190,-1,residential,,124,
,125,41662598,,-111.939981,33.416208,0,secondary,,,
,126,41800245,,-111.928933,33.420259,0,tertiary,,,
,127,5414658105,,-111.927882,33.420277,-1,residential,,127,
,128,41662611,,-111.939795,33.405988,0,secondary,,,
,129,42408022,,-111.937828,33.405971,-1,residential,,129,
,130,42001773,,-111.952211,33.421123,0,tertiary,,,
,131,42423250,,-111.959404,33.421131,-1,residential,,131,
,132,10271040742,,-111.939152,33.420498,1,residential,,132,
,134,41957870,,-111.936665,33.423205,0,residential,,,
,135,42273739,,-111.938169,33.423195,0,residential,,,
,137,316119766,,-111.949609,33.435687,0,tertiary,,,
,138,255929786,,-111.949622,33.435532,-1,tertiary,,138,
,139,41654668,,-111.911792,33.417068,1,residential,,139,
,140,41586094,,-111.910665,33.417404,0,residential,,,
,141,41638531,signal,-111.909103,33.417484,0,secondary,,,
,142,41615732,,-111.938179,33.408598,1,residential,,142,
,143,41883108,,-111.938316,33.407421,0,secondary,,,
,144,41638544,,-111.909128,33.402985,0,secondary,,,
,145,41592031,,-111.902503,33.405610,-1,residential,,145,
,146,41533540,,-111.941230,33.417620,0,residential,,,
,147,41563460,,-111.942453,33.417618,-1,residential,,147,
,148,41662596,,-111.940025,33.417625,0,primary,,,
,149,3101265422,,-111.943428,33.429530,0,tertiary,,,
,150,2714318030,,-111.934928,33.430057,0,secondary,,,
,151,4346614528,,-111.934672,33.429873,0,secondary,,,
,152,2714318037,signal,-111.937415,33.430404,0,secondary,,,
,153,316128443,,-111.935676,33.430436,0,secondary,,,
,154,2915598731,,-111.920856,33.435536,0,tertiary,,,
,155,2129498956,,-111.941562,33.438231,2,tertiary,,155,
,156,7916903635,,-111.943308,33.434853,0,tertiary,,,
,157,255929788,,-111.949510,33.436815,0,tertiary,,,
,158,255929937,,-111.949415,33.437205,0,tertiary,,,
,159,256604925,,-111.941597,33.433370,0,primary,,,
,160,4346521648,,-111.940970,33.432325,0,primary,,,
,161,314766598,,-111.909354,33.432989,0,secondary,,,
,162,255936359,,-111.949525,33.436629,0,tertiary,,,
,163,255929787,,-111.949533,33.436530,0,tertiary,,,
,164,255936360,,-111.950640,33.436716,0,primary,,,
,165,255936365,,-111.955888,33.437002,-1,primary,,165,
,166,42040280,,-111.942541,33.435153,0,primary,,,
,167,4346520627,,-111.943021,33.436988,0,primary,,,
,169,255819200,,-111.940065,33.431251,0,primary,,,
,170,3101265634,,-111.940126,33.431680,0,primary,,,
,171,316120367,,-111.940473,33.431309,0,primary,,,
,172,3101265647,,-111.940140,33.430321,0,primary,,,
,173,316128740,,-111.926288,33.429842,0,primary,,,
,174,11337125463,signal,-111.926255,33.434042,0,primary,,,
,175,255820883,,-111.925066,33.434178,0,tertiary,,,
,176,5977338508,,-111.925083,33.434163,0,tertiary,,,
,177,2916289595,,-111.925032,33.433965,0,tertiary,,,
,178,255820912,,-111.924876,33.434197,0,tertiary,,,
,179,2916289701,,-111.924924,33.434212,0,tertiary,,,
,180,2625358988,,-111.938142,33.414998,0,primary,,,
,182,4346569402,,-111.939902,33.414282,0,secondary,,,
,183,4716137952,,-111.931400,33.418367,1,residential,,183,
,184,5280009872,signal,-111.928854,33.418438,0,tertiary,,,
,185,5200239622,,-111.934949,33.414314,0,tertiary,,,
,186,330683970,signal,-111.920450,33.414697,0,primary,,,
,188,9695133309,,-111.921500,33.414841,0,primary,,,
,190,5165146154,,-111.922678,33.414714,0,primary,,,
,192,335589267,,-111.930544,33.411512,-1,residential,,192,
,194,4347888489,,-111.909149,33.430223,0,secondary,,,
,195,1501648933,signal,-111.925471,33.419353,0,tertiary,,,
,197,1501648858,,-111.920387,33.414944,0,tertiary,,,
,199,41654678,,-111.920587,33.416712,0,residential,,,
,200,41654679,,-111.918777,33.416682,0,residential,,,
,201,1501649040,,-111.930164,33.423071,0,tertiary,,,
,202,5201685470,,-111.929490,33.422751,0,tertiary,,,
,203,2941419921,signal,-111.933769,33.424966,0,tertiary,,,
,204,330693619,,-111.931262,33.423356,0,tertiary,,,
,206,330693951,,-111.930412,33.423188,0,tertiary,,,
,207,330693678,signal,-111.932177,33.424251,0,tertiary,,,
,208,2941419922,signal,-111.933456,33.425008,0,tertiary,,,
,209,5201685473,,-111.933952,33.425197,0,tertiary,,,
,213,41896258,,-111.897584,33.405893,0,residential,,,
,214,41730233,,-111.896253,33.399587,-1,residential,,214,
,215,41546646,,-111.917759,33.409496,0,tertiary,,,
,216,5200239411,,-111.917698,33.409224,0,tertiary,,,
,217,41502517,,-111.930031,33.436451,0,tertiary,,,
,218,41538909,,-111.930218,33.439039,2,tertiary,,218,
,219,255929789,,-111.949543,33.437199,0,tertiary,,,
,220,1496913355,,-111.949486,33.437884,1,tertiary,,220,
,221,255929938,,-111.949335,33.437897,-1,tertiary,,221,
,222,330699470,,-111.944791,33.437230,0,primary,,,
,223,4346517673,,-111.944271,33.437267,0,primary,,,
,224,2129498951,signal,-111.946209,33.437670,0,primary,,,
,225,1497998105,,-111.947335,33.438420,1,primary,,225,
,226,2714317943,,-111.942549,33.429140,0,tertiary,,,
,227,9916310645,,-111.942558,33.429211,0,secondary,,,
,228,4346615538,,-111.943343,33.430723,0,secondary,,,
,229,4346615109,,-111.943144,33.429781,0,secondary,,,
,230,4346615107,,-111.942077,33.429538,0,secondary,,,
,231,8019685178,,-111.942711,33.429525,0,secondary,,,
,232,335752408,,-111.945381,33.431327,0,secondary,,,
,233,255819871,,-111.943375,33.431297,0,secondary,,,
,234,2065989254,,-111.940825,33.414746,-1,residential,,234,
,235,8444581043,,-111.936665,33.422364,0,residential,,,
,236,41529813,,-111.936666,33.424359,0,residential,,,
,237,2488372372,,-111.926354,33.437553,0,primary,,,
,238,4104818040,,-111.926162,33.434741,0,primary,,,
,239,317701014,,-111.940024,33.417456,0,primary,,,
,240,2625359002,,-111.939844,33.417455,0,primary,,,
,244,4346586751,,-111.939965,33.422920,0,primary,,,
,248,5133355429,,-111.926215,33.427509,0,primary,,,
,249,2916287189,,-111.926286,33.429001,0,primary,,,
,250,4347879988,,-111.926293,33.429479,0,primary,,,
,251,2704829964,,-111.926388,33.423883,0,primary,,,
,252,8122988904,,-111.926382,33.423342,0,primary,,,
,253,9637510391,,-111.926387,33.424014,0,primary,,,
,254,2704829953,,-111.926229,33.423339,0,primary,,,
,255,2704829954,,-111.925889,33.423340,0,primary,,,
,256,2704829949,,-111.926233,33.422836,0,primary,,,
,257,7050913348,,-111.900455,33.428722,0,tertiary,,,
,258,41602740,,-111.900467,33.427391,0,tertiary,,,
,259,2714318003,,-111.941344,33.429448,0,secondary,,,
,260,4346615106,,-111.940683,33.429511,0,secondary,,,
,261,9916310637,,-111.942504,33.429281,0,secondary,,,
,262,9916310639,,-111.942603,33.429455,0,secondary,,,
,263,2714318017,,-111.940915,33.429599,0,secondary,,,
,264,2714318034,,-111.935094,33.430344,0,secondary,,,
,266,5206334839,,-111.921244,33.435536,0,tertiary,,,
,267,255820882,,-111.924953,33.434548,0,tertiary,,,
,269,5232231476,,-111.942718,33.435588,0,primary,,,
,271,41529742,,-111.939266,33.424349,2,residential,,271,
,272,8022891687,,-111.943021,33.429642,0,secondary,,,
,273,9916310648,,-111.942853,33.429384,0,secondary,,,
,274,5162833626,,-111.943352,33.426028,0,tertiary,,,
,275,5162833627,,-111.943079,33.427208,0,tertiary,,,
,276,41520509,,-111.944325,33.429145,0,tertiary,,,
,277,2819230448,signal,-111.907173,33.414662,0,primary,,,
,278,1501648573,signal,-111.905054,33.414698,0,primary,,,
,279,330683979,signal,-111.901573,33.414687,0,primary,,,
,280,11030780950,signal,-111.900075,33.414704,0,primary,,,
,281,4347774942,,-111.897169,33.414686,0,primary,,,
,282,41883132,signal,-111.900522,33.407428,0,secondary,,,
,283,42024281,,-111.900541,33.406558,0,residential,,,
,284,3981260818,,-111.900551,33.405799,0,residential,,,
,285,41592033,,-111.900551,33.405766,-1,residential,,285,
,286,41495628,,-111.904199,33.407433,0,secondary,,,
,287,41495631,,-111.904205,33.406561,0,residential,,,
,288,41495634,,-111.904199,33.405061,-1,residential,,288,
,289,7890703228,,-111.909107,33.413684,0,secondary,,,
,290,8464164201,,-111.909111,33.412465,0,secondary,,,
,291,4347900900,,-111.926299,33.404044,2,primary,,291,
,292,4347900901,,-111.926286,33.406628,0,primary,,,
,293,10290583690,,-111.930762,33.422042,0,secondary,,,
,294,5261052497,,-111.933995,33.422012,0,secondary,,,
,295,2625359030,,-111.939968,33.429775,0,primary,,,
,296,3101265424,,-111.939980,33.430199,0,primary,,,
,297,3101286346,,-111.922009,33.414835,0,primary,,,
,298,3458373555,,-111.922063,33.414711,0,primary,,,
,299,3519323221,,-111.909025,33.421242,0,secondary,,,
,300,41662985,,-111.906205,33.417506,0,residential,,,
,301,41878878,,-111.905724,33.417510,0,residential,,,
,302,3590609565,,-111.907664,33.417495,0,residential,,,
,303,41896330,,-111.896197,33.417541,-1,residential,,303,
,304,10274835073,,-111.902458,33.417535,0,residential,,,
,305,5636765543,,-111.903249,33.417529,0,residential,,,
,306,42454864,,-111.902969,33.417531,0,residential,,,
,307,42485548,,-111.903570,33.417526,0,residential,,,
,308,5636765552,,-111.903913,33.417524,0,residential,,,
,309,5636765565,,-111.904745,33.417517,0,residential,,,
,310,42485544,,-111.905097,33.417514,0,residential,,,
,311,5636765561,,-111.905423,33.417512,0,residential,,,
,312,4347900924,,-111.925684,33.407564,0,secondary,,,
,313,4084525376,signal,-111.926277,33.407507,0,primary,,,
,315,4347879979,,-111.926299,33.419543,0,primary,,,
,316,330691322,signal,-111.926305,33.419983,0,primary,,,
,317,3983274586,,-111.915449,33.407577,0,secondary,,,
,318,4084526282,,-111.915466,33.407442,0,secondary,,,
,319,3983274697,,-111.917703,33.407174,0,tertiary,,,
,321,5341183677,,-111.934923,33.410332,0,tertiary,,,
,322,3983463705,,-111.934941,33.409658,0,tertiary,,,
,323,3983463711,,-111.934941,33.409605,0,tertiary,,,
,324,3983463698,,-111.934915,33.409379,0,tertiary,,,
,325,11447966762,,-111.934911,33.405232,0,tertiary,,,
,326,41592075,,-111.934911,33.405175,0,tertiary,,,
,327,7290633833,,-111.934911,33.405106,0,tertiary,,,
,328,339040446,,-111.934912,33.404717,0,tertiary,,,
,329,5200239420,,-111.934905,33.407106,0,tertiary,,,
,330,41786106,,-111.934911,33.405627,0,tertiary,,,
,331,4897848676,,-111.934912,33.404007,0,tertiary,,,
,332,3841311130,,-111.934913,33.399196,2,tertiary,,332,
,333,4897857522,,-111.934912,33.404525,0,tertiary,,,
,334,9939287286,,-111.934911,33.404604,0,tertiary,,,
,335,3983463712,,-111.934891,33.409608,0,tertiary,,,
,336,3983463704,,-111.934891,33.409661,0,tertiary,,,
,337,3983489070,,-111.939904,33.410608,0,secondary,,,
,338,3983483049,,-111.939897,33.408993,0,secondary,,,
,339,8813118513,,-111.939918,33.415272,0,secondary,,,
,341,3983483489,,-111.939807,33.411426,0,secondary,,,
,342,3983483490,,-111.939883,33.412595,0,secondary,,,
,343,3983483492,,-111.939789,33.410604,0,secondary,,,
,344,3983483037,,-111.939924,33.411432,0,secondary,,,
,345,3983483486,,-111.939779,33.408663,0,secondary,,,
,346,6786314013,,-111.936320,33.425511,0,tertiary,,,
,347,316008315,,-111.935378,33.425508,0,tertiary,,,
,348,2829039793,,-111.935082,33.425477,0,tertiary,,,
,349,5200239418,,-111.942399,33.422483,0,tertiary,,,
,350,3101265635,signal,-111.942685,33.423443,0,tertiary,,,
,351,5258562214,,-111.943218,33.424232,0,tertiary,,,
,352,5200239419,,-111.943351,33.424945,0,tertiary,,,
,354,5245639320,,-111.906459,33.429225,0,secondary,,,
,355,3519311788,,-111.908220,33.421991,0,secondary,,,
,356,41714362,,-111.907288,33.422010,0,secondary,,,
,357,41714369,,-111.905466,33.422026,0,secondary,,,
,358,4347774953,,-111.901136,33.422099,0,secondary,,,
,359,41714366,,-111.906248,33.422022,0,secondary,,,
,360,3299517573,,-111.944276,33.426894,0,residential,,,
,361,41520512,,-111.944288,33.425468,-1,residential,,361,
,363,5199796534,,-111.952374,33.430500,0,tertiary,,,
,364,318033603,signal,-111.909094,33.421982,0,secondary,,,
,365,2822050828,,-111.909097,33.421835,0,secondary,,,
,366,4347908523,,-111.909314,33.432504,0,secondary,,,
,367,5199796535,,-111.944806,33.429142,0,tertiary,,,
,368,41605270,,-111.945779,33.429135,0,tertiary,,,
,369,11589092543,,-111.947285,33.429135,0,tertiary,,,
,370,2626674345,,-111.950065,33.429114,0,tertiary,,,
,373,2625358998,,-111.939835,33.417032,0,primary,,,
,374,4346581621,,-111.940079,33.424691,0,primary,,,
,375,2941419941,,-111.939982,33.427575,0,primary,,,
,376,4346586755,,-111.939989,33.428186,0,primary,,,
,377,4347879984,,-111.909087,33.422857,0,secondary,,,
,379,2300216506,,-111.908935,33.407429,0,secondary,,,
,380,41592054,,-111.909126,33.404654,0,secondary,,,
,381,4347900902,,-111.909115,33.406852,0,secondary,,,
,382,4084525373,,-111.923680,33.407443,0,secondary,,,
,383,4347900909,,-111.923073,33.407444,0,secondary,,,
,384,41502514,,-111.926193,33.437558,0,primary,,,
,385,7852227688,,-111.926230,33.439089,-1,primary,,385,
,386,4347908524,,-111.926156,33.435432,0,primary,,,
,387,7241600524,signal,-111.926162,33.435800,0,primary,,,
,388,4035993938,,-111.926161,33.435858,0,primary,,,
,389,4104818049,,-111.926357,33.434746,0,primary,,,
,390,9019202138,,-111.926357,33.434367,0,primary,,,
,391,4107204026,,-111.926155,33.436233,0,primary,,,
,392,4104818043,,-111.926150,33.436363,0,primary,,,
,393,4104818046,,-111.926160,33.435979,0,primary,,,
,394,4104818042,,-111.926352,33.436023,0,primary,,,
,395,4104818044,,-111.926352,33.436245,0,primary,,,
,396,7243234012,,-111.926371,33.438149,0,primary,,,
,397,4104818047,,-111.926172,33.437162,0,primary,,,
,398,330683929,signal,-111.901575,33.414901,0,primary,,,
,399,4347774945,,-111.904040,33.414862,0,primary,,,
,400,2819230452,signal,-111.909114,33.414622,0,secondary,,,
,401,4347879968,,-111.907599,33.414846,0,primary,,,
,402,3756578325,signal,-111.909113,33.414835,0,secondary,,,
,404,4346575412,,-111.936133,33.414744,0,primary,,,
,405,330683944,signal,-111.932805,33.414764,0,primary,,,
,406,4346575413,,-111.934217,33.414757,0,primary,,,
,407,5200239624,,-111.934956,33.416113,1,tertiary,,407,
,408,5200239623,,-111.934957,33.415506,0,tertiary,,,
,411,3983483491,,-111.939808,33.406749,0,secondary,,,
,412,4347874709,,-111.939791,33.406808,0,secondary,,,
,413,2714318042,signal,-111.937493,33.430541,0,secondary,,,
,414,11808024913,signal,-111.938384,33.430091,0,secondary,,,
,415,2714318028,,-111.938828,33.429846,0,secondary,,,
,416,4346519527,,-111.943625,33.438119,1,primary,,416,
,417,5147377562,,-111.942697,33.436540,0,primary,,,
,418,4346520626,,-111.942867,33.436760,0,primary,,,
,419,4346523220,,-111.940575,33.431551,0,primary,,,
,420,9916310647,,-111.942633,33.429466,0,secondary,,,
,421,7959863308,,-111.949624,33.430876,0,secondary,,,
,422,4346524698,,-111.951587,33.431064,0,secondary,,,
,424,4346524696,,-111.958805,33.430547,-1,secondary,,424,
,425,1617023382,,-111.943241,33.430922,0,secondary,,,
,426,4346524697,,-111.946756,33.431067,0,secondary,,,
,427,1617022813,signal,-111.947371,33.430933,0,secondary,,,
,428,1496913352,signal,-111.945978,33.437734,0,primary,,,
,429,4346530055,,-111.947827,33.438964,-1,primary,,429,
,430,4346569400,,-111.939883,33.412664,0,secondary,,,
,431,8813118514,,-111.939917,33.415194,0,secondary,,,
,432,5770246246,,-111.939883,33.413069,0,secondary,,,
,433,330683971,signal,-111.917699,33.414634,0,primary,,,
,434,330683972,,-111.917122,33.414605,0,primary,,,
,435,330683974,,-111.914267,33.414681,0,primary,,,
,436,3756594471,signal,-111.913696,33.414677,0,primary,,,
,438,3756594462,,-111.913384,33.414839,0,primary,,,
,439,4346571424,,-111.918646,33.414657,0,primary,,,
,440,4346571427,,-111.921249,33.414709,0,primary,,,
,441,4346571425,,-111.913378,33.414678,0,primary,,,
,442,1501648856,,-111.911384,33.414865,0,primary,,,
,444,4346571426,,-111.910570,33.414704,0,primary,,,
,445,3719273480,,-111.919158,33.414660,0,primary,,,
,446,1501648576,,-111.910383,33.414699,0,primary,,,
,447,4346571428,,-111.919004,33.414864,0,primary,,,
,448,1501648857,,-111.920306,33.414883,0,primary,,,
,450,4346575410,,-111.931443,33.414661,0,primary,,,
,451,4346575415,,-111.930015,33.414794,0,primary,,,
,453,4346575409,,-111.933521,33.414645,0,primary,,,
,454,330683965,signal,-111.932794,33.414646,0,primary,,,
,455,4346575414,,-111.932218,33.414772,0,primary,,,
,456,4346575411,,-111.926748,33.414692,0,primary,,,
,457,4346575416,,-111.925859,33.414832,0,primary,,,
,460,10290628421,,-111.929145,33.414667,0,primary,,,
,461,5146893078,,-111.927372,33.414686,0,primary,,,
,462,330683941,,-111.927395,33.414814,0,primary,,,
,463,4346575417,,-111.940023,33.417425,0,primary,,,
,464,41624255,,-111.939949,33.416718,0,primary,,,
,465,4346577513,,-111.939850,33.418688,0,primary,,,
,466,4346577514,,-111.939851,33.418737,0,primary,,,
,467,4346577517,,-111.939861,33.419554,0,primary,,,
,468,4346577518,,-111.939863,33.419776,0,primary,,,
,469,4346577523,,-111.939899,33.421506,0,primary,,,
,470,4346577519,,-111.939866,33.420013,0,primary,,,
,471,4346577515,,-111.939861,33.419337,0,primary,,,
,472,4346577521,,-111.939885,33.421170,0,primary,,,
,473,4346577522,,-111.939896,33.421289,0,primary,,,
,474,4346577520,,-111.939870,33.420236,0,primary,,,
,475,4346577516,,-111.940040,33.419437,0,primary,,,
,476,2625359004,,-111.939842,33.417621,0,primary,,,
,477,10824818367,,-111.939971,33.424902,0,primary,,,
,478,9934553166,,-111.939969,33.425216,0,primary,,,
,480,4346581618,,-111.940074,33.422527,0,primary,,,
,481,4346581619,,-111.940067,33.423447,0,primary,,,
,482,4346581623,,-111.940078,33.426035,0,primary,,,
,483,9934553162,,-111.939972,33.424603,0,primary,,,
,484,4346581620,,-111.939969,33.424033,0,primary,,,
,485,2625359017,signal,-111.939970,33.426466,0,primary,,,
,486,4346586753,,-111.939973,33.427036,0,primary,,,
,487,4346586756,,-111.939989,33.428368,0,primary,,,
,488,4346586752,,-111.939970,33.426149,0,primary,,,
,489,4346586758,,-111.939989,33.429076,0,primary,,,
,490,4346586759,,-111.939984,33.429227,0,primary,,,
,491,9164212033,,-111.939968,33.426263,0,primary,,,
,492,2916287191,,-111.939961,33.429499,0,primary,,,
,494,4346586754,,-111.940069,33.427761,0,primary,,,
,495,330695748,,-111.940070,33.427491,0,primary,,,
,497,10274641520,,-111.924884,33.422027,0,secondary,,,
,498,5618898812,,-111.922896,33.422026,0,secondary,,,
,499,4346605165,,-111.918140,33.422018,0,secondary,,,
,500,4346605159,,-111.910209,33.421986,0,secondary,,,
,501,4346605158,,-111.910077,33.421985,0,secondary,,,
,502,41546788,,-111.927387,33.422014,0,secondary,,,
,503,4346605164,,-111.927182,33.422017,0,secondary,,,
,506,4346605161,,-111.929598,33.422015,0,secondary,,,
,507,41714341,signal,-111.928941,33.422019,0,secondary,,,
,508,41714356,signal,-111.917702,33.422019,0,secondary,,,
,509,4346605162,,-111.917196,33.422016,0,secondary,,,
,510,4346605163,,-111.928583,33.422015,0,secondary,,,
,511,9973576681,,-111.926966,33.422020,0,secondary,,,
,512,4346605166,,-111.925410,33.422030,0,secondary,,,
,513,4346605157,,-111.939018,33.421983,0,secondary,,,
,514,9888948024,,-111.927668,33.422014,0,secondary,,,
,515,10274641574,,-111.928432,33.422012,0,secondary,,,
,516,41662569,,-111.940095,33.429750,0,primary,,,
,517,4346605167,,-111.940129,33.430206,0,primary,,,
,518,5162648964,,-111.946549,33.421898,0,primary,,,
,519,4346605144,,-111.944658,33.421895,0,primary,,,
,520,8444584097,,-111.945106,33.421896,0,primary,,,
,521,4346605146,,-111.945318,33.421897,0,primary,,,
,522,4346605143,,-111.943922,33.421896,0,primary,,,
,523,41520521,signal,-111.944266,33.421894,0,primary,,,
,524,42409007,signal,-111.947292,33.421900,0,primary,,,
,525,4346605145,,-111.947730,33.421903,0,primary,,,
,526,4346605142,,-111.946832,33.421899,0,primary,,,
,527,4346605147,,-111.949483,33.421906,0,primary,,,
,528,7809692858,,-111.941770,33.421930,0,primary,,,
,529,41563475,signal,-111.942389,33.421928,0,primary,,,
,530,11782660712,,-111.940954,33.421938,0,primary,,,
,531,4346605154,,-111.941686,33.421979,0,primary,,,
,532,4346605153,,-111.942873,33.421927,0,primary,,,
,533,4346605148,,-111.951567,33.421914,0,primary,,,
,534,42001768,signal,-111.952218,33.421915,0,primary,,,
,535,418953777,,-111.950909,33.421913,0,primary,,,
,536,4346605156,,-111.940747,33.421932,0,primary,,,
,537,42306185,,-111.947980,33.421904,0,primary,,,
,538,5162648965,,-111.948192,33.421905,0,primary,,,
,539,4346605149,,-111.952871,33.421917,0,primary,,,
,540,5665460110,,-111.943038,33.421928,0,primary,,,
,541,2318614612,,-111.953011,33.421918,0,primary,,,
,542,9754178621,,-111.930043,33.428825,0,secondary,,,
