link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
242,South McClintock Drive,327757100,290,289,1,"LINESTRING (-111.9091115 33.412465, -111.90911 33.4127086, -111.9091097 33.4127865, -111.9091089 33.4129882, -111.9091081 33.4131825, -111.9091075 33.4133095, -111.9091067 33.4135031, -111.9091067 33.4136842)",1,135.57,secondary,4,40,40 mph,2,3200,walk,,
243,South Rural Road,327757109,291,292,1,"LINESTRING (-111.9262985 33.4040443, -111.9262983 33.4042404, -111.9262983 33.4042745, -111.9262976 33.4047779, -111.9262969 33.4048916, -111.9262952 33.4051601, -111.9262948 33.4052188, -111.9262933 33.4053724, -111.9262921 33.4056428, -111.9262916 33.4057228, -111.9262912 33.4057925, -111.9262895 33.4060551, -111.9262873 33.4063969, -111.9262858 33.4066282)",1,287.32,primary,3,35,35 mph,3,5400,walk,,
244,South Rural Road,327757109,292,291,1,"LINESTRING (-111.9262858 33.4066282, -111.9262873 33.4063969, -111.9262895 33.4060551, -111.9262912 33.4057925, -111.9262916 33.4057228, -111.9262921 33.4056428, -111.9262933 33.4053724, -111.9262948 33.4052188, -111.9262952 33.4051601, -111.9262969 33.4048916, -111.9262976 33.4047779, -111.9262983 33.4042745, -111.9262983 33.4042404, -111.9262985 33.4040443)",1,287.32,primary,3,35,35 mph,3,5400,walk,,
245,East University Drive,329703992,293,294,1,"LINESTRING (-111.930762 33.4220419, -111.9332209 33.4220178, -111.9339953 33.4220122)",1,300.09,secondary,4,35,35 mph,2,3200,walk,,
246,South Mill Avenue,333522314,295,296,1,"LINESTRING (-111.9399684 33.429775, -111.9399777 33.4299169, -111.9399814 33.4300316, -111.9399803 33.4301994)",1,47.22,primary,3,30,30 mph,2,3600,walk,,
247,,338703888,297,298,1,"LINESTRING (-111.9220086 33.4148354, -111.9220244 33.4147994, -111.9220519 33.4147371, -111.9220635 33.4147107)",1,14.77,primary,3,80,,2,3600,walk,,
248,South McClintock Drive,345713658,60,299,1,"LINESTRING (-111.9090272 33.4208582, -111.9090248 33.4212419)",1,42.67,secondary,4,40,40 mph,2,3200,walk,,
249,South McClintock Drive,345713658,77,60,1,"LINESTRING (-111.9090775 33.4195301, -111.9090267 33.4197678, -111.9090272 33.4208582)",1,148.10,secondary,4,40,40 mph,2,3200,walk,,
250,South McClintock Drive,345713659,62,77,1,"LINESTRING (-111.9091721 33.4208613, -111.90917 33.4207641, -111.909151 33.4197918, -111.9090775 33.4195301)",1,148.83,secondary,4,40,40 mph,3,4800,walk,,
251,East Don Carlos Avenue,345713830,300,301,1,"LINESTRING (-111.9062045 33.4175059, -111.906058 33.417507, -111.9057239 33.4175096)",1,44.61,residential,6,25,25 mph,,1000,walk,,
252,East Don Carlos Avenue,345713830,141,302,1,"LINESTRING (-111.909103 33.4174837, -111.9089699 33.4174833, -111.9087853 33.4174861, -111.9087301 33.4174865, -111.9081858 33.4174907, -111.907664 33.4174947)",1,133.56,residential,6,25,25 mph,,1000,walk,,
253,East Don Carlos Avenue,345713830,302,300,1,"LINESTRING (-111.907664 33.4174947, -111.9071976 33.4174983, -111.9069702 33.4175001, -111.9067745 33.4175016, -111.9066791 33.4175023, -111.9062045 33.4175059)",1,135.47,residential,6,25,25 mph,,1000,walk,,
254,East Don Carlos Avenue,345713830,9,303,1,"LINESTRING (-111.900485 33.4175497, -111.9004193 33.4175496, -111.8961967 33.4175414)",1,398.01,residential,6,25,25 mph,,1000,walk,,
255,East Don Carlos Avenue,345713830,304,9,1,"LINESTRING (-111.9024579 33.4175346, -111.9020761 33.4175375, -111.9019391 33.4175386, -111.9016172 33.4175411, -111.9015451 33.4175416, -111.9005563 33.4175492, -111.900485 33.4175497)",1,183.12,residential,6,25,25 mph,,1000,walk,,
256,East Don Carlos Avenue,345713830,305,306,1,"LINESTRING (-111.9032494 33.4175286, -111.9031299 33.4175295, -111.9029688 33.4175307)",1,26.04,residential,6,25,25 mph,,1000,walk,,
257,East Don Carlos Avenue,345713830,307,305,1,"LINESTRING (-111.9035695 33.4175261, -111.9032494 33.4175286)",1,29.71,residential,6,25,25 mph,,1000,walk,,
258,East Don Carlos Avenue,345713830,308,307,1,"LINESTRING (-111.9039134 33.4175235, -111.9035695 33.4175261)",1,31.92,residential,6,25,25 mph,,1000,walk,,
259,East Don Carlos Avenue,345713830,309,308,1,"LINESTRING (-111.9047451 33.4175171, -111.9047019 33.4175174, -111.9039792 33.417523, -111.9039134 33.4175235)",1,77.20,residential,6,25,25 mph,,1000,walk,,
260,East Don Carlos Avenue,345713830,310,309,1,"LINESTRING (-111.9050974 33.4175144, -111.9047451 33.4175171)",1,32.70,residential,6,25,25 mph,,1000,walk,,
261,East Don Carlos Avenue,345713830,311,310,1,"LINESTRING (-111.905423 33.4175119, -111.9050974 33.4175144)",1,30.22,residential,6,25,25 mph,,1000,walk,,
262,East Don Carlos Avenue,345713830,301,311,1,"LINESTRING (-111.9057239 33.4175096, -111.9055331 33.4175111, -111.905423 33.4175119)",1,27.93,residential,6,25,25 mph,,1000,walk,,
263,East Don Carlos Avenue,345713830,306,304,1,"LINESTRING (-111.9029688 33.4175307, -111.9024579 33.4175346)",1,47.42,residential,6,25,25 mph,,1000,walk,,
264,East Broadway Road,351673438,312,313,1,"LINESTRING (-111.9256844 33.4075643, -111.926087 33.4075613, -111.926277 33.4075074)",1,56.00,secondary,4,40,40 mph,4,6400,walk,,
266,South Rural Road,395215600,315,316,1,"LINESTRING (-111.926299 33.4195429, -111.9263055 33.4199832)",1,48.96,primary,3,35,35 mph,4,7200,walk,,
267,South Rural Road,395215600,316,315,1,"LINESTRING (-111.9263055 33.4199832, -111.926299 33.4195429)",1,48.96,primary,3,35,35 mph,3,5400,walk,,
268,,395471041,317,318,1,"LINESTRING (-111.915449 33.4075769, -111.9154658 33.4074418)",1,15.10,secondary,4,60,,,3200,walk,,
269,,395471041,318,317,1,"LINESTRING (-111.9154658 33.4074418, -111.915449 33.4075769)",1,15.10,secondary,4,60,,,3200,walk,,
270,South Dorsey Lane,395471054,319,971,1,"LINESTRING (-111.9177031 33.4071744, -111.917669 33.4072504, -111.917667 33.4073756, -111.917698 33.4074448)",1,31.16,tertiary,5,40,,2,2400,walk,,
271,South Dorsey Lane,395471056,971,319,1,"LINESTRING (-111.917698 33.4074448, -111.917744 33.4073766, -111.9177461 33.4072478, -111.9177031 33.4071744)",1,32.11,tertiary,5,40,,1,1200,walk,,
272,South College Avenue,395488326,321,322,1,"LINESTRING (-111.9349226 33.4103317, -111.9349455 33.41024, -111.9349415 33.409658)",1,75.13,tertiary,5,40,,1,1200,walk,,
273,South College Avenue,395488326,322,323,1,"LINESTRING (-111.9349415 33.409658, -111.9349406 33.4096046)",1,5.94,tertiary,5,40,,1,1200,walk,,
274,South College Avenue,395488326,323,324,1,"LINESTRING (-111.9349406 33.4096046, -111.9349398 33.4095681, -111.9349394 33.4094527, -111.934915 33.4093789)",1,25.40,tertiary,5,40,,1,1200,walk,,
275,South College Avenue,395488327,325,326,1,"LINESTRING (-111.934911 33.4052325, -111.9349115 33.405175)",1,6.39,tertiary,5,25,25 mph,1,1200,walk,,
276,South College Avenue,395488327,327,328,1,"LINESTRING (-111.934911 33.4051062, -111.9349117 33.4047167)",1,43.31,tertiary,5,25,25 mph,1,1200,walk,,
277,South College Avenue,395488327,326,327,1,"LINESTRING (-111.9349115 33.405175, -111.934911 33.4051062)",1,7.65,tertiary,5,25,25 mph,1,1200,walk,,
278,South College Avenue,395488327,329,330,1,"LINESTRING (-111.9349055 33.4071062, -111.9349112 33.4056267)",1,164.51,tertiary,5,25,25 mph,1,1200,walk,,
279,South College Avenue,395488327,331,332,1,"LINESTRING (-111.934912 33.4040069, -111.9349121 33.4037924, -111.9349125 33.4031905, -111.9349127 33.4027678, -111.934912 33.4027163, -111.9349127 33.4026173, -111.934913 33.402115, -111.9349094 33.4019151, -111.9349173 33.4011276, -111.934918 33.4010624, -111.934918 33.4010001, -111.934918 33.4002439, -111.934918 33.4001524, -111.934917 33.400079, -111.9349122 33.3993606, -111.9349124 33.3993122, -111.9349129 33.3991964)",1,534.91,tertiary,5,25,25 mph,1,1200,walk,,
280,South College Avenue,395488327,333,331,1,"LINESTRING (-111.9349118 33.4045255, -111.934912 33.4040069)",1,57.67,tertiary,5,25,25 mph,1,1200,walk,,
281,South College Avenue,395488327,334,333,1,"LINESTRING (-111.934911 33.4046043, -111.9349118 33.4045255)",1,8.76,tertiary,5,25,25 mph,1,1200,walk,,
282,South College Avenue,395488327,328,334,1,"LINESTRING (-111.9349117 33.4047167, -111.934911 33.4046043)",1,12.50,tertiary,5,25,25 mph,1,1200,walk,,
283,South College Avenue,395488327,330,325,1,"LINESTRING (-111.9349112 33.4056267, -111.934911 33.4052325)",1,43.83,tertiary,5,25,25 mph,1,1200,walk,,
284,South College Avenue,395488327,332,331,1,"LINESTRING (-111.9349129 33.3991964, -111.9349124 33.3993122, -111.9349122 33.3993606, -111.934917 33.400079, -111.934918 33.4001524, -111.934918 33.4002439, -111.934918 33.4010001, -111.934918 33.4010624, -111.9349173 33.4011276, -111.9349094 33.4019151, -111.934913 33.402115, -111.9349127 33.4026173, -111.934912 33.4027163, -111.9349127 33.4027678, -111.9349125 33.4031905, -111.9349121 33.4037924, -111.934912 33.4040069)",1,534.91,tertiary,5,25,25 mph,1,1200,walk,,
285,South College Avenue,395488327,328,327,1,"LINESTRING (-111.9349117 33.4047167, -111.934911 33.4051062)",1,43.31,tertiary,5,25,25 mph,1,1200,walk,,
286,South College Avenue,395488327,327,326,1,"LINESTRING (-111.934911 33.4051062, -111.9349115 33.405175)",1,7.65,tertiary,5,25,25 mph,1,1200,walk,,
287,South College Avenue,395488327,326,325,1,"LINESTRING (-111.9349115 33.405175, -111.934911 33.4052325)",1,6.39,tertiary,5,25,25 mph,1,1200,walk,,
288,South College Avenue,395488327,330,329,1,"LINESTRING (-111.9349112 33.4056267, -111.9349055 33.4071062)",1,164.51,tertiary,5,25,25 mph,1,1200,walk,,
289,South College Avenue,395488327,325,330,1,"LINESTRING (-111.934911 33.4052325, -111.9349112 33.4056267)",1,43.83,tertiary,5,25,25 mph,1,1200,walk,,
290,South College Avenue,395488327,331,333,1,"LINESTRING (-111.934912 33.4040069, -111.9349118 33.4045255)",1,57.67,tertiary,5,25,25 mph,1,1200,walk,,
291,South College Avenue,395488327,333,334,1,"LINESTRING (-111.9349118 33.4045255, -111.934911 33.4046043)",1,8.76,tertiary,5,25,25 mph,1,1200,walk,,
292,South College Avenue,395488327,334,328,1,"LINESTRING (-111.934911 33.4046043, -111.9349117 33.4047167)",1,12.50,tertiary,5,25,25 mph,1,1200,walk,,
293,South College Avenue,395488328,324,335,1,"LINESTRING (-111.934915 33.4093789, -111.9348886 33.4094434, -111.9348895 33.4095685, -111.9348907 33.4096079)",1,25.87,tertiary,5,40,,1,1200,walk,,
294,South College Avenue,395488328,335,336,1,"LINESTRING (-111.9348907 33.4096079, -111.9348914 33.4096614)",1,5.95,tertiary,5,40,,1,1200,walk,,
295,South College Avenue,395488328,336,321,1,"LINESTRING (-111.9348914 33.4096614, -111.9348988 33.4102383, -111.9349226 33.4103317)",1,74.77,tertiary,5,40,,1,1200,walk,,
296,South Mill Avenue,395489955,337,338,1,"LINESTRING (-111.9399036 33.4106076, -111.9398781 33.4095698, -111.9398808 33.4094109, -111.9398874 33.4092469, -111.9398902 33.409178, -111.9398969 33.4089933)",1,179.55,secondary,4,35,35 mph,2,3200,walk,,
297,South Mill Avenue,395489956,339,988,1,"LINESTRING (-111.9399183 33.4152719, -111.9398582 33.4155259, -111.9398483 33.41561, -111.9398253 33.4156688, -111.939792 33.4157247, -111.9397232 33.4158205, -111.9396384 33.4159081, -111.9396045 33.4159562)",1,83.15,secondary,4,60,,2,3200,walk,,
298,South Mill Avenue,395489957,341,342,1,"LINESTRING (-111.9398073 33.4114264, -111.9398258 33.4120192, -111.9398333 33.4124503, -111.9398827 33.4125946)",1,130.57,secondary,4,35,35 mph,2,3200,walk,,
299,South Mill Avenue,395490719,343,341,1,"LINESTRING (-111.9397885 33.4106036, -111.9398073 33.4114264)",1,91.51,secondary,4,35,35 mph,2,3200,walk,,
300,South Mill Avenue,395490720,344,337,1,"LINESTRING (-111.9399239 33.411432, -111.9399036 33.4106076)",1,91.69,secondary,4,35,35 mph,2,3200,walk,,
301,South Mill Avenue,395490724,342,344,1,"LINESTRING (-111.9398827 33.4125946, -111.9399438 33.4124637, -111.9399347 33.4119962, -111.9399239 33.411432)",1,130.36,secondary,4,35,35 mph,2,3200,walk,,
302,South Mill Avenue,395490730,345,343,1,"LINESTRING (-111.9397789 33.4086629, -111.9397831 33.4089948, -111.9397818 33.4091728, -111.9397737 33.4094001, -111.9397697 33.409633, -111.9397724 33.4098916, -111.9397885 33.4106036)",1,215.83,secondary,4,35,35 mph,2,3200,walk,,
303,East 5th Street,402537657,57,346,1,"LINESTRING (-111.9366724 33.425511, -111.936582 33.425511, -111.936489 33.425511, -111.936362 33.4255111, -111.93632 33.4255111)",1,32.70,tertiary,5,30,30 mph,1,1200,walk,,
304,East 5th Street,402537657,346,57,1,"LINESTRING (-111.93632 33.4255111, -111.936362 33.4255111, -111.936489 33.425511, -111.936582 33.425511, -111.9366724 33.425511)",1,32.70,tertiary,5,30,30 mph,1,1200,walk,,
305,East 5th Street,402537658,347,348,1,"LINESTRING (-111.9353781 33.4255083, -111.9352822 33.425503, -111.9352109 33.4254966, -111.9351425 33.4254881, -111.935082 33.4254772)",1,27.74,tertiary,5,30,30 mph,1,1200,walk,,
306,East 5th Street,402537658,348,347,1,"LINESTRING (-111.935082 33.4254772, -111.9351425 33.4254881, -111.9352109 33.4254966, -111.9352822 33.425503, -111.9353781 33.4255083)",1,27.74,tertiary,5,30,30 mph,1,1200,walk,,
307,South Ash Avenue,402537666,349,350,1,"LINESTRING (-111.9423987 33.4224828, -111.9424 33.4225322, -111.9424035 33.4226697, -111.9424284 33.4228342, -111.9424643 33.4229746, -111.9424919 33.4230562, -111.9425071 33.4231013, -111.9425575 33.4232185, -111.9426052 33.4233155, -111.9426847 33.423443)",1,111.31,tertiary,5,30,30 mph,1,1200,walk,,
308,South Ash Avenue,402537666,350,351,1,"LINESTRING (-111.9426847 33.423443, -111.9427662 33.4235559, -111.9429224 33.4237607, -111.9430897 33.4239947, -111.943147 33.4240883, -111.9431857 33.4241598, -111.9432183 33.4242317)",1,100.91,tertiary,5,30,30 mph,1,1200,walk,,
309,South Ash Avenue,402537666,351,352,1,"LINESTRING (-111.9432183 33.4242317, -111.9432561 33.4243307, -111.9433093 33.4245024, -111.9433239 33.4245657, -111.9433398 33.4246297, -111.9433521 33.4247954, -111.9433507 33.4249452)",1,80.83,tertiary,5,30,30 mph,1,1200,walk,,
310,South Ash Avenue,402537666,352,351,1,"LINESTRING (-111.9433507 33.4249452, -111.9433521 33.4247954, -111.9433398 33.4246297, -111.9433239 33.4245657, -111.9433093 33.4245024, -111.9432561 33.4243307, -111.9432183 33.4242317)",1,80.83,tertiary,5,30,30 mph,1,1200,walk,,
311,South Ash Avenue,402537666,351,350,1,"LINESTRING (-111.9432183 33.4242317, -111.9431857 33.4241598, -111.943147 33.4240883, -111.9430897 33.4239947, -111.9429224 33.4237607, -111.9427662 33.4235559, -111.9426847 33.423443)",1,100.91,tertiary,5,30,30 mph,1,1200,walk,,
312,South Ash Avenue,402537666,350,349,1,"LINESTRING (-111.9426847 33.423443, -111.9426052 33.4233155, -111.9425575 33.4232185, -111.9425071 33.4231013, -111.9424919 33.4230562, -111.9424643 33.4229746, -111.9424284 33.4228342, -111.9424035 33.4226697, -111.9424 33.4225322, -111.9423987 33.4224828)",1,111.31,tertiary,5,30,30 mph,1,1200,walk,,
313,East Rio Salado Parkway,402556245,977,354,1,"LINESTRING (-111.909083 33.4291849, -111.908897 33.4292026, -111.9085733 33.4292314, -111.9085132 33.4292368, -111.9083739 33.4292388, -111.9082465 33.4292407, -111.9079349 33.4292452, -111.9074429 33.4292523, -111.9072783 33.4292516, -111.9068172 33.4292497, -111.9066653 33.4292389, -111.9066046 33.4292346, -111.9065836 33.429233, -111.9064593 33.4292247)",1,243.92,secondary,4,60,,2,3200,walk,,
314,East University Drive,402556246,355,356,1,"LINESTRING (-111.9082205 33.4219911, -111.9081747 33.4219916, -111.907982 33.4219936, -111.9079367 33.4219909, -111.9072883 33.4220095)",1,86.56,secondary,4,40,40 mph,2,3200,walk,,
315,East University Drive,402556246,357,358,1,"LINESTRING (-111.9054664 33.422026, -111.9052639 33.4220284, -111.9047821 33.4220342, -111.9042922 33.4220427, -111.9040678 33.4220467, -111.9040203 33.4220475, -111.9036487 33.4220541, -111.9034143 33.4220582, -111.902768 33.4220697, -111.9025693 33.4220732, -111.9022409 33.422079, -111.902033 33.4220827, -111.9018799 33.4220854, -111.9012687 33.4220962, -111.9011358 33.4220986)",1,401.99,secondary,4,40,40 mph,2,3200,walk,,
316,East University Drive,402556246,356,359,1,"LINESTRING (-111.9072883 33.4220095, -111.906986 33.4220132, -111.9067667 33.4220157, -111.9062477 33.4220216)",1,96.58,secondary,4,40,40 mph,2,3200,walk,,
317,East University Drive,402556246,359,357,1,"LINESTRING (-111.9062477 33.4220216, -111.9056663 33.4220249, -111.9054664 33.422026)",1,72.51,secondary,4,40,40 mph,2,3200,walk,,
318,East University Drive,402556246,358,357,1,"LINESTRING (-111.9011358 33.4220986, -111.9012687 33.4220962, -111.9018799 33.4220854, -111.902033 33.4220827, -111.9022409 33.422079, -111.9025693 33.4220732, -111.902768 33.4220697, -111.9034143 33.4220582, -111.9036487 33.4220541, -111.9040203 33.4220475, -111.9040678 33.4220467, -111.9042922 33.4220427, -111.9047821 33.4220342, -111.9052639 33.4220284, -111.9054664 33.422026)",1,401.99,secondary,4,40,40 mph,2,3200,walk,,
319,East University Drive,402556246,356,355,1,"LINESTRING (-111.9072883 33.4220095, -111.9079367 33.4219909, -111.907982 33.4219936, -111.9081747 33.4219916, -111.9082205 33.4219911)",1,86.56,secondary,4,40,40 mph,2,3200,walk,,
320,East University Drive,402556246,357,359,1,"LINESTRING (-111.9054664 33.422026, -111.9056663 33.4220249, -111.9062477 33.4220216)",1,72.51,secondary,4,40,40 mph,2,3200,walk,,
321,East University Drive,402556246,359,356,1,"LINESTRING (-111.9062477 33.4220216, -111.9067667 33.4220157, -111.906986 33.4220132, -111.9072883 33.4220095)",1,96.58,secondary,4,40,40 mph,2,3200,walk,,
322,South Farmer Avenue,402556249,276,360,1,"LINESTRING (-111.9443252 33.4291446, -111.9443238 33.4290633, -111.9443181 33.4286859, -111.9443136 33.4283475, -111.9443125 33.4283045, -111.9443068 33.4280856, -111.9443033 33.4279729, -111.9443026 33.4279205, -111.9442962 33.4276724, -111.944278 33.4269646, -111.9442762 33.426894)",1,250.30,residential,6,25,25 mph,,1000,walk,,
323,South Farmer Avenue,402556249,360,361,1,"LINESTRING (-111.9442762 33.426894, -111.9442763 33.4268689, -111.9442764 33.4267835, -111.9442795 33.4261428, -111.944287 33.4255461, -111.9442882 33.4254677)",1,158.60,residential,6,25,25 mph,,1000,walk,,
324,South Hardy Drive,402556250,980,363,1,"LINESTRING (-111.952396 33.4308936, -111.9523817 33.4307976, -111.9523772 33.4307293, -111.9523743 33.4305004)",1,43.82,tertiary,5,40,,3,3600,walk,,
325,South McClintock Drive,402556251,364,365,1,"LINESTRING (-111.9090944 33.421982, -111.9090973 33.4218349)",1,16.36,secondary,4,40,40 mph,3,4800,walk,,
326,South McClintock Drive,402556251,365,364,1,"LINESTRING (-111.9090973 33.4218349, -111.9090944 33.421982)",1,16.36,secondary,4,40,40 mph,5,8000,walk,,
327,South McClintock Drive,402556252,161,366,1,"LINESTRING (-111.9093537 33.4329886, -111.9093312 33.4326987, -111.9093141 33.4325042)",1,53.99,secondary,4,60,,3,4800,walk,,
328,South McClintock Drive,402556252,366,161,1,"LINESTRING (-111.9093141 33.4325042, -111.9093312 33.4326987, -111.9093537 33.4329886)",1,53.99,secondary,4,60,,3,4800,walk,,
329,West 1st Street,402556256,367,368,1,"LINESTRING (-111.9448055 33.4291415, -111.9448566 33.4291412, -111.9450555 33.4291399, -111.9451628 33.4291392, -111.9457187 33.4291355, -111.9457793 33.4291351)",1,90.37,tertiary,5,40,,1,1200,walk,,
330,West 1st Street,402556256,368,369,1,"LINESTRING (-111.9457793 33.4291351, -111.9467829 33.4291351, -111.9471248 33.4291351, -111.9471892 33.4291351, -111.947285 33.4291345)",1,139.73,tertiary,5,40,,1,1200,walk,,
331,West 1st Street,402556256,369,370,1,"LINESTRING (-111.947285 33.4291345, -111.9473778 33.4291338, -111.9484267 33.4291261, -111.9488546 33.4291229, -111.9491434 33.4291208, -111.9494026 33.4291208, -111.9495375 33.4291179, -111.949556 33.4291178, -111.9500654 33.429114)",1,258.03,tertiary,5,40,,1,1200,walk,,
332,West 1st Street,402556256,370,13,1,"LINESTRING (-111.9500654 33.429114, -111.9502176 33.4291129, -111.9504215 33.4291114, -111.9506976 33.4291093, -111.950969 33.4291073, -111.9511678 33.4291059, -111.9518679 33.4291007, -111.9519294 33.4291003, -111.9522458 33.4291007, -111.9523333 33.4291008)",1,210.47,tertiary,5,40,,1,1200,walk,,
333,West 1st Street,402556256,368,367,1,"LINESTRING (-111.9457793 33.4291351, -111.9457187 33.4291355, -111.9451628 33.4291392, -111.9450555 33.4291399, -111.9448566 33.4291412, -111.9448055 33.4291415)",1,90.37,tertiary,5,40,,1,1200,walk,,
334,West 1st Street,402556256,13,370,1,"LINESTRING (-111.9523333 33.4291008, -111.9522458 33.4291007, -111.9519294 33.4291003, -111.9518679 33.4291007, -111.9511678 33.4291059, -111.950969 33.4291073, -111.9506976 33.4291093, -111.9504215 33.4291114, -111.9502176 33.4291129, -111.9500654 33.429114)",1,210.47,tertiary,5,40,,1,1200,walk,,
335,West 1st Street,402556256,370,369,1,"LINESTRING (-111.9500654 33.429114, -111.949556 33.4291178, -111.9495375 33.4291179, -111.9494026 33.4291208, -111.9491434 33.4291208, -111.9488546 33.4291229, -111.9484267 33.4291261, -111.9473778 33.4291338, -111.947285 33.4291345)",1,258.03,tertiary,5,40,,1,1200,walk,,
336,West 1st Street,402556256,369,368,1,"LINESTRING (-111.947285 33.4291345, -111.9471892 33.4291351, -111.9471248 33.4291351, -111.9467829 33.4291351, -111.9457793 33.4291351)",1,139.73,tertiary,5,40,,1,1200,walk,,
339,East Apache Boulevard,402560702,988,373,1,"LINESTRING (-111.939492 33.4160741, -111.9395917 33.4162443, -111.9396552 33.4163722, -111.9396985 33.4164722, -111.9397357 33.4165691, -111.9397719 33.4166997, -111.9397962 33.4167943, -111.9398174 33.4169022, -111.9398348 33.4170325)",1,112.00,primary,3,80,,2,3600,walk,,
340,South Mill Avenue,402560705,374,962,1,"LINESTRING (-111.9400789 33.424691, -111.940073 33.4244483, -111.940071 33.424345)",1,38.48,primary,3,30,30 mph,2,3600,walk,,
341,South Mill Avenue,402560706,375,376,1,"LINESTRING (-111.9399818 33.4275753, -111.9399855 33.4276546, -111.9399863 33.4277658, -111.9399896 33.4278861, -111.9399894 33.4281863)",1,67.95,primary,3,30,30 mph,2,3600,walk,,
342,South McClintock Drive,403117287,377,364,1,"LINESTRING (-111.9090865 33.422857, -111.9090873 33.4227729, -111.909088 33.4226469, -111.9090902 33.4224399, -111.9090962 33.4221235, -111.9090944 33.421982)",1,97.30,secondary,4,40,40 mph,5,8000,walk,,
343,South McClintock Drive,403117287,364,377,1,"LINESTRING (-111.9090944 33.421982, -111.9090962 33.4221235, -111.9090902 33.4224399, -111.909088 33.4226469, -111.9090873 33.4227729, -111.9090865 33.422857)",1,97.30,secondary,4,40,40 mph,2,3200,walk,,
344,East Broadway Road,406379332,987,379,1,"LINESTRING (-111.909105 33.4074308, -111.9089346 33.4074294)",1,15.82,secondary,4,45,45 mph,3,4800,walk,,
345,South McClintock Drive,406379334,380,144,1,"LINESTRING (-111.9091257 33.4046543, -111.909126 33.4045832, -111.9091269 33.4042205, -111.9091273 33.4041995, -111.909127 33.4040514, -111.909127 33.4039065, -111.9091277 33.4038153, -111.909127 33.4037943, -111.909127 33.4036599, -111.9091272 33.4035219, -111.909127 33.4033671, -111.909127 33.403174, -111.9091279 33.4029846)",1,185.66,secondary,4,60,,3,4800,walk,,
346,South McClintock Drive,406379334,381,380,1,"LINESTRING (-111.9091145 33.4068521, -111.9091158 33.4067594, -111.9091164 33.4066974, -111.9091189 33.4064571, -111.9091194 33.4064032, -111.9091196 33.4063117, -111.9091208 33.4061789, -111.9091216 33.4060824, -111.9091206 33.405994, -111.9091225 33.4055343, -111.9091231 33.4054245, -111.909123 33.4053528, -111.9091235 33.4051671, -111.9091257 33.4047206, -111.9091257 33.4046543)",1,244.39,secondary,4,60,,3,4800,walk,,
347,South McClintock Drive,406379334,144,380,1,"LINESTRING (-111.9091279 33.4029846, -111.909127 33.403174, -111.909127 33.4033671, -111.9091272 33.4035219, -111.909127 33.4036599, -111.909127 33.4037943, -111.9091277 33.4038153, -111.909127 33.4039065, -111.909127 33.4040514, -111.9091273 33.4041995, -111.9091269 33.4042205, -111.909126 33.4045832, -111.9091257 33.4046543)",1,185.66,secondary,4,60,,2,3200,walk,,
348,South McClintock Drive,406379334,380,381,1,"LINESTRING (-111.9091257 33.4046543, -111.9091257 33.4047206, -111.9091235 33.4051671, -111.909123 33.4053528, -111.9091231 33.4054245, -111.9091225 33.4055343, -111.9091206 33.405994, -111.9091216 33.4060824, -111.9091208 33.4061789, -111.9091196 33.4063117, -111.9091194 33.4064032, -111.9091189 33.4064571, -111.9091164 33.4066974, -111.9091158 33.4067594, -111.9091145 33.4068521)",1,244.39,secondary,4,60,,2,3200,walk,,
349,East Broadway Road,406379830,382,383,1,"LINESTRING (-111.9236803 33.4074433, -111.9234733 33.4074432, -111.9232083 33.407443, -111.9230728 33.4074436)",1,56.39,secondary,4,40,40 mph,3,4800,walk,,
350,North Scottsdale Road,408592758,384,385,1,"LINESTRING (-111.9261931 33.4375578, -111.926212 33.4380713, -111.9262291 33.4385324, -111.9262296 33.4390893)",1,170.35,primary,3,80,,3,5400,walk,,
351,North Scottsdale Road,408592760,386,387,1,"LINESTRING (-111.9261563 33.4354322, -111.9261604 33.4357299, -111.9261615 33.4358001)",1,40.91,primary,3,35,35 mph,5,9000,walk,,
352,North Scottsdale Road,408592760,387,388,1,"LINESTRING (-111.9261615 33.4358001, -111.9261609 33.4358582)",1,6.46,primary,3,35,35 mph,5,9000,walk,,
353,North Scottsdale Road,408592761,389,390,1,"LINESTRING (-111.9263568 33.4347462, -111.9263565 33.4346493, -111.9263557 33.4344214, -111.9263573 33.4343667)",1,42.20,primary,3,35,35 mph,5,9000,walk,,
354,North Scottsdale Road,408813149,391,392,1,"LINESTRING (-111.9261553 33.4362325, -111.9261502 33.4363625)",1,14.46,primary,3,80,,3,5400,walk,,
355,North Scottsdale Road,408813150,393,391,1,"LINESTRING (-111.92616 33.4359786, -111.9261553 33.4362325)",1,28.24,primary,3,80,,3,5400,walk,,
356,North Scottsdale Road,408813155,394,389,1,"LINESTRING (-111.9263519 33.4360228, -111.926352 33.4358591, -111.9263519 33.4357301, -111.9263557 33.4353727, -111.9263557 33.4351102, -111.9263554 33.4349488, -111.9263568 33.4347462)",1,141.95,primary,3,35,35 mph,3,5400,walk,,
357,North Scottsdale Road,408813167,395,394,1,"LINESTRING (-111.9263517 33.4362445, -111.9263519 33.4360228)",1,24.65,primary,3,80,,6,10800,walk,,
