name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Tallgrass Avenue,13,9894176,18,17,1,1607.63,,,,tertiary,5,"LINESTRING (-96.7871937 43.4753838, -96.7871947 43.4748050, -96.7871905 43.4743526, -96.7871998 43.4742879, -96.7871909 43.4722929, -96.7872087 43.4688830, -96.7872087 43.4683200, -96.7872087 43.4682430, -96.7872087 43.4676560, -96.7872087 43.4662820, -96.7872081 43.4655791, -96.7872077 43.4650790, -96.7872099 43.4643603, -96.7872107 43.4640960, -96.7872109 43.4634971, -96.7872113 43.4626483, -96.7872119 43.4625527, -96.7872131 43.4623594, -96.7872215 43.4610430, -96.7872224 43.4609086)",auto,1,0,,
South Tallgrass Avenue,14,9894176,18,19,1,7.85,,,,tertiary,5,"LINESTRING (-96.7871443 43.4753838, -96.7871443 43.4754180, -96.7871443 43.4754545)",auto,1,0,,
South Tallgrass Avenue,15,9894176,19,18,1,7.85,,,,tertiary,5,"LINESTRING (-96.7871937 43.4754545, -96.7871937 43.4754180, -96.7871937 43.4753838)",auto,1,0,,
South Tallgrass Avenue,16,9894176,19,20,1,998.91,,,,tertiary,5,"LINESTRING (-96.7871443 43.4754545, -96.7871443 43.4759010, -96.7871443 43.4764696, -96.7871443 43.4769590, -96.7871453 43.4772670, -96.7871463 43.4777970, -96.7871483 43.4782921, -96.7871562 43.4790064, -96.7871643 43.4797371, -96.7871693 43.4802011, -96.7871683 43.4822840, -96.7871773 43.4840738, -96.7871617 43.4844488)",auto,1,0,,
South Tallgrass Avenue,17,9894176,20,19,1,999.03,,,,tertiary,5,"LINESTRING (-96.7872111 43.4844498, -96.7872267 43.4840742, -96.7872177 43.4822840, -96.7872187 43.4802009, -96.7872137 43.4797369, -96.7872056 43.4790062, -96.7871977 43.4782919, -96.7871957 43.4777970, -96.7871947 43.4772670, -96.7871937 43.4769590, -96.7871937 43.4764696, -96.7871937 43.4759010, -96.7871937 43.4754545)",auto,1,0,,
West 57th Street,18,9894286,21,22,1,142.63,2,,,secondary,4,"LINESTRING (-96.7908253 43.5002951, -96.7917208 43.5002969, -96.7918426 43.5002971, -96.7924454 43.5002983, -96.7925896 43.5002986)",auto,1,0,,
West 57th Street,19,9894286,22,21,1,142.63,2,,,secondary,4,"LINESTRING (-96.7925898 43.5002626, -96.7924456 43.5002623, -96.7918428 43.5002611, -96.7917210 43.5002609, -96.7908255 43.5002591)",auto,1,0,,
West 57th Street,20,9894453,23,24,1,651.36,2,,,secondary,4,"LINESTRING (-96.7578032 43.5003650, -96.7609979 43.5003641, -96.7614910 43.5003640, -96.7618088 43.5003635, -96.7622529 43.5003628, -96.7625357 43.5003623, -96.7632516 43.5003612, -96.7658603 43.5003564)",auto,1,0,,
West 57th Street,21,9894453,24,23,1,651.36,2,,,secondary,4,"LINESTRING (-96.7658601 43.5003204, -96.7632514 43.5003252, -96.7625355 43.5003263, -96.7622527 43.5003268, -96.7618086 43.5003275, -96.7614910 43.5003280, -96.7609979 43.5003281, -96.7578032 43.5003290)",auto,1,0,,
West 57th Street,22,9894453,24,25,1,398.44,2,,,secondary,4,"LINESTRING (-96.7658603 43.5003564, -96.7665225 43.5003545, -96.7682286 43.5003509, -96.7690301 43.5003560, -96.7695394 43.5003593, -96.7697029 43.5003601, -96.7707887 43.5003600)",auto,1,0,,
West 57th Street,23,9894453,25,24,1,398.45,2,,,secondary,4,"LINESTRING (-96.7707887 43.5003240, -96.7697031 43.5003241, -96.7695398 43.5003233, -96.7690305 43.5003200, -96.7682288 43.5003149, -96.7665223 43.5003185, -96.7658601 43.5003204)",auto,1,0,,
West 57th Street,24,9894453,25,26,1,11.54,2,,,secondary,4,"LINESTRING (-96.7707887 43.5003600, -96.7709314 43.5003600)",auto,1,0,,
West 57th Street,25,9894453,26,25,1,11.54,2,,,secondary,4,"LINESTRING (-96.7709314 43.5003240, -96.7707887 43.5003240)",auto,1,0,,
West 57th Street,26,9894453,26,27,1,8.09,2,,,secondary,4,"LINESTRING (-96.7709321 43.5003600, -96.7710321 43.5003578)",auto,1,0,,
West 57th Street,27,9894453,27,26,1,8.09,2,,,secondary,4,"LINESTRING (-96.7710307 43.5003218, -96.7709307 43.5003240)",auto,1,0,,
West 57th Street,28,9894460,28,29,1,15.77,2,56,,secondary,4,"LINESTRING (-96.7311018 43.5003106, -96.7312966 43.5003039)",auto,1,0,,
West 57th Street,29,9894460,29,28,1,15.77,2,56,,secondary,4,"LINESTRING (-96.7312942 43.5002679, -96.7310994 43.5002746)",auto,1,0,,
West 57th Street,30,9894460,29,30,1,1351.37,2,56,,secondary,4,"LINESTRING (-96.7312966 43.5003039, -96.7316528 43.5002917, -96.7319135 43.5002887, -96.7321578 43.5002915, -96.7324652 43.5003082, -96.7326806 43.5003247, -96.7328827 43.5003379, -96.7329289 43.5003401, -96.7330554 43.5003463, -96.7333395 43.5003561, -96.7336889 43.5003584, -96.7343487 43.5003587, -96.7353652 43.5003589, -96.7368646 43.5003625, -96.7382352 43.5003602, -96.7393030 43.5003610, -96.7409146 43.5003597, -96.7414293 43.5003593, -96.7419411 43.5003627, -96.7426825 43.5003676, -96.7434324 43.5003726, -96.7440391 43.5003767, -96.7441869 43.5003777, -96.7451753 43.5003790, -96.7453110 43.5003791, -96.7459293 43.5003799, -96.7465321 43.5003807, -96.7469316 43.5003812, -96.7477550 43.5003818, -96.7480082 43.5003820)",auto,1,0,,
West 57th Street,31,9894460,30,29,1,1351.56,2,56,,secondary,4,"LINESTRING (-96.7480082 43.5003460, -96.7477550 43.5003458, -96.7469316 43.5003452, -96.7465321 43.5003447, -96.7459293 43.5003439, -96.7453110 43.5003431, -96.7451753 43.5003430, -96.7441871 43.5003417, -96.7440395 43.5003407, -96.7434328 43.5003366, -96.7426829 43.5003316, -96.7419415 43.5003267, -96.7414295 43.5003233, -96.7409146 43.5003237, -96.7393030 43.5003250, -96.7382352 43.5003242, -96.7368646 43.5003265, -96.7353652 43.5003229, -96.7343487 43.5003227, -96.7336891 43.5003224, -96.7333409 43.5003201, -96.7330582 43.5003103, -96.7329321 43.5003041, -96.7328865 43.5003019, -96.7326854 43.5002889, -96.7324696 43.5002724, -96.7321600 43.5002555, -96.7319135 43.5002527, -96.7316512 43.5002557, -96.7312942 43.5002679)",auto,1,0,,
West 69th Street,32,9894508,31,32,1,332.21,2,,,secondary,4,"LINESTRING (-96.7597852 43.4897830, -96.7638934 43.4898236)",auto,0,0,,
West 69th Street,33,9894508,32,2179,1,265.7,2,,,secondary,4,"LINESTRING (-96.7638934 43.4898236, -96.7649912 43.4898308, -96.7663587 43.4898398, -96.7671793 43.4898452, -96.7672775 43.4897970)",auto,0,0,,
269th Street,35,9894511,35,36,1,7966.62,1,,,tertiary,5,"LINESTRING (-96.8263111 43.4900820, -96.8264749 43.4900813, -96.8296316 43.4900676, -96.8300341 43.4900700, -96.8348520 43.4900748, -96.8380687 43.4900723, -96.8453582 43.4900725, -96.8462241 43.4900709, -96.8470968 43.4900774, -96.8506558 43.4900890, -96.8513484 43.4900970, -96.8539261 43.4901042, -96.8560746 43.4901098, -96.8593606 43.4901184, -96.8615751 43.4901178, -96.8627579 43.4901204, -96.8635586 43.4901204, -96.8661460 43.4901239, -96.8685152 43.4901283, -96.8696012 43.4901303, -96.8715386 43.4901344, -96.8735473 43.4901462, -96.8752932 43.4901420, -96.8781586 43.4901416, -96.8782772 43.4901417, -96.8832964 43.4901468, -96.8844357 43.4901449, -96.8859654 43.4901424, -96.8861165 43.4901422, -96.8863015 43.4901445, -96.8864868 43.4901468, -96.8904582 43.4901712, -96.8927698 43.4901889, -96.8930115 43.4901928, -96.8940004 43.4901984, -96.8948411 43.4901990, -96.8960114 43.4902085, -96.8964199 43.4902116, -96.8969532 43.4902171, -96.8987294 43.4902239, -96.9035456 43.4902478, -96.9060436 43.4902560, -96.9080208 43.4902581, -96.9087465 43.4902531, -96.9097669 43.4902505, -96.9116502 43.4902488, -96.9120579 43.4902507, -96.9160911 43.4902445, -96.9190916 43.4902375, -96.9248364 43.4902198)",auto,1,0,,
269th Street,36,9894511,36,35,1,7966.63,1,,,tertiary,5,"LINESTRING (-96.9248362 43.4901838, -96.9190914 43.4902015, -96.9160909 43.4902085, -96.9120581 43.4902147, -96.9116504 43.4902128, -96.9097667 43.4902145, -96.9087461 43.4902171, -96.9080206 43.4902221, -96.9060438 43.4902200, -96.9035458 43.4902118, -96.8987296 43.4901879, -96.8969536 43.4901811, -96.8964205 43.4901756, -96.8960120 43.4901725, -96.8948414 43.4901630, -96.8940006 43.4901624, -96.8930123 43.4901568, -96.8927706 43.4901529, -96.8904586 43.4901352, -96.8864874 43.4901108, -96.8863023 43.4901085, -96.8861169 43.4901062, -96.8859652 43.4901064, -96.8844355 43.4901089, -96.8832964 43.4901108, -96.8782772 43.4901057, -96.8781586 43.4901056, -96.8752932 43.4901060, -96.8735475 43.4901102, -96.8715388 43.4900984, -96.8696014 43.4900943, -96.8685154 43.4900923, -96.8661461 43.4900879, -96.8635586 43.4900844, -96.8627579 43.4900844, -96.8615751 43.4900818, -96.8593606 43.4900824, -96.8560748 43.4900738, -96.8539263 43.4900682, -96.8513488 43.4900610, -96.8506564 43.4900530, -96.8470972 43.4900414, -96.8462243 43.4900349, -96.8453582 43.4900365, -96.8380687 43.4900363, -96.8348520 43.4900388, -96.8300343 43.4900340, -96.8296316 43.4900316, -96.8264747 43.4900453, -96.8263109 43.4900460)",auto,1,0,,
South Minnesota Avenue,37,9894536,28,37,1,17.12,2,64,,primary,3,"LINESTRING (-96.7311250 43.5002896, -96.7310992 43.5001783, -96.7310853 43.5001383)",auto,1,0,,
South Minnesota Avenue,38,9894536,37,28,1,16.8,2,64,,primary,3,"LINESTRING (-96.7310373 43.5001471, -96.7310508 43.5001857, -96.7310762 43.5002956)",auto,1,0,,
South Minnesota Avenue,39,9894536,37,38,1,265.64,2,64,,primary,3,"LINESTRING (-96.7310853 43.5001383, -96.7310647 43.5000794, -96.7310131 43.4999389, -96.7309727 43.4998491, -96.7309449 43.4997871, -96.7308425 43.4995873, -96.7307734 43.4994669, -96.7307353 43.4994081, -96.7307054 43.4993621, -96.7306204 43.4992470, -96.7305095 43.4991107, -96.7304079 43.4990019, -96.7299636 43.4985700, -96.7296839 43.4982980, -96.7296367 43.4982545, -96.7294616 43.4980864)",auto,1,0,,
South Minnesota Avenue,40,9894536,38,37,1,264.04,2,64,,primary,3,"LINESTRING (-96.7294222 43.4981082, -96.7295975 43.4982765, -96.7296447 43.4983200, -96.7299240 43.4985916, -96.7303677 43.4990229, -96.7304677 43.4991301, -96.7305774 43.4992648, -96.7306612 43.4993783, -96.7306905 43.4994235, -96.7307282 43.4994815, -96.7307965 43.4996005, -96.7308981 43.4997989, -96.7309257 43.4998603, -96.7309657 43.4999491, -96.7310169 43.5000884, -96.7310373 43.5001471)",auto,1,0,,
South Minnesota Avenue,41,9894536,38,39,1,17.09,2,64,,primary,3,"LINESTRING (-96.7294616 43.4980864, -96.7293339 43.4979638)",auto,1,0,,
South Minnesota Avenue,42,9894536,39,38,1,17.09,2,64,,primary,3,"LINESTRING (-96.7292945 43.4979856, -96.7294222 43.4981082)",auto,1,0,,
South Minnesota Avenue,43,9894536,39,40,1,15.29,2,64,,primary,3,"LINESTRING (-96.7293337 43.4979636, -96.7292174 43.4978550)",auto,1,0,,
South Minnesota Avenue,44,9894536,40,39,1,15.29,2,64,,primary,3,"LINESTRING (-96.7291784 43.4978772, -96.7292947 43.4979858)",auto,1,0,,
South Minnesota Avenue,45,9894536,40,41,1,73.84,2,64,,primary,3,"LINESTRING (-96.7292174 43.4978550, -96.7288110 43.4974754, -96.7286508 43.4973336)",auto,1,0,,
South Minnesota Avenue,46,9894536,41,40,1,73.74,2,64,,primary,3,"LINESTRING (-96.7286126 43.4973564, -96.7287724 43.4974980, -96.7291784 43.4978772)",auto,1,0,,
,47,9894721,42,2,1,534.12,3,104,,motorway,1,"LINESTRING (-96.7567405 43.5005856, -96.7580132 43.5001004, -96.7590771 43.4996974, -96.7611529 43.4989034, -96.7613267 43.4988371, -96.7625970 43.4983598)",auto,0,0,,
,48,9894727,43,8,1,751.48,2,104,,motorway,1,"LINESTRING (-96.7865972 43.4920529, -96.7838460 43.4926114, -96.7832880 43.4927234, -96.7827731 43.4928272, -96.7823124 43.4929151, -96.7818837 43.4929956, -96.7814709 43.4930696, -96.7810767 43.4931356, -96.7804669 43.4932378, -96.7795862 43.4933751, -96.7790387 43.4934591, -96.7785585 43.4935314, -96.7780740 43.4936063, -96.7775785 43.4936768)",auto,0,0,,
South Minnesota Avenue,49,9895178,41,44,1,860.13,2,64,,primary,3,"LINESTRING (-96.7286317 43.4973450, -96.7285723 43.4972283, -96.7284964 43.4971438, -96.7283722 43.4970272, -96.7282474 43.4969037, -96.7281369 43.4967750, -96.7280415 43.4966587, -96.7279538 43.4965370, -96.7278915 43.4964347, -96.7278341 43.4963220, -96.7277756 43.4961971, -96.7277097 43.4960198, -96.7276601 43.4958593, -96.7276317 43.4957342, -96.7276157 43.4956231, -96.7276073 43.4955203, -96.7276022 43.4954086, -96.7275992 43.4928360, -96.7275991 43.4908415, -96.7275970 43.4897802)",auto,0,0,,
South Minnesota Avenue,50,9895178,44,16,1,15.18,2,64,,primary,3,"LINESTRING (-96.7275970 43.4897802, -96.7275967 43.4896435)",auto,0,0,,
South Minnesota Avenue,51,9895178,16,45,1,12.08,2,64,,primary,3,"LINESTRING (-96.7275967 43.4896435, -96.7275959 43.4895347)",auto,0,0,,
South Minnesota Avenue,52,9895178,45,46,1,369.87,2,64,,primary,3,"LINESTRING (-96.7275959 43.4895347, -96.7275967 43.4877151, -96.7275957 43.4862043)",auto,0,0,,
South Louise Avenue,53,9895224,47,48,1,343.65,1,,,secondary,4,"LINESTRING (-96.7673181 43.4613287, -96.7673136 43.4616321, -96.7672780 43.4626634, -96.7672712 43.4635298, -96.7672679 43.4642668, -96.7672690 43.4644227)",auto,1,0,,
South Louise Avenue,54,9895224,48,47,1,343.59,1,,,secondary,4,"LINESTRING (-96.7673184 43.4644225, -96.7673173 43.4642668, -96.7673206 43.4635300, -96.7673274 43.4626640, -96.7673630 43.4616327, -96.7673675 43.4613291)",auto,1,0,,
South Louise Avenue,55,9895225,49,50,1,206.47,2,56,,secondary,4,"LINESTRING (-96.7673890 43.4685934, -96.7673953 43.4684361, -96.7674096 43.4673336, -96.7673822 43.4667347)",auto,0,0,,
South Cliff Avenue,56,9895275,51,52,1,535.44,1,,,secondary,4,"LINESTRING (-96.7076765 43.4912302, -96.7077158 43.4920585, -96.7077141 43.4926295, -96.7077126 43.4941215, -96.7077035 43.4950317, -96.7076946 43.4953989, -96.7076696 43.4958947, -96.7076633 43.4960505)",auto,1,0,,
South Cliff Avenue,57,9895275,52,51,1,535.69,1,,,secondary,4,"LINESTRING (-96.7077127 43.4960515, -96.7077190 43.4958959, -96.7077440 43.4953999, -96.7077529 43.4950321, -96.7077620 43.4941217, -96.7077635 43.4926295, -96.7077652 43.4920579, -96.7077259 43.4912290)",auto,1,0,,
South Cliff Avenue,58,9895397,53,54,1,955.94,1,48,,secondary,4,"LINESTRING (-96.7076336 43.4605755, -96.7076357 43.4611335, -96.7076303 43.4620840, -96.7076333 43.4646220, -96.7076383 43.4662511, -96.7076439 43.4668051, -96.7076527 43.4684429, -96.7076557 43.4691831)",auto,1,0,,
South Cliff Avenue,59,9895397,54,53,1,955.94,1,48,,secondary,4,"LINESTRING (-96.7077051 43.4691829, -96.7077021 43.4684427, -96.7076933 43.4668049, -96.7076877 43.4662509, -96.7076827 43.4646220, -96.7076797 43.4620840, -96.7076851 43.4611335, -96.7076830 43.4605754)",auto,1,0,,
West Ralph Rogers Road,60,9895458,5,32,1,978.87,1,,,tertiary,5,"LINESTRING (-96.7574766 43.4943072, -96.7601820 43.4943669, -96.7603880 43.4943684, -96.7617812 43.4943890, -96.7625123 43.4944108, -96.7627459 43.4943968, -96.7627790 43.4943911, -96.7628511 43.4943785, -96.7629387 43.4943632, -96.7630993 43.4943141, -96.7632518 43.4942460, -96.7634044 43.4941641, -96.7634745 43.4941204, -96.7635299 43.4940786, -96.7636453 43.4939644, -96.7637256 43.4938444, -96.7637739 43.4937598, -96.7637917 43.4937274, -96.7638260 43.4936169, -96.7638543 43.4934644, -96.7638717 43.4932871, -96.7638894 43.4930275, -96.7638975 43.4928230, -96.7639002 43.4926409, -96.7639054 43.4922971, -96.7639131 43.4917785, -96.7639210 43.4914669, -96.7639267 43.4912448, -96.7639255 43.4908623, -96.7639248 43.4906541, -96.7639230 43.4900726, -96.7639181 43.4898233)",auto,1,0,,
West Ralph Rogers Road,61,9895458,32,5,1,972.4,1,,,tertiary,5,"LINESTRING (-96.7638687 43.4898239, -96.7638736 43.4900729, -96.7638754 43.4906541, -96.7638761 43.4908623, -96.7638773 43.4912446, -96.7638716 43.4914663, -96.7638637 43.4917779, -96.7638560 43.4922967, -96.7638508 43.4926405, -96.7638481 43.4928222, -96.7638400 43.4930261, -96.7638223 43.4932849, -96.7638051 43.4934607, -96.7637772 43.4936105, -96.7637443 43.4937166, -96.7637281 43.4937462, -96.7636804 43.4938296, -96.7636027 43.4939456, -96.7634921 43.4940554, -96.7634405 43.4940942, -96.7633736 43.4941359, -96.7632242 43.4942161, -96.7630767 43.4942819, -96.7629233 43.4943288, -96.7628395 43.4943435, -96.7627676 43.4943561, -96.7627381 43.4943612, -96.7625113 43.4943748, -96.7617828 43.4943530, -96.7603888 43.4943324, -96.7601830 43.4943309, -96.7574780 43.4942712)",auto,1,0,,
West Ralph Rogers Road,62,9895458,32,55,1,12.64,1,,,tertiary,5,"LINESTRING (-96.7639181 43.4898239, -96.7639204 43.4897101)",auto,1,0,,
West Ralph Rogers Road,63,9895458,55,32,1,12.64,1,,,tertiary,5,"LINESTRING (-96.7638710 43.4897095, -96.7638687 43.4898233)",auto,1,0,,
West Ralph Rogers Road,64,9895460,4,56,1,1460.48,1,48,,tertiary,5,"LINESTRING (-96.7474975 43.4941070, -96.7467948 43.4941082, -96.7462563 43.4941648, -96.7458142 43.4942887, -96.7454085 43.4945085, -96.7451235 43.4946316, -96.7448188 43.4947038, -96.7445829 43.4947228, -96.7442841 43.4947108, -96.7435919 43.4945817, -96.7432575 43.4945727, -96.7418068 43.4945372, -96.7405995 43.4945507, -96.7396943 43.4945744, -96.7390310 43.4946021, -96.7383671 43.4946566, -96.7378043 43.4947304, -96.7371966 43.4948092, -96.7367612 43.4948266, -96.7362027 43.4948345, -96.7353296 43.4948005, -96.7348799 43.4948161, -96.7345106 43.4948330, -96.7340389 43.4949099, -96.7334386 43.4950633, -96.7328120 43.4952692, -96.7320232 43.4956527, -96.7314190 43.4960206, -96.7307210 43.4966126, -96.7305902 43.4967315)",auto,1,0,,
West Ralph Rogers Road,65,9895460,56,4,1,1456.9,1,48,,tertiary,5,"LINESTRING (-96.7306288 43.4967541, -96.7307590 43.4966356, -96.7314538 43.4960464, -96.7320528 43.4956815, -96.7328360 43.4953008, -96.7334570 43.4950967, -96.7340525 43.4949445, -96.7345176 43.4948688, -96.7348827 43.4948521, -96.7353294 43.4948365, -96.7362019 43.4948705, -96.7367630 43.4948626, -96.7372024 43.4948450, -96.7378131 43.4947658, -96.7383743 43.4946922, -96.7390352 43.4946380, -96.7396967 43.4946104, -96.7406007 43.4945867, -96.7418064 43.4945732, -96.7432557 43.4946087, -96.7435847 43.4946175, -96.7442765 43.4947466, -96.7445843 43.4947590, -96.7448292 43.4947392, -96.7451441 43.4946646, -96.7454359 43.4945385, -96.7458382 43.4943205, -96.7462689 43.4941998, -96.7467984 43.4941442, -96.7474977 43.4941430)",auto,1,0,,
,66,9902087,57,58,1,364.47,,,,motorway,1,"LINESTRING (-96.7802392 43.5375947, -96.7799715 43.5397422, -96.7798656 43.5408650)",auto,0,1,,
,67,9902128,59,60,1,117.4,1,,,primary,3,"LINESTRING (-96.6207929 43.5301444, -96.6206327 43.5302203, -96.6204910 43.5302850, -96.6203476 43.5303262, -96.6201944 43.5303451, -96.6200230 43.5303335, -96.6198178 43.5302954, -96.6194386 43.5302007)",auto,0,1,,
,68,9902173,61,62,1,32.28,,,,motorway,1,"LINESTRING (-96.7114625 43.5157653, -96.7115982 43.5158144, -96.7116882 43.5158263, -96.7117574 43.5158211, -96.7118392 43.5158000)",auto,0,1,,
,69,9902193,63,64,1,246.7,,,,motorway,1,"LINESTRING (-96.7266613 43.5119483, -96.7271613 43.5117996, -96.7274974 43.5117071, -96.7277933 43.5116333, -96.7280942 43.5115675, -96.7284384 43.5114952, -96.7295768 43.5113069)",auto,0,1,,
,70,9902202,65,66,1,331.07,,,,motorway,1,"LINESTRING (-96.7808691 43.5115013, -96.7806270 43.5120737, -96.7804746 43.5124342, -96.7803193 43.5128013, -96.7802831 43.5128743, -96.7800998 43.5132446, -96.7800603 43.5133243, -96.7799496 43.5135594, -96.7797402 43.5140045, -96.7795842 43.5143313)",auto,0,1,,
